# CRaTER (GCR+SEP) dose rates for individual and combined detectors
#    from 2020-12-31 DOY:366
# through 2021-12-31 DOY:365
#
# Columns are separated by a tab character.
# All dose rate units: cGy / day
# All dose rates have a silicon to water correction applied and are altitude corrected to the lunar surface.
#
# column_titles: Julian Date,Year,DOY,Year Fraction,H2O Factor,Altitude Factor,Good Event Factor,D1&2 dose rate,D3&4 dose rate,D5&6 dose rate,D1 dose rate,D2 dose rate,D3 dose rate,D4 dose rate,D5 dose rate,D6 dose rate
# column_units: ,,,,,,,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day
# start_year: 2020
# start_doy: 366
# end_year: 2021
# end_doy: 365
#
# Julian Date	Year	DOY	Year Fraction	H2O	Alt.	GE	D1&2 dose rate	D3&4 dose rate	D5&6 dose rate	D1 dose rate	D2 dose rate	D3 dose rate	D4 dose rate	D5 dose rate	D6 dose rate
2459250.604166	2021	36	2021.0961758	1.333	0.740	1.000	2.9636e-02	2.9412e-02	3.0014e-02	1.5415e-02	2.6404e-02	1.5204e-02	2.5647e-02	1.5512e-02	2.6568e-02
2459250.645833	2021	36	2021.0962900	1.333	0.786	1.000	3.0695e-02	3.0671e-02	3.0521e-02	1.5874e-02	2.8065e-02	1.5831e-02	2.7446e-02	1.5274e-02	2.7619e-02
2459250.687500	2021	36	2021.0964041	1.333	0.737	1.000	3.1482e-02	2.9807e-02	2.9844e-02	1.7252e-02	2.6721e-02	1.5372e-02	2.6185e-02	1.5164e-02	2.6199e-02
2459250.729166	2021	36	2021.0965183	1.333	0.791	1.000	3.0224e-02	3.1128e-02	3.1722e-02	1.5239e-02	2.7681e-02	1.6161e-02	2.7127e-02	1.6521e-02	2.7073e-02
2459250.770833	2021	36	2021.0966324	1.333	0.734	1.000	3.1969e-02	2.9766e-02	2.9991e-02	1.7840e-02	2.6724e-02	1.5518e-02	2.5995e-02	1.5595e-02	2.6384e-02
2459250.812500	2021	36	2021.0967466	1.333	0.796	1.000	3.2260e-02	3.0966e-02	3.0306e-02	1.7423e-02	2.7947e-02	1.5878e-02	2.6969e-02	1.4889e-02	2.7571e-02
2459250.854166	2021	36	2021.0968607	1.333	0.732	1.000	3.0372e-02	2.9324e-02	2.9654e-02	1.6225e-02	2.6621e-02	1.5267e-02	2.6206e-02	1.5249e-02	2.6358e-02
2459250.895833	2021	36	2021.0969749	1.333	0.801	1.000	3.2630e-02	3.0565e-02	3.0146e-02	1.7430e-02	2.8282e-02	1.5139e-02	2.7008e-02	1.4389e-02	2.8088e-02
2459250.937500	2021	36	2021.0970890	1.333	0.730	1.000	3.0836e-02	2.8782e-02	3.0622e-02	1.6733e-02	2.6504e-02	1.4360e-02	2.5931e-02	1.6219e-02	2.6290e-02
2459250.979166	2021	36	2021.0972032	1.333	0.804	1.000	3.3199e-02	3.1438e-02	3.1404e-02	1.8192e-02	2.8645e-02	1.6282e-02	2.7823e-02	1.5791e-02	2.7726e-02
2459251.020833	2021	36	2021.0973174	1.333	0.729	1.000	2.9841e-02	2.9264e-02	2.8558e-02	1.5505e-02	2.7146e-02	1.4976e-02	2.5458e-02	1.4071e-02	2.6444e-02
2459251.062500	2021	36	2021.0974315	1.333	0.807	1.000	3.2108e-02	2.9768e-02	3.1470e-02	1.6797e-02	2.8457e-02	1.4665e-02	2.7175e-02	1.5729e-02	2.7798e-02
2459251.104166	2021	36	2021.0975457	1.333	0.728	1.000	3.0310e-02	2.7789e-02	3.0061e-02	1.5936e-02	2.6601e-02	1.3732e-02	2.5430e-02	1.5704e-02	2.6329e-02
2459251.145833	2021	36	2021.0976598	1.333	0.807	1.000	3.4242e-02	3.1340e-02	3.0577e-02	1.8861e-02	2.9467e-02	1.6012e-02	2.7440e-02	1.5045e-02	2.7590e-02
2459251.187500	2021	36	2021.0977740	1.333	0.728	1.000	3.0247e-02	2.9249e-02	2.8989e-02	1.5852e-02	2.6850e-02	1.4879e-02	2.6360e-02	1.4242e-02	2.6571e-02
2459251.229166	2021	36	2021.0978881	1.333	0.807	1.000	3.2001e-02	3.0236e-02	3.0485e-02	1.6792e-02	2.8480e-02	1.5001e-02	2.7400e-02	1.4896e-02	2.7494e-02
2459251.270833	2021	36	2021.0980023	1.333	0.729	1.000	2.9824e-02	2.9793e-02	2.9014e-02	1.5686e-02	2.6932e-02	1.5415e-02	2.6160e-02	1.4409e-02	2.6070e-02
2459251.312500	2021	36	2021.0981164	1.333	0.805	1.000	3.1294e-02	3.1288e-02	3.2172e-02	1.5954e-02	2.8054e-02	1.6020e-02	2.7646e-02	1.6657e-02	2.7995e-02
2459251.354166	2021	36	2021.0982306	1.333	0.730	1.000	3.1154e-02	2.9369e-02	3.0238e-02	1.6616e-02	2.7127e-02	1.4627e-02	2.6490e-02	1.5317e-02	2.6415e-02
2459251.395833	2021	36	2021.0983447	1.333	0.801	1.000	3.1999e-02	3.0643e-02	3.3041e-02	1.6603e-02	2.8239e-02	1.5005e-02	2.7585e-02	1.7256e-02	2.8267e-02
2459251.437500	2021	36	2021.0984589	1.333	0.732	1.000	3.1866e-02	2.9733e-02	2.9289e-02	1.7307e-02	2.7303e-02	1.5338e-02	2.5908e-02	1.4477e-02	2.6619e-02
2459251.479166	2021	36	2021.0985731	1.333	0.796	1.000	3.2712e-02	3.0842e-02	2.9922e-02	1.7640e-02	2.9255e-02	1.5826e-02	2.7465e-02	1.4470e-02	2.7837e-02
2459251.520833	2021	37	2021.0986872	1.333	0.734	1.000	2.9380e-02	3.1433e-02	3.1951e-02	1.4939e-02	2.6727e-02	1.7070e-02	2.6443e-02	1.7147e-02	2.6504e-02
2459251.562500	2021	37	2021.0988014	1.333	0.791	1.000	3.2111e-02	3.1564e-02	3.1664e-02	1.7097e-02	2.8007e-02	1.6483e-02	2.7114e-02	1.6235e-02	2.8043e-02
2459251.604166	2021	37	2021.0989155	1.333	0.737	1.000	3.0615e-02	3.0686e-02	3.0064e-02	1.6225e-02	2.7412e-02	1.6090e-02	2.6177e-02	1.5335e-02	2.7133e-02
2459251.645833	2021	37	2021.0990297	1.333	0.785	1.000	3.1434e-02	3.1482e-02	3.0909e-02	1.6587e-02	2.7725e-02	1.6678e-02	2.6924e-02	1.5911e-02	2.7703e-02
2459251.687500	2021	37	2021.0991438	1.333	0.741	1.000	3.0770e-02	3.0639e-02	2.9385e-02	1.6434e-02	2.7049e-02	1.6330e-02	2.5986e-02	1.4719e-02	2.7015e-02
2459251.729166	2021	37	2021.0992580	1.333	0.778	1.000	3.1290e-02	3.0785e-02	3.2470e-02	1.6530e-02	2.7783e-02	1.6123e-02	2.6729e-02	1.7171e-02	2.7673e-02
2459251.770833	2021	37	2021.0993721	1.333	0.746	1.000	3.0807e-02	2.8701e-02	3.0247e-02	1.6188e-02	2.7321e-02	1.4230e-02	2.6580e-02	1.5286e-02	2.7207e-02
2459251.812500	2021	37	2021.0994863	1.333	0.771	1.000	3.2276e-02	3.0276e-02	2.9331e-02	1.7483e-02	2.8127e-02	1.5706e-02	2.6820e-02	1.4344e-02	2.7544e-02
2459251.854166	2021	37	2021.0996005	1.333	0.751	1.000	3.0993e-02	2.9706e-02	3.0511e-02	1.6616e-02	2.7238e-02	1.4877e-02	2.6654e-02	1.5394e-02	2.7499e-02
2459251.895833	2021	37	2021.0997146	1.333	0.765	1.000	3.0198e-02	3.1064e-02	2.9406e-02	1.5606e-02	2.7021e-02	1.6299e-02	2.6882e-02	1.4562e-02	2.6697e-02
2459251.937500	2021	37	2021.0998288	1.333	0.756	1.000	3.1966e-02	3.1159e-02	3.0250e-02	1.7483e-02	2.7080e-02	1.6367e-02	2.6133e-02	1.5231e-02	2.7555e-02
2459251.979166	2021	37	2021.0999429	1.333	0.759	1.000	2.9965e-02	2.8069e-02	2.9931e-02	1.5421e-02	2.7189e-02	1.3444e-02	2.6165e-02	1.4978e-02	2.6767e-02
2459252.020833	2021	37	2021.1000571	1.333	0.762	1.000	3.2061e-02	3.0771e-02	2.9195e-02	1.7307e-02	2.7857e-02	1.5896e-02	2.6647e-02	1.4157e-02	2.6852e-02
2459252.062500	2021	37	2021.1001712	1.333	0.753	1.000	3.0852e-02	3.0363e-02	2.9487e-02	1.6278e-02	2.7538e-02	1.5918e-02	2.6197e-02	1.4722e-02	2.7217e-02
2459252.104166	2021	37	2021.1002854	1.333	0.768	1.000	3.2775e-02	3.0932e-02	3.0856e-02	1.7975e-02	2.7435e-02	1.6028e-02	2.6822e-02	1.5599e-02	2.7849e-02
2459252.145833	2021	37	2021.1003995	1.333	0.748	1.000	2.9368e-02	2.9323e-02	3.0031e-02	1.5209e-02	2.6442e-02	1.4938e-02	2.5870e-02	1.5235e-02	2.7021e-02
2459252.187500	2021	37	2021.1005137	1.333	0.774	1.000	3.1745e-02	2.9217e-02	3.2983e-02	1.6673e-02	2.8454e-02	1.4435e-02	2.6896e-02	1.7640e-02	2.8257e-02
2459252.229166	2021	37	2021.1006279	1.333	0.744	1.000	3.0074e-02	2.9706e-02	2.9317e-02	1.5849e-02	2.6862e-02	1.5371e-02	2.5756e-02	1.4693e-02	2.6065e-02
2459252.270833	2021	37	2021.1007420	1.333	0.781	1.000	3.0445e-02	3.0252e-02	3.0135e-02	1.5103e-02	2.8119e-02	1.4990e-02	2.7258e-02	1.4634e-02	2.7720e-02
2459252.312500	2021	37	2021.1008562	1.333	0.739	1.000	3.1775e-02	2.9841e-02	2.8082e-02	1.7448e-02	2.6792e-02	1.5595e-02	2.5891e-02	1.3569e-02	2.6106e-02
2459252.354166	2021	37	2021.1009703	1.333	0.787	1.000	3.2024e-02	3.0319e-02	3.0572e-02	1.7272e-02	2.7703e-02	1.5499e-02	2.7371e-02	1.5271e-02	2.6893e-02
2459252.395833	2021	37	2021.1010845	1.333	0.736	1.000	3.0056e-02	2.7773e-02	2.9261e-02	1.5841e-02	2.6946e-02	1.3919e-02	2.5204e-02	1.4659e-02	2.6377e-02
2459252.437500	2021	37	2021.1011986	1.333	0.793	1.000	3.0461e-02	2.9591e-02	2.9423e-02	1.5006e-02	2.8009e-02	1.4461e-02	2.7073e-02	1.4096e-02	2.7822e-02
2459252.479166	2021	37	2021.1013128	1.333	0.733	1.000	3.0824e-02	2.8773e-02	2.7944e-02	1.6943e-02	2.6713e-02	1.4699e-02	2.5694e-02	1.3722e-02	2.5865e-02
2459252.520833	2021	38	2021.1014269	1.333	0.798	1.000	3.2270e-02	3.1267e-02	3.1804e-02	1.6832e-02	2.7848e-02	1.6130e-02	2.7076e-02	1.6491e-02	2.8294e-02
2459252.562500	2021	38	2021.1015411	1.333	0.731	1.000	2.9734e-02	2.8266e-02	2.8871e-02	1.5836e-02	2.6472e-02	1.4276e-02	2.5493e-02	1.4605e-02	2.6364e-02
2459252.604166	2021	38	2021.1016553	1.333	0.802	1.000	3.1228e-02	2.9958e-02	3.1458e-02	1.6508e-02	2.8236e-02	1.4900e-02	2.6972e-02	1.6049e-02	2.7389e-02
2459252.645833	2021	38	2021.1017694	1.333	0.729	1.000	2.9703e-02	2.8055e-02	2.8150e-02	1.5682e-02	2.6337e-02	1.4194e-02	2.5385e-02	1.4061e-02	2.6051e-02
2459252.687500	2021	38	2021.1018836	1.333	0.805	1.000	3.3776e-02	3.0896e-02	3.0697e-02	1.8338e-02	2.8535e-02	1.5632e-02	2.7209e-02	1.5120e-02	2.7913e-02
2459252.729166	2021	38	2021.1019977	1.333	0.728	1.000	2.9599e-02	2.9101e-02	2.8868e-02	1.5665e-02	2.6510e-02	1.5090e-02	2.5656e-02	1.4617e-02	2.6043e-02
2459252.770833	2021	38	2021.1021119	1.333	0.807	1.000	3.1340e-02	3.1853e-02	3.2027e-02	1.6542e-02	2.7931e-02	1.6930e-02	2.7613e-02	1.6901e-02	2.7316e-02
2459252.812500	2021	38	2021.1022260	1.333	0.728	1.000	3.1043e-02	2.8123e-02	2.8377e-02	1.6949e-02	2.6094e-02	1.4172e-02	2.5444e-02	1.4168e-02	2.6346e-02
2459252.854166	2021	38	2021.1023402	1.333	0.807	1.000	3.1493e-02	3.0117e-02	3.1364e-02	1.6217e-02	2.8102e-02	1.5058e-02	2.7110e-02	1.6386e-02	2.7645e-02
2459252.895833	2021	38	2021.1024543	1.333	0.728	1.000	3.0753e-02	3.0325e-02	2.8790e-02	1.6823e-02	2.6646e-02	1.6253e-02	2.5785e-02	1.4618e-02	2.6032e-02
2459252.937500	2021	38	2021.1025685	1.333	0.806	1.000	3.1742e-02	3.1341e-02	2.9875e-02	1.6864e-02	2.8099e-02	1.6442e-02	2.6669e-02	1.4278e-02	2.7719e-02
2459252.979166	2021	38	2021.1026826	1.333	0.729	1.000	3.1280e-02	2.8000e-02	2.9208e-02	1.7505e-02	2.6597e-02	1.3975e-02	2.5347e-02	1.4746e-02	2.6124e-02
2459253.020833	2021	38	2021.1027968	1.333	0.803	1.000	3.1815e-02	2.9860e-02	3.2071e-02	1.7104e-02	2.7856e-02	1.5041e-02	2.6673e-02	1.6881e-02	2.7770e-02
2459253.062500	2021	38	2021.1029110	1.333	0.731	1.000	3.0141e-02	2.7912e-02	2.8729e-02	1.6113e-02	2.6470e-02	1.3910e-02	2.5014e-02	1.4320e-02	2.6030e-02
2459253.104166	2021	38	2021.1030251	1.333	0.799	1.000	3.2377e-02	2.9961e-02	3.3162e-02	1.7656e-02	2.7758e-02	1.5300e-02	2.6787e-02	1.8050e-02	2.8156e-02
2459253.145833	2021	38	2021.1031393	1.333	0.733	1.000	2.9539e-02	2.9451e-02	2.8762e-02	1.5339e-02	2.6404e-02	1.5434e-02	2.5501e-02	1.4080e-02	2.5867e-02
2459253.187500	2021	38	2021.1032534	1.333	0.794	1.000	3.0910e-02	3.1089e-02	3.1072e-02	1.6639e-02	2.7035e-02	1.6178e-02	2.6688e-02	1.5925e-02	2.7463e-02
2459253.229166	2021	38	2021.1033676	1.333	0.736	1.000	2.9969e-02	2.9117e-02	3.0258e-02	1.6093e-02	2.6243e-02	1.5054e-02	2.5616e-02	1.5725e-02	2.6150e-02
2459253.270833	2021	38	2021.1034817	1.333	0.789	1.000	3.0312e-02	2.9889e-02	3.0976e-02	1.5626e-02	2.6982e-02	1.5501e-02	2.6670e-02	1.5786e-02	2.7499e-02
2459253.312500	2021	38	2021.1035959	1.333	0.739	1.000	2.9247e-02	3.0530e-02	2.9518e-02	1.4990e-02	2.6555e-02	1.6287e-02	2.6326e-02	1.4874e-02	2.6289e-02
2459253.354166	2021	38	2021.1037100	1.333	0.782	1.000	3.0608e-02	2.8479e-02	3.0409e-02	1.6297e-02	2.7059e-02	1.3999e-02	2.5868e-02	1.5676e-02	2.6864e-02
2459253.395833	2021	38	2021.1038242	1.333	0.743	1.000	2.8516e-02	2.9757e-02	3.0033e-02	1.4126e-02	2.6548e-02	1.5517e-02	2.5743e-02	1.5616e-02	2.6631e-02
2459253.437500	2021	38	2021.1039384	1.333	0.776	1.000	3.0694e-02	2.9786e-02	2.8909e-02	1.6176e-02	2.6942e-02	1.5170e-02	2.6128e-02	1.4019e-02	2.7054e-02
2459253.479166	2021	38	2021.1040525	1.333	0.747	1.000	3.0612e-02	2.9908e-02	3.0260e-02	1.6461e-02	2.6427e-02	1.5638e-02	2.6135e-02	1.5886e-02	2.6505e-02
2459253.520833	2021	39	2021.1041667	1.333	0.770	1.000	3.1451e-02	2.9598e-02	2.9748e-02	1.7009e-02	2.7422e-02	1.5303e-02	2.5874e-02	1.5151e-02	2.6616e-02
2459253.562500	2021	39	2021.1042808	1.333	0.752	1.000	3.0972e-02	2.9824e-02	2.8230e-02	1.6540e-02	2.7215e-02	1.5472e-02	2.6180e-02	1.3753e-02	2.6662e-02
2459253.604166	2021	39	2021.1043950	1.333	0.764	1.000	3.0003e-02	2.9342e-02	2.9054e-02	1.5706e-02	2.6909e-02	1.5011e-02	2.5881e-02	1.4419e-02	2.6680e-02
2459253.645833	2021	39	2021.1045091	1.333	0.757	1.000	3.2005e-02	2.9963e-02	3.0054e-02	1.7512e-02	2.7321e-02	1.5487e-02	2.6382e-02	1.5297e-02	2.7342e-02
2459253.687500	2021	39	2021.1046233	1.333	0.759	1.000	3.1155e-02	2.8848e-02	3.0096e-02	1.6947e-02	2.6707e-02	1.4615e-02	2.6353e-02	1.5365e-02	2.6537e-02
2459253.729166	2021	39	2021.1047374	1.333	0.762	1.000	3.0058e-02	2.9693e-02	2.9006e-02	1.5474e-02	2.7061e-02	1.4936e-02	2.6177e-02	1.4132e-02	2.6868e-02
2459253.770833	2021	39	2021.1048516	1.333	0.754	1.000	3.1154e-02	3.0231e-02	3.0135e-02	1.7155e-02	2.7436e-02	1.5958e-02	2.6721e-02	1.5484e-02	2.6289e-02
2459253.812500	2021	39	2021.1049658	1.333	0.767	1.000	3.0353e-02	3.0487e-02	3.2098e-02	1.6125e-02	2.7068e-02	1.5810e-02	2.6656e-02	1.7302e-02	2.7580e-02
2459253.854166	2021	39	2021.1050799	1.333	0.750	1.000	3.0436e-02	2.9735e-02	3.0927e-02	1.6432e-02	2.6567e-02	1.5405e-02	2.5793e-02	1.6395e-02	2.6609e-02
2459253.895833	2021	39	2021.1051941	1.333	0.772	1.000	3.0530e-02	2.9829e-02	3.1101e-02	1.6100e-02	2.6875e-02	1.5184e-02	2.6114e-02	1.6094e-02	2.6945e-02
2459253.937500	2021	39	2021.1053082	1.333	0.746	1.000	2.9601e-02	2.9181e-02	2.8154e-02	1.5472e-02	2.6817e-02	1.5074e-02	2.5956e-02	1.3714e-02	2.6015e-02
2459253.979166	2021	39	2021.1054224	1.333	0.777	1.000	3.3339e-02	2.9857e-02	3.1020e-02	1.8489e-02	2.7669e-02	1.5166e-02	2.6809e-02	1.6086e-02	2.6643e-02
2459254.020833	2021	39	2021.1055365	1.333	0.743	1.000	3.0758e-02	2.9609e-02	2.9830e-02	1.6342e-02	2.7468e-02	1.5499e-02	2.6144e-02	1.5434e-02	2.6668e-02
2459254.062500	2021	39	2021.1056507	1.333	0.782	1.000	3.0741e-02	2.9403e-02	3.0825e-02	1.5746e-02	2.7477e-02	1.4556e-02	2.7167e-02	1.5767e-02	2.7154e-02
2459254.104166	2021	39	2021.1057648	1.333	0.740	1.000	2.8717e-02	3.0708e-02	2.9475e-02	1.4804e-02	2.6196e-02	1.6261e-02	2.6298e-02	1.4974e-02	2.6311e-02
2459254.145833	2021	39	2021.1058790	1.333	0.786	1.000	3.1746e-02	3.1020e-02	2.9823e-02	1.7006e-02	2.7843e-02	1.6250e-02	2.7389e-02	1.4651e-02	2.8027e-02
2459254.187500	2021	39	2021.1059932	1.333	0.737	1.000	2.9683e-02	3.0433e-02	2.9030e-02	1.5685e-02	2.6035e-02	1.6308e-02	2.5874e-02	1.4625e-02	2.6331e-02
2459254.229166	2021	39	2021.1061073	1.333	0.790	1.000	3.2498e-02	3.1337e-02	3.0779e-02	1.7601e-02	2.8182e-02	1.6552e-02	2.7228e-02	1.5516e-02	2.7233e-02
2459254.270833	2021	39	2021.1062215	1.333	0.735	1.000	3.0554e-02	3.0003e-02	3.0104e-02	1.6508e-02	2.6543e-02	1.5932e-02	2.5733e-02	1.5613e-02	2.6566e-02
2459254.312500	2021	39	2021.1063356	1.333	0.793	1.000	3.0554e-02	2.9670e-02	3.0809e-02	1.5760e-02	2.7430e-02	1.5114e-02	2.6268e-02	1.5696e-02	2.7433e-02
2459254.354166	2021	39	2021.1064498	1.333	0.734	1.000	2.8783e-02	2.8438e-02	3.0444e-02	1.4819e-02	2.6108e-02	1.4345e-02	2.5695e-02	1.6067e-02	2.6285e-02
2459254.395833	2021	39	2021.1065639	1.333	0.795	1.000	3.0900e-02	2.9551e-02	3.0071e-02	1.6199e-02	2.7417e-02	1.4223e-02	2.7251e-02	1.4670e-02	2.7545e-02
2459254.437500	2021	39	2021.1066781	1.333	0.733	1.000	2.9465e-02	2.8453e-02	2.9813e-02	1.5362e-02	2.6403e-02	1.4407e-02	2.5498e-02	1.5246e-02	2.6660e-02
2459254.479166	2021	39	2021.1067922	1.333	0.796	1.000	3.2427e-02	3.1654e-02	3.1114e-02	1.7529e-02	2.8120e-02	1.6533e-02	2.6828e-02	1.5583e-02	2.7565e-02
2459254.520833	2021	40	2021.1069064	1.333	0.733	1.000	2.9946e-02	2.9663e-02	2.9836e-02	1.5891e-02	2.6365e-02	1.5431e-02	2.5795e-02	1.5732e-02	2.6207e-02
2459254.562500	2021	40	2021.1070205	1.333	0.797	1.000	3.1793e-02	3.0510e-02	3.2643e-02	1.6754e-02	2.7863e-02	1.5458e-02	2.7087e-02	1.7343e-02	2.8229e-02
2459254.604166	2021	40	2021.1071347	1.333	0.733	1.000	2.8855e-02	2.9462e-02	3.0005e-02	1.4886e-02	2.5926e-02	1.5305e-02	2.5705e-02	1.5748e-02	2.5825e-02
2459254.645833	2021	40	2021.1072489	1.333	0.796	1.000	3.0610e-02	2.9528e-02	2.9691e-02	1.5913e-02	2.7803e-02	1.5043e-02	2.6299e-02	1.4299e-02	2.6697e-02
2459254.687500	2021	40	2021.1073630	1.333	0.734	1.000	3.0545e-02	2.9984e-02	2.8707e-02	1.6484e-02	2.6535e-02	1.5918e-02	2.5661e-02	1.4430e-02	2.6344e-02
2459254.729166	2021	40	2021.1074772	1.333	0.794	1.000	3.1605e-02	3.1485e-02	3.0730e-02	1.6655e-02	2.7174e-02	1.6553e-02	2.7898e-02	1.5420e-02	2.7815e-02
2459254.770833	2021	40	2021.1075913	1.333	0.735	1.000	2.9704e-02	2.9225e-02	2.8820e-02	1.5654e-02	2.6565e-02	1.5224e-02	2.5760e-02	1.4435e-02	2.5736e-02
2459254.812500	2021	40	2021.1077055	1.333	0.792	1.000	3.0110e-02	2.8964e-02	3.0814e-02	1.5433e-02	2.7373e-02	1.4326e-02	2.6796e-02	1.5901e-02	2.7531e-02
2459254.854166	2021	40	2021.1078196	1.333	0.736	1.000	3.0757e-02	3.0092e-02	2.9630e-02	1.6434e-02	2.6623e-02	1.5829e-02	2.5584e-02	1.5082e-02	2.6050e-02
2459254.895833	2021	40	2021.1079338	1.333	0.789	1.000	3.1965e-02	2.9014e-02	3.1679e-02	1.7126e-02	2.7916e-02	1.4239e-02	2.6204e-02	1.6647e-02	2.7607e-02
2459254.937500	2021	40	2021.1080479	1.333	0.738	1.000	3.0532e-02	2.9699e-02	3.0925e-02	1.6295e-02	2.6711e-02	1.5603e-02	2.6132e-02	1.6459e-02	2.6585e-02
2459254.979166	2021	40	2021.1081621	1.333	0.785	1.000	3.1466e-02	2.9225e-02	3.0429e-02	1.6740e-02	2.7680e-02	1.4601e-02	2.7148e-02	1.5574e-02	2.6829e-02
2459255.020833	2021	40	2021.1082763	1.333	0.740	1.000	2.9539e-02	2.6828e-02	2.8908e-02	1.5303e-02	2.6689e-02	1.2795e-02	2.5038e-02	1.4528e-02	2.6104e-02
2459255.062500	2021	40	2021.1083904	1.333	0.782	1.000	3.0593e-02	2.8225e-02	2.9997e-02	1.6494e-02	2.7109e-02	1.3758e-02	2.5986e-02	1.5314e-02	2.6814e-02
2459255.104166	2021	40	2021.1085046	1.333	0.743	1.000	3.1039e-02	2.9086e-02	2.9131e-02	1.6769e-02	2.6680e-02	1.4954e-02	2.5606e-02	1.4799e-02	2.5806e-02
2459255.145833	2021	40	2021.1086187	1.333	0.778	1.000	3.0552e-02	2.9894e-02	3.0154e-02	1.6201e-02	2.6837e-02	1.5672e-02	2.6429e-02	1.5300e-02	2.6929e-02
2459255.187500	2021	40	2021.1087329	1.333	0.745	1.000	3.0419e-02	2.8943e-02	2.9947e-02	1.6173e-02	2.6846e-02	1.4706e-02	2.5892e-02	1.5424e-02	2.6411e-02
2459255.229166	2021	40	2021.1088470	1.333	0.774	1.000	3.0468e-02	2.8479e-02	3.0673e-02	1.6288e-02	2.7350e-02	1.3843e-02	2.6344e-02	1.5880e-02	2.6919e-02
2459255.270833	2021	40	2021.1089612	1.333	0.748	1.000	3.0942e-02	2.9300e-02	2.8876e-02	1.6703e-02	2.6756e-02	1.4965e-02	2.5809e-02	1.4625e-02	2.6385e-02
2459255.312500	2021	40	2021.1090753	1.333	0.770	1.000	3.1064e-02	2.9216e-02	3.1110e-02	1.6869e-02	2.6854e-02	1.4904e-02	2.6135e-02	1.6293e-02	2.6737e-02
2459255.354166	2021	40	2021.1091895	1.333	0.752	1.000	3.1538e-02	2.8937e-02	2.9376e-02	1.7387e-02	2.6842e-02	1.4586e-02	2.5933e-02	1.4702e-02	2.5834e-02
2459255.395833	2021	40	2021.1093037	1.333	0.766	1.000	2.9303e-02	2.8960e-02	3.1559e-02	1.5162e-02	2.6629e-02	1.4496e-02	2.5879e-02	1.6958e-02	2.7201e-02
2459255.437500	2021	40	2021.1094178	1.333	0.755	1.000	2.9252e-02	3.1579e-02	2.9029e-02	1.5028e-02	2.6943e-02	1.7299e-02	2.6470e-02	1.4510e-02	2.6217e-02
2459255.479166	2021	40	2021.1095320	1.333	0.762	1.000	3.1447e-02	2.9488e-02	2.8700e-02	1.6901e-02	2.7116e-02	1.5246e-02	2.5548e-02	1.4101e-02	2.6036e-02
2459255.520833	2021	41	2021.1096461	1.333	0.758	1.000	3.0478e-02	3.0885e-02	2.8651e-02	1.6100e-02	2.6846e-02	1.6517e-02	2.6658e-02	1.4105e-02	2.6228e-02
2459255.562500	2021	41	2021.1097603	1.333	0.758	1.000	2.9575e-02	3.0634e-02	3.0116e-02	1.5438e-02	2.6187e-02	1.6546e-02	2.5124e-02	1.5539e-02	2.6412e-02
2459255.604166	2021	41	2021.1098744	1.333	0.762	1.000	2.9954e-02	2.9276e-02	3.1757e-02	1.5795e-02	2.6960e-02	1.5226e-02	2.6075e-02	1.7134e-02	2.6729e-02
2459255.645833	2021	41	2021.1099886	1.333	0.755	1.000	3.1011e-02	3.0843e-02	3.0665e-02	1.6641e-02	2.6860e-02	1.6603e-02	2.5751e-02	1.6204e-02	2.6145e-02
2459255.687500	2021	41	2021.1101027	1.333	0.766	1.000	3.1778e-02	2.9790e-02	2.8876e-02	1.7119e-02	2.6979e-02	1.5266e-02	2.6395e-02	1.3968e-02	2.6250e-02
2459255.729166	2021	41	2021.1102169	1.333	0.752	1.000	2.9968e-02	2.9970e-02	2.9144e-02	1.6050e-02	2.6796e-02	1.5821e-02	2.5654e-02	1.4678e-02	2.6537e-02
2459255.770833	2021	41	2021.1103311	1.333	0.769	1.000	2.9959e-02	2.9855e-02	2.9999e-02	1.5822e-02	2.6979e-02	1.5459e-02	2.6337e-02	1.5351e-02	2.6753e-02
2459255.812500	2021	41	2021.1104452	1.333	0.749	1.000	3.1436e-02	2.9784e-02	3.0148e-02	1.7389e-02	2.6613e-02	1.5519e-02	2.6100e-02	1.5793e-02	2.6629e-02
2459255.854166	2021	41	2021.1105594	1.333	0.773	1.000	3.0378e-02	2.9316e-02	3.0734e-02	1.6160e-02	2.7080e-02	1.4768e-02	2.5962e-02	1.5933e-02	2.6785e-02
2459255.895833	2021	41	2021.1106735	1.333	0.746	1.000	2.9489e-02	2.9240e-02	2.9047e-02	1.5462e-02	2.6334e-02	1.5172e-02	2.5530e-02	1.4483e-02	2.6326e-02
2459255.937500	2021	41	2021.1107877	1.333	0.776	1.000	3.2460e-02	2.9420e-02	3.0184e-02	1.8127e-02	2.7091e-02	1.4671e-02	2.6431e-02	1.5491e-02	2.7034e-02
2459255.979166	2021	41	2021.1109018	1.333	0.744	1.000	3.0203e-02	3.0405e-02	2.9577e-02	1.5994e-02	2.6512e-02	1.6136e-02	2.6159e-02	1.5103e-02	2.6198e-02
2459256.020833	2021	41	2021.1110160	1.333	0.780	1.000	3.0041e-02	3.1395e-02	3.0360e-02	1.5619e-02	2.6637e-02	1.6909e-02	2.6749e-02	1.5398e-02	2.6855e-02
