# CRaTER (GCR+SEP) dose rates for individual and combined detectors
#    from 2021-12-31 DOY:365
# through 2022-12-31 DOY:365
#
# Columns are separated by a tab character.
# All dose rate units: cGy / day
# All dose rates have a silicon to water correction applied and are altitude corrected to the lunar surface.
#
# column_titles: Julian Date,Year,DOY,Year Fraction,H2O Factor,Altitude Factor,Good Event Factor,D1&2 dose rate,D3&4 dose rate,D5&6 dose rate,D1 dose rate,D2 dose rate,D3 dose rate,D4 dose rate,D5 dose rate,D6 dose rate
# column_units: ,,,,,,,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day
# start_year: 2021
# start_doy: 365
# end_year: 2022
# end_doy: 365
#
# Julian Date	Year	DOY	Year Fraction	H2O	Alt.	GE	D1&2 dose rate	D3&4 dose rate	D5&6 dose rate	D1 dose rate	D2 dose rate	D3 dose rate	D4 dose rate	D5 dose rate	D6 dose rate
2459595.937500	2022	16	2022.0422945	1.333	0.758	1.000	3.0338e-02	3.0622e-02	2.9532e-02	1.6404e-02	2.6474e-02	1.6235e-02	2.6445e-02	1.4792e-02	2.7161e-02
2459595.979166	2022	16	2022.0424087	1.333	0.762	1.000	2.9374e-02	3.0447e-02	2.9600e-02	1.5125e-02	2.6811e-02	1.6123e-02	2.6539e-02	1.5035e-02	2.6596e-02
2459596.020833	2022	16	2022.0425228	1.333	0.758	1.000	3.0092e-02	3.1726e-02	3.0144e-02	1.5894e-02	2.7194e-02	1.7483e-02	2.6524e-02	1.5584e-02	2.6673e-02
2459596.062500	2022	16	2022.0426370	1.333	0.762	1.000	3.0381e-02	2.9174e-02	2.9170e-02	1.5916e-02	2.7287e-02	1.4698e-02	2.6508e-02	1.4526e-02	2.6111e-02
2459596.104166	2022	16	2022.0427511	1.333	0.758	1.000	3.1200e-02	2.9390e-02	3.0608e-02	1.6734e-02	2.7163e-02	1.5031e-02	2.6532e-02	1.5679e-02	2.6617e-02
2459596.145833	2022	16	2022.0428653	1.333	0.762	1.000	3.0614e-02	2.9346e-02	2.9579e-02	1.6322e-02	2.6925e-02	1.5043e-02	2.6087e-02	1.5117e-02	2.6714e-02
2459596.187500	2022	16	2022.0429795	1.333	0.758	1.000	3.1861e-02	2.9653e-02	2.9355e-02	1.7587e-02	2.7173e-02	1.5224e-02	2.6276e-02	1.4696e-02	2.5984e-02
2459596.229166	2022	16	2022.0430936	1.333	0.762	1.000	3.1717e-02	2.9613e-02	3.1805e-02	1.7156e-02	2.7087e-02	1.5341e-02	2.6367e-02	1.7191e-02	2.6595e-02
2459596.270833	2022	16	2022.0432078	1.333	0.758	1.000	3.0593e-02	2.7877e-02	2.8498e-02	1.6351e-02	2.6992e-02	1.3467e-02	2.5590e-02	1.3953e-02	2.6324e-02
2459596.312500	2022	16	2022.0433219	1.333	0.762	1.000	3.1355e-02	2.8832e-02	3.0147e-02	1.6953e-02	2.6825e-02	1.4642e-02	2.6043e-02	1.5621e-02	2.6960e-02
2459596.354166	2022	16	2022.0434361	1.333	0.759	1.000	3.1390e-02	2.8895e-02	3.0615e-02	1.7139e-02	2.6940e-02	1.4435e-02	2.6413e-02	1.5910e-02	2.6800e-02
2459596.395833	2022	16	2022.0435502	1.333	0.761	1.000	3.0527e-02	2.9393e-02	2.9957e-02	1.6068e-02	2.7023e-02	1.4832e-02	2.6384e-02	1.5223e-02	2.6526e-02
2459596.437500	2022	16	2022.0436644	1.333	0.759	1.000	3.1148e-02	2.8456e-02	2.9021e-02	1.6772e-02	2.6434e-02	1.4284e-02	2.5531e-02	1.4500e-02	2.6320e-02
2459596.479166	2022	16	2022.0437785	1.333	0.761	1.000	3.0775e-02	2.9109e-02	2.8759e-02	1.6429e-02	2.7184e-02	1.4880e-02	2.5831e-02	1.4297e-02	2.6122e-02
2459596.520833	2022	17	2022.0438927	1.333	0.759	1.000	3.0617e-02	3.0874e-02	3.1464e-02	1.6691e-02	2.6747e-02	1.6577e-02	2.6050e-02	1.6815e-02	2.6876e-02
2459596.562500	2022	17	2022.0440068	1.333	0.761	1.000	2.8974e-02	3.1512e-02	2.8394e-02	1.4931e-02	2.6476e-02	1.6926e-02	2.6560e-02	1.3974e-02	2.5853e-02
2459596.604166	2022	17	2022.0441210	1.333	0.760	1.000	3.1590e-02	2.8755e-02	2.8796e-02	1.7411e-02	2.7078e-02	1.4493e-02	2.6010e-02	1.4136e-02	2.6772e-02
2459596.645833	2022	17	2022.0442352	1.333	0.760	1.000	2.9948e-02	2.9401e-02	2.9058e-02	1.5786e-02	2.6891e-02	1.4976e-02	2.6295e-02	1.4453e-02	2.6404e-02
2459596.687500	2022	17	2022.0443493	1.333	0.760	1.000	2.9513e-02	2.9552e-02	2.9010e-02	1.5324e-02	2.6061e-02	1.5523e-02	2.5513e-02	1.4631e-02	2.5964e-02
2459596.729166	2022	17	2022.0444635	1.333	0.760	1.000	3.0292e-02	2.9134e-02	2.8854e-02	1.6267e-02	2.6462e-02	1.4993e-02	2.5543e-02	1.4411e-02	2.6355e-02
2459596.770833	2022	17	2022.0445776	1.333	0.761	1.000	3.0335e-02	2.8335e-02	2.8905e-02	1.6596e-02	2.6517e-02	1.4096e-02	2.5562e-02	1.4767e-02	2.5552e-02
2459596.812500	2022	17	2022.0446918	1.333	0.759	1.000	2.9878e-02	3.0482e-02	2.8491e-02	1.5721e-02	2.6677e-02	1.6189e-02	2.5641e-02	1.4084e-02	2.6002e-02
2459596.854166	2022	17	2022.0448059	1.333	0.761	1.000	3.0552e-02	2.9133e-02	2.9974e-02	1.6426e-02	2.6719e-02	1.5100e-02	2.5824e-02	1.5342e-02	2.6422e-02
2459596.895833	2022	17	2022.0449201	1.333	0.759	1.000	2.9806e-02	2.8991e-02	2.9058e-02	1.5759e-02	2.6658e-02	1.4992e-02	2.6026e-02	1.4534e-02	2.6149e-02
2459596.937500	2022	17	2022.0450342	1.333	0.761	1.000	2.9202e-02	2.9504e-02	2.8328e-02	1.5204e-02	2.6420e-02	1.5392e-02	2.6096e-02	1.3935e-02	2.5827e-02
2459596.979166	2022	17	2022.0451484	1.333	0.759	1.000	3.0195e-02	2.8772e-02	2.9562e-02	1.6071e-02	2.6140e-02	1.4695e-02	2.6155e-02	1.5036e-02	2.6413e-02
2459597.020833	2022	17	2022.0452626	1.333	0.761	1.000	3.0928e-02	2.8824e-02	2.9985e-02	1.6754e-02	2.6782e-02	1.4683e-02	2.6304e-02	1.5510e-02	2.7014e-02
2459597.062500	2022	17	2022.0453767	1.333	0.759	1.000	2.9987e-02	2.9069e-02	3.0735e-02	1.5909e-02	2.6440e-02	1.4891e-02	2.5640e-02	1.6215e-02	2.6011e-02
2459597.104166	2022	17	2022.0454909	1.333	0.762	1.000	3.0674e-02	3.0023e-02	2.9260e-02	1.6690e-02	2.6505e-02	1.5798e-02	2.6048e-02	1.4730e-02	2.6616e-02
2459597.145833	2022	17	2022.0456050	1.333	0.758	1.000	2.9325e-02	2.9910e-02	2.9715e-02	1.5221e-02	2.6624e-02	1.5746e-02	2.5570e-02	1.5265e-02	2.6201e-02
2459597.187500	2022	17	2022.0457192	1.333	0.762	1.000	2.8452e-02	3.0641e-02	2.8581e-02	1.4301e-02	2.6413e-02	1.6259e-02	2.5703e-02	1.4011e-02	2.6776e-02
2459597.229166	2022	17	2022.0458333	1.333	0.758	1.000	2.8965e-02	2.8658e-02	2.9564e-02	1.4541e-02	2.5834e-02	1.4196e-02	2.5788e-02	1.4902e-02	2.6651e-02
2459597.270833	2022	17	2022.0459475	1.333	0.762	1.000	3.0971e-02	2.8883e-02	2.8844e-02	1.7061e-02	2.7036e-02	1.4906e-02	2.5523e-02	1.4491e-02	2.6350e-02
2459597.312500	2022	17	2022.0460616	1.333	0.758	1.000	2.9921e-02	2.9159e-02	3.0198e-02	1.5873e-02	2.6217e-02	1.4919e-02	2.5548e-02	1.5727e-02	2.6650e-02
2459597.354166	2022	17	2022.0461758	1.333	0.762	1.000	3.0239e-02	2.9188e-02	2.9392e-02	1.6172e-02	2.6072e-02	1.5109e-02	2.6020e-02	1.4932e-02	2.6183e-02
2459597.395833	2022	17	2022.0462900	1.333	0.758	1.000	2.9493e-02	3.0298e-02	2.8268e-02	1.5174e-02	2.6395e-02	1.5845e-02	2.5983e-02	1.3794e-02	2.6359e-02
2459597.437500	2022	17	2022.0464041	1.333	0.762	1.000	3.1644e-02	2.8670e-02	2.9325e-02	1.7590e-02	2.6498e-02	1.4598e-02	2.5629e-02	1.4973e-02	2.6212e-02
2459597.479166	2022	17	2022.0465183	1.333	0.758	1.000	2.9415e-02	2.8917e-02	2.7952e-02	1.5266e-02	2.7017e-02	1.4710e-02	2.5354e-02	1.3592e-02	2.5895e-02
2459597.520833	2022	18	2022.0466324	1.333	0.762	1.000	2.9672e-02	2.9706e-02	3.0093e-02	1.5465e-02	2.6353e-02	1.5435e-02	2.5383e-02	1.5737e-02	2.6332e-02
2459597.562500	2022	18	2022.0467466	1.333	0.758	1.000	3.1056e-02	3.0340e-02	2.9990e-02	1.6813e-02	2.6580e-02	1.6248e-02	2.5839e-02	1.5697e-02	2.5971e-02
2459597.604166	2022	18	2022.0468607	1.333	0.762	1.000	2.8260e-02	2.8298e-02	2.8755e-02	1.4266e-02	2.6556e-02	1.4098e-02	2.5685e-02	1.4738e-02	2.6300e-02
2459597.700405	2022	18	2022.0471244	1.333	0.762	1.000	3.0262e-02	2.8754e-02	3.0307e-02	1.6035e-02	2.6169e-02	1.4526e-02	2.5734e-02	1.5798e-02	2.6704e-02
2459597.742071	2022	18	2022.0472386	1.333	0.759	1.000	2.9800e-02	2.9153e-02	2.8018e-02	1.5939e-02	2.6249e-02	1.5019e-02	2.6185e-02	1.3610e-02	2.6002e-02
2459597.783738	2022	18	2022.0473527	1.333	0.762	1.000	3.1425e-02	3.0235e-02	2.8798e-02	1.7350e-02	2.6598e-02	1.6126e-02	2.5699e-02	1.4694e-02	2.5749e-02
2459597.825405	2022	18	2022.0474669	1.333	0.758	1.000	2.9064e-02	2.9752e-02	3.1343e-02	1.4891e-02	2.6209e-02	1.5517e-02	2.5865e-02	1.7032e-02	2.6506e-02
2459597.867071	2022	18	2022.0475810	1.333	0.762	1.000	2.9707e-02	2.8318e-02	3.0306e-02	1.5465e-02	2.6507e-02	1.3940e-02	2.5797e-02	1.5989e-02	2.5914e-02
2459597.908738	2022	18	2022.0476952	1.333	0.758	1.000	2.8782e-02	2.7609e-02	2.7621e-02	1.4966e-02	2.6122e-02	1.3729e-02	2.5245e-02	1.3393e-02	2.5614e-02
2459597.950405	2022	18	2022.0478093	1.333	0.762	1.000	3.0552e-02	2.7586e-02	3.0042e-02	1.6597e-02	2.6322e-02	1.3558e-02	2.5505e-02	1.5326e-02	2.6505e-02
2459597.992071	2022	18	2022.0479235	1.333	0.758	1.000	3.1185e-02	2.9431e-02	2.8167e-02	1.7381e-02	2.6179e-02	1.5395e-02	2.5589e-02	1.3863e-02	2.5781e-02
2459598.033738	2022	18	2022.0480376	1.333	0.762	1.000	2.9158e-02	2.9571e-02	2.9736e-02	1.5169e-02	2.6169e-02	1.5219e-02	2.5922e-02	1.5535e-02	2.6572e-02
2459598.075405	2022	18	2022.0481518	1.333	0.758	1.000	2.9133e-02	3.0699e-02	2.8890e-02	1.5018e-02	2.6267e-02	1.6462e-02	2.5532e-02	1.4811e-02	2.5965e-02
2459598.117071	2022	18	2022.0482660	1.333	0.762	1.000	2.9963e-02	2.9276e-02	2.9919e-02	1.5894e-02	2.6422e-02	1.5367e-02	2.5740e-02	1.5372e-02	2.6405e-02
2459598.158738	2022	18	2022.0483801	1.333	0.759	1.000	2.9020e-02	2.8870e-02	2.9388e-02	1.4991e-02	2.5920e-02	1.5088e-02	2.5465e-02	1.5120e-02	2.5686e-02
2459598.200405	2022	18	2022.0484943	1.333	0.761	1.000	2.8397e-02	3.1199e-02	2.7874e-02	1.4236e-02	2.6064e-02	1.7069e-02	2.6280e-02	1.3130e-02	2.5910e-02
2459598.242071	2022	18	2022.0486084	1.333	0.759	1.000	2.9133e-02	2.9361e-02	2.8084e-02	1.5190e-02	2.6318e-02	1.5451e-02	2.5251e-02	1.3925e-02	2.5602e-02
2459598.283738	2022	18	2022.0487226	1.333	0.761	1.000	3.0721e-02	2.8866e-02	2.9768e-02	1.6254e-02	2.6801e-02	1.4576e-02	2.5764e-02	1.5018e-02	2.6296e-02
2459598.325405	2022	18	2022.0488367	1.333	0.759	1.000	3.1094e-02	2.9406e-02	2.9975e-02	1.6290e-02	2.7711e-02	1.5457e-02	2.5598e-02	1.5450e-02	2.6362e-02
2459598.367071	2022	18	2022.0489509	1.333	0.761	1.000	3.1489e-02	2.9211e-02	3.1518e-02	1.6651e-02	2.8033e-02	1.5016e-02	2.5943e-02	1.6968e-02	2.7144e-02
2459598.408738	2022	18	2022.0490650	1.333	0.759	1.000	3.5269e-02	2.9716e-02	3.0699e-02	2.0782e-02	2.8258e-02	1.5497e-02	2.6203e-02	1.6467e-02	2.6228e-02
2459598.450405	2022	18	2022.0491792	1.333	0.761	1.000	3.3290e-02	2.8316e-02	3.1087e-02	1.8784e-02	2.8744e-02	1.3969e-02	2.5890e-02	1.6625e-02	2.6442e-02
2459598.492071	2022	18	2022.0492933	1.333	0.759	1.000	3.1647e-02	3.0328e-02	2.8886e-02	1.7414e-02	2.8156e-02	1.6025e-02	2.6233e-02	1.4568e-02	2.5986e-02
2459598.520833	2022	19	2022.0493721	1.333	0.763	1.000	3.4528e-02	2.8550e-02	2.8884e-02	2.0218e-02	2.9044e-02	1.4443e-02	2.5384e-02	1.4279e-02	2.6658e-02
2459598.562500	2022	19	2022.0494863	1.333	0.757	1.000	3.2145e-02	2.9464e-02	2.9068e-02	1.7928e-02	2.7995e-02	1.5619e-02	2.5863e-02	1.4730e-02	2.5665e-02
2459598.604166	2022	19	2022.0496005	1.333	0.763	1.000	3.2498e-02	2.8608e-02	3.1007e-02	1.8308e-02	2.7478e-02	1.4363e-02	2.5419e-02	1.6584e-02	2.6376e-02
2459598.645833	2022	19	2022.0497146	1.333	0.757	1.000	3.1246e-02	2.8930e-02	2.8993e-02	1.7606e-02	2.6995e-02	1.5048e-02	2.5966e-02	1.4823e-02	2.6463e-02
2459598.687500	2022	19	2022.0498288	1.333	0.763	1.000	3.2064e-02	2.8330e-02	2.7983e-02	1.8026e-02	2.7939e-02	1.4265e-02	2.5454e-02	1.3742e-02	2.5729e-02
2459598.729166	2022	19	2022.0499429	1.333	0.757	1.000	3.0759e-02	2.6886e-02	2.7586e-02	1.7310e-02	2.6665e-02	1.3293e-02	2.4790e-02	1.3701e-02	2.5216e-02
2459598.770833	2022	19	2022.0500571	1.333	0.763	1.000	3.1397e-02	2.7001e-02	2.7196e-02	1.7573e-02	2.6727e-02	1.3062e-02	2.4941e-02	1.2904e-02	2.5404e-02
2459598.812500	2022	19	2022.0501712	1.333	0.758	1.000	3.0561e-02	2.6471e-02	2.9772e-02	1.7165e-02	2.6043e-02	1.3258e-02	2.4560e-02	1.5600e-02	2.5658e-02
2459598.854166	2022	19	2022.0502854	1.333	0.763	1.000	2.9198e-02	2.9445e-02	2.8771e-02	1.5698e-02	2.5923e-02	1.5551e-02	2.5387e-02	1.4546e-02	2.5633e-02
2459598.895833	2022	19	2022.0503995	1.333	0.758	1.000	3.0791e-02	2.7260e-02	2.7863e-02	1.7107e-02	2.6718e-02	1.3819e-02	2.4004e-02	1.4022e-02	2.5614e-02
2459598.937500	2022	19	2022.0505137	1.333	0.763	1.000	3.0230e-02	2.8097e-02	2.9284e-02	1.6649e-02	2.6209e-02	1.4205e-02	2.4941e-02	1.5403e-02	2.5502e-02
2459598.979166	2022	19	2022.0506279	1.333	0.757	1.000	2.9003e-02	2.8629e-02	2.8472e-02	1.5495e-02	2.5746e-02	1.5032e-02	2.4906e-02	1.4703e-02	2.5540e-02
2459599.020833	2022	19	2022.0507420	1.333	0.763	1.000	3.0232e-02	2.8976e-02	2.8085e-02	1.6789e-02	2.6462e-02	1.5142e-02	2.5412e-02	1.3824e-02	2.5163e-02
2459599.062500	2022	19	2022.0508562	1.333	0.757	1.000	2.9893e-02	2.8427e-02	2.9829e-02	1.6362e-02	2.5647e-02	1.4741e-02	2.5260e-02	1.6005e-02	2.5266e-02
2459599.104166	2022	19	2022.0509703	1.333	0.763	1.000	2.9625e-02	2.8298e-02	3.1346e-02	1.5846e-02	2.5816e-02	1.4559e-02	2.5132e-02	1.7267e-02	2.6333e-02
2459599.145833	2022	19	2022.0510845	1.333	0.757	1.000	2.8525e-02	2.6077e-02	2.9814e-02	1.4979e-02	2.5657e-02	1.2510e-02	2.4240e-02	1.5986e-02	2.5553e-02
2459599.187500	2022	19	2022.0511986	1.333	0.763	1.000	2.9076e-02	2.6906e-02	2.9335e-02	1.5328e-02	2.6417e-02	1.3166e-02	2.4872e-02	1.5373e-02	2.5911e-02
2459599.229166	2022	19	2022.0513128	1.333	0.757	1.000	2.9257e-02	2.6692e-02	2.8034e-02	1.5572e-02	2.5828e-02	1.3094e-02	2.4517e-02	1.4042e-02	2.5588e-02
2459599.270833	2022	19	2022.0514269	1.333	0.763	1.000	2.8548e-02	2.7845e-02	2.8935e-02	1.4889e-02	2.5657e-02	1.4136e-02	2.5181e-02	1.4836e-02	2.6065e-02
2459599.312500	2022	19	2022.0515411	1.333	0.757	1.000	3.0147e-02	2.8275e-02	2.8603e-02	1.6566e-02	2.6146e-02	1.4787e-02	2.4997e-02	1.4601e-02	2.5288e-02
2459599.354166	2022	19	2022.0516553	1.333	0.763	1.000	2.7829e-02	2.9133e-02	2.8861e-02	1.3933e-02	2.5733e-02	1.5272e-02	2.5002e-02	1.4973e-02	2.5700e-02
2459599.395833	2022	19	2022.0517694	1.333	0.757	1.000	2.8363e-02	2.8898e-02	2.8724e-02	1.4587e-02	2.5959e-02	1.5122e-02	2.5014e-02	1.4731e-02	2.5892e-02
2459599.437500	2022	19	2022.0518836	1.333	0.763	1.000	3.0609e-02	2.7647e-02	2.9354e-02	1.6785e-02	2.6003e-02	1.3661e-02	2.4840e-02	1.5261e-02	2.5657e-02
2459599.479166	2022	19	2022.0519977	1.333	0.757	1.000	3.0167e-02	2.8322e-02	2.8517e-02	1.6251e-02	2.5954e-02	1.4624e-02	2.4588e-02	1.4294e-02	2.5781e-02
2459599.520833	2022	20	2022.0521119	1.333	0.763	1.000	3.0589e-02	2.8583e-02	2.8464e-02	1.6854e-02	2.6626e-02	1.4669e-02	2.4987e-02	1.4433e-02	2.5790e-02
2459599.562500	2022	20	2022.0522260	1.333	0.757	1.000	2.9822e-02	2.7996e-02	3.0472e-02	1.5807e-02	2.6391e-02	1.4099e-02	2.5279e-02	1.6317e-02	2.5970e-02
2459599.604166	2022	20	2022.0523402	1.333	0.763	1.000	2.8936e-02	2.9223e-02	2.8678e-02	1.4896e-02	2.6365e-02	1.5214e-02	2.5530e-02	1.4413e-02	2.5552e-02
2459599.645833	2022	20	2022.0524543	1.333	0.758	1.000	2.9596e-02	2.9809e-02	2.8583e-02	1.5748e-02	2.6403e-02	1.6056e-02	2.5364e-02	1.4584e-02	2.5343e-02
2459599.687500	2022	20	2022.0525685	1.333	0.762	1.000	3.1311e-02	2.8202e-02	2.8592e-02	1.7317e-02	2.6453e-02	1.4286e-02	2.5295e-02	1.4343e-02	2.5672e-02
2459599.729166	2022	20	2022.0526826	1.333	0.758	1.000	2.9313e-02	2.8805e-02	3.0772e-02	1.5407e-02	2.6619e-02	1.5081e-02	2.4888e-02	1.6527e-02	2.6333e-02
2459599.770833	2022	20	2022.0527968	1.333	0.762	1.000	4.4942e-02	4.1197e-02	4.1347e-02	2.1829e-02	4.0157e-02	2.1800e-02	3.6335e-02	2.1069e-02	3.6533e-02
2459599.812500	2022	20	2022.0529110	1.333	0.759	1.000	3.0363e-01	1.2482e-01	1.4063e-01	1.7815e-01	2.7318e-01	6.8431e-02	1.1432e-01	7.9823e-02	1.2770e-01
2459599.854166	2022	20	2022.0530251	1.333	0.761	1.000	4.4569e-01	1.7943e-01	2.1109e-01	3.0791e-01	3.8681e-01	1.1031e-01	1.6323e-01	1.3806e-01	1.8292e-01
2459599.895833	2022	20	2022.0531393	1.333	0.760	1.000	6.7789e-01	1.9646e-01	2.5682e-01	5.0669e-01	5.7318e-01	1.1920e-01	1.7903e-01	1.7598e-01	2.1594e-01
2459599.937500	2022	20	2022.0532534	1.333	0.760	1.000	6.6358e-01	1.7724e-01	2.3163e-01	5.3861e-01	5.3973e-01	1.1121e-01	1.6098e-01	1.6248e-01	1.9311e-01
2459599.979166	2022	20	2022.0533676	1.333	0.761	1.000	7.7288e-01	1.5585e-01	2.2088e-01	6.7480e-01	6.1369e-01	9.6289e-02	1.4128e-01	1.5711e-01	1.8060e-01
2459600.020833	2022	20	2022.0534817	1.333	0.758	1.000	6.4981e-01	1.3498e-01	1.8505e-01	5.6651e-01	5.1329e-01	8.4601e-02	1.2212e-01	1.3376e-01	1.5071e-01
2459600.062500	2022	20	2022.0535959	1.333	0.763	1.000	6.7546e-01	1.1825e-01	2.1271e-01	6.0165e-01	5.3066e-01	7.1940e-02	1.0651e-01	1.3893e-01	1.7813e-01
2459600.104166	2022	20	2022.0537100	1.333	0.757	1.000	5.2463e-01	1.0281e-01	1.4333e-01	4.7291e-01	4.0892e-01	6.4209e-02	9.2278e-02	1.0333e-01	1.1672e-01
2459600.145833	2022	20	2022.0538242	1.333	0.764	1.000	5.5783e-01	9.3302e-02	1.4081e-01	5.2908e-01	4.2425e-01	5.7066e-02	8.3718e-02	1.0358e-01	1.1143e-01
2459600.187500	2022	20	2022.0539384	1.333	0.756	1.000	4.3409e-01	8.1402e-02	1.1711e-01	4.0009e-01	3.3437e-01	4.9803e-02	7.3263e-02	8.4232e-02	9.3569e-02
2459600.229166	2022	20	2022.0540525	1.333	0.765	1.000	4.8504e-01	8.5356e-02	2.6670e-01	4.6251e-01	3.6890e-01	5.0404e-02	7.6317e-02	1.3906e-01	2.3875e-01
2459600.270833	2022	20	2022.0541667	1.333	0.755	1.000	3.5109e-01	6.7151e-02	9.5010e-02	3.3053e-01	2.6923e-01	4.0584e-02	6.0667e-02	6.8494e-02	7.5425e-02
2459600.312500	2022	20	2022.0542808	1.333	0.767	1.000	3.9765e-01	6.2978e-02	9.2451e-02	3.8886e-01	2.9772e-01	3.7498e-02	5.6749e-02	6.7312e-02	7.3495e-02
2459600.354166	2022	20	2022.0543950	1.333	0.754	1.000	2.9789e-01	5.5518e-02	7.8596e-02	2.8316e-01	2.2561e-01	3.2352e-02	5.0971e-02	5.5569e-02	6.2990e-02
2459600.395833	2022	20	2022.0545091	1.333	0.768	1.000	2.9451e-01	5.4880e-02	7.6972e-02	2.8397e-01	2.2139e-01	3.2595e-02	4.8790e-02	5.4769e-02	6.1052e-02
2459600.437500	2022	20	2022.0546233	1.333	0.753	1.000	2.3830e-01	5.0696e-02	6.5483e-02	2.2510e-01	1.8117e-01	3.0050e-02	4.3949e-02	4.5022e-02	5.3288e-02
2459600.479166	2022	20	2022.0547374	1.333	0.769	1.000	2.5272e-01	4.8150e-02	6.6531e-02	2.4535e-01	1.8880e-01	2.7689e-02	4.2644e-02	4.6313e-02	5.2657e-02
2459600.520833	2022	21	2022.0548516	1.333	0.752	1.000	1.9733e-01	4.3344e-02	5.7941e-02	1.8773e-01	1.4952e-01	2.4292e-02	3.9598e-02	3.8900e-02	4.7569e-02
2459600.562500	2022	21	2022.0549658	1.333	0.769	1.000	1.8608e-01	4.3289e-02	5.4089e-02	1.7713e-01	1.4025e-01	2.4575e-02	3.8375e-02	3.5184e-02	4.5597e-02
2459600.604166	2022	21	2022.0550799	1.333	0.752	1.000	1.6179e-01	4.0328e-02	5.0727e-02	1.5066e-01	1.2399e-01	2.2563e-02	3.6514e-02	3.2960e-02	4.1870e-02
2459600.792592	2022	21	2022.0555961	1.333	0.762	1.000	1.2112e-01	3.6437e-02	4.2191e-02	1.1081e-01	9.2362e-02	2.0104e-02	3.2151e-02	2.5497e-02	3.6405e-02
2459600.834259	2022	21	2022.0557103	1.333	0.758	1.000	1.0212e-01	3.5987e-02	4.1906e-02	9.0851e-02	7.8565e-02	2.0105e-02	3.1527e-02	2.5593e-02	3.4532e-02
2459600.875926	2022	21	2022.0558245	1.333	0.763	1.000	9.8946e-02	3.4974e-02	3.9352e-02	8.8021e-02	7.6683e-02	1.8894e-02	3.0679e-02	2.3397e-02	3.3504e-02
2459600.917592	2022	21	2022.0559386	1.333	0.757	1.000	8.9950e-02	3.6203e-02	3.9317e-02	7.8918e-02	7.0182e-02	2.0611e-02	3.0697e-02	2.3323e-02	3.3098e-02
2459600.959259	2022	21	2022.0560528	1.333	0.764	1.000	8.4933e-02	3.3632e-02	3.7745e-02	7.3526e-02	6.5815e-02	1.8215e-02	2.9843e-02	2.1872e-02	3.2463e-02
2459601.000926	2022	21	2022.0561669	1.333	0.756	1.000	7.9817e-02	3.3710e-02	3.7187e-02	6.8141e-02	6.1309e-02	1.8432e-02	2.9097e-02	2.1701e-02	3.1847e-02
2459601.042592	2022	21	2022.0562811	1.333	0.765	1.000	7.5008e-02	3.4870e-02	3.6090e-02	6.3218e-02	5.9289e-02	1.9408e-02	2.9255e-02	2.0667e-02	3.1401e-02
2459601.084259	2022	21	2022.0563952	1.333	0.755	1.000	7.0012e-02	3.2480e-02	3.5377e-02	5.8920e-02	5.5775e-02	1.7480e-02	2.8533e-02	2.0326e-02	3.0395e-02
2459601.125926	2022	21	2022.0565094	1.333	0.767	1.000	6.9310e-02	3.2714e-02	3.5278e-02	5.7397e-02	5.4807e-02	1.7723e-02	2.8657e-02	2.0163e-02	3.0126e-02
2459601.167592	2022	21	2022.0566235	1.333	0.754	1.000	6.4403e-02	3.2763e-02	3.3062e-02	5.2849e-02	5.1987e-02	1.7990e-02	2.7343e-02	1.8034e-02	2.9750e-02
2459601.209259	2022	21	2022.0567377	1.333	0.768	1.000	6.5640e-02	3.1483e-02	3.9170e-02	5.3103e-02	5.1840e-02	1.6307e-02	2.7934e-02	1.9833e-02	3.6114e-02
2459601.250926	2022	21	2022.0568519	1.333	0.753	1.000	6.4259e-02	3.1123e-02	3.3307e-02	5.3074e-02	4.9686e-02	1.6512e-02	2.7659e-02	1.8678e-02	2.8601e-02
2459601.292592	2022	21	2022.0569660	1.333	0.769	1.000	6.2427e-02	3.0868e-02	3.3207e-02	5.0671e-02	4.9601e-02	1.6233e-02	2.7385e-02	1.8095e-02	2.9024e-02
2459601.334259	2022	21	2022.0570802	1.333	0.752	1.000	5.8809e-02	3.0134e-02	3.3124e-02	4.7721e-02	4.6674e-02	1.6036e-02	2.6528e-02	1.8689e-02	2.8499e-02
2459601.375926	2022	21	2022.0571943	1.333	0.770	1.000	5.7549e-02	2.9902e-02	3.1732e-02	4.6159e-02	4.5445e-02	1.5262e-02	2.6920e-02	1.7088e-02	2.7856e-02
2459601.417592	2022	21	2022.0573085	1.333	0.751	1.000	5.4857e-02	3.0609e-02	3.2134e-02	4.3840e-02	4.3302e-02	1.6437e-02	2.6152e-02	1.7978e-02	2.7648e-02
2459601.459259	2022	21	2022.0574226	1.333	0.771	1.000	5.3544e-02	2.8986e-02	3.3990e-02	4.1664e-02	4.3435e-02	1.4710e-02	2.6481e-02	1.9101e-02	2.8292e-02
2459601.520833	2022	22	2022.0575913	1.333	0.754	1.000	4.9990e-02	2.8695e-02	3.3121e-02	3.7809e-02	4.0598e-02	1.4147e-02	2.6264e-02	1.6490e-02	3.0323e-02
2459601.562500	2022	22	2022.0577055	1.333	0.766	1.000	5.0059e-02	2.8141e-02	3.2346e-02	3.8555e-02	4.0426e-02	1.3936e-02	2.5623e-02	1.7081e-02	2.8425e-02
