Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4828745,-,b'Tolima',b'Colombia',4.88,-75.33,-5,5062,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,GHI,Surface Albedo,Solar Zenith Angle,DNI,Temperature
2022,3,29,12,0,193,194,0.36,2,0,0.30000000000000004
2022,3,29,13,0,157,157,0.36,13.52,0,0.1
2022,3,29,14,0,229,230,0.36,28.45,1,-0.30000000000000004
2022,3,29,15,0,139,139,0.36,43.39,0,-1.1
2022,3,29,16,0,161,161,0.36,58.33,0,-2.1
2022,3,29,17,0,63,63,0.36,73.26,0,-3.2
2022,3,29,18,0,12,12,0.36,88.05,0,-4
2022,3,29,19,0,0,0,0.35000000000000003,103.12,0,-4.3
2022,3,29,20,0,0,0,0.35000000000000003,117.99000000000001,0,-4.6000000000000005
2022,3,29,21,0,0,0,0.35000000000000003,132.79,0,-4.800000000000001
2022,3,29,22,0,0,0,0.35000000000000003,147.4,0,-5
2022,3,29,23,0,0,0,0.35000000000000003,161.43,0,-5.2
2022,3,30,0,0,0,0,0.35000000000000003,171.24,0,-5.5
2022,3,30,1,0,0,0,0.35000000000000003,163.95000000000002,0,-5.800000000000001
2022,3,30,2,0,0,0,0.35000000000000003,150.20000000000002,0,-6
2022,3,30,3,0,0,0,0.35000000000000003,135.65,0,-6
2022,3,30,4,0,0,0,0.35000000000000003,120.87,0,-6
2022,3,30,5,0,0,0,0.35000000000000003,106.02,0,-6.2
2022,3,30,6,0,0,0,0.35000000000000003,91.11,0,-6.2
2022,3,30,7,0,73,74,0.35000000000000003,76.15,4,-5.300000000000001
2022,3,30,8,0,277,367,0.35000000000000003,61.24,186,-4.2
2022,3,30,9,0,241,686,0.35000000000000003,46.300000000000004,643,-2.7
2022,3,30,10,0,519,893,0.35000000000000003,31.35,438,-1.1
2022,3,30,11,0,485,501,0.35000000000000003,16.41,18,-0.30000000000000004
2022,3,30,12,0,116,116,0.35000000000000003,1.7,0,-0.1
2022,3,30,13,0,211,212,0.35000000000000003,13.56,1,-0.30000000000000004
2022,3,30,14,0,170,170,0.35000000000000003,28.5,0,-0.6000000000000001
2022,3,30,15,0,249,251,0.35000000000000003,43.44,3,-1.1
2022,3,30,16,0,206,210,0.35000000000000003,58.38,9,-1.8
2022,3,30,17,0,5,5,0.35000000000000003,73.3,0,-2.7
2022,3,30,18,0,10,10,0.35000000000000003,88.09,0,-3.7
2022,3,30,19,0,0,0,0.36,103.15,0,-4.2
2022,3,30,20,0,0,0,0.36,118.01,0,-4.7
2022,3,30,21,0,0,0,0.36,132.79,0,-5
2022,3,30,22,0,0,0,0.36,147.37,0,-5.2
2022,3,30,23,0,0,0,0.36,161.31,0,-5.4
2022,3,31,0,0,0,0,0.36,170.87,0,-5.6000000000000005
2022,3,31,1,0,0,0,0.36,163.67000000000002,0,-5.800000000000001
2022,3,31,2,0,0,0,0.36,150.02,0,-5.9
2022,3,31,3,0,0,0,0.36,135.5,0,-6
2022,3,31,4,0,0,0,0.36,120.75,0,-6
2022,3,31,5,0,0,0,0.36,105.9,0,-6.1000000000000005
2022,3,31,6,0,0,0,0.36,91.01,0,-6.1000000000000005
2022,3,31,7,0,106,107,0.36,76.05,2,-5.4
2022,3,31,8,0,320,352,0.36,61.14,68,-4.3
2022,3,31,9,0,239,239,0.36,46.2,0,-3.1
2022,3,31,10,0,541,570,0.36,31.26,35,-1.8
2022,3,31,11,0,272,273,0.36,16.31,0,-0.7000000000000001
2022,3,31,12,0,633,657,0.36,1.46,24,0
2022,3,31,13,0,250,250,0.36,13.61,0,0.2
2022,3,31,14,0,266,266,0.36,28.560000000000002,0,0
2022,3,31,15,0,402,460,0.36,43.5,79,-0.5
2022,3,31,16,0,193,197,0.36,58.44,7,-1.2000000000000002
2022,3,31,17,0,118,122,0.36,73.35000000000001,12,-2.4000000000000004
2022,3,31,18,0,9,9,0.36,88.13,0,-3.5
2022,3,31,19,0,0,0,0.36,103.19,0,-4.3
2022,3,31,20,0,0,0,0.36,118.03,0,-4.800000000000001
2022,3,31,21,0,0,0,0.36,132.79,0,-5.1000000000000005
2022,3,31,22,0,0,0,0.36,147.34,0,-5.4
2022,3,31,23,0,0,0,0.36,161.19,0,-5.6000000000000005
2022,4,1,0,0,0,0,0.36,170.5,0,-5.800000000000001
2022,4,1,1,0,0,0,0.36,163.4,0,-5.9
2022,4,1,2,0,0,0,0.36,149.83,0,-6.1000000000000005
2022,4,1,3,0,0,0,0.36,135.35,0,-6.2
2022,4,1,4,0,0,0,0.36,120.62,0,-6.300000000000001
2022,4,1,5,0,0,0,0.36,105.78,0,-6.4
2022,4,1,6,0,0,0,0.36,90.9,0,-6.300000000000001
2022,4,1,7,0,111,116,0.36,75.95,21,-5.2
2022,4,1,8,0,235,260,0.36,61.04,51,-3.8000000000000003
2022,4,1,9,0,291,292,0.36,46.11,1,-2.1
2022,4,1,10,0,453,478,0.36,31.17,29,-0.4
2022,4,1,11,0,579,594,0.36,16.23,15,0.7000000000000001
2022,4,1,12,0,369,370,0.36,1.29,1,1.3
2022,4,1,13,0,545,592,0.36,13.67,48,1.4000000000000001
2022,4,1,14,0,407,408,0.36,28.62,1,1.3
2022,4,1,15,0,507,629,0.36,43.56,169,0.7000000000000001
2022,4,1,16,0,145,146,0.36,58.49,3,-0.4
2022,4,1,17,0,91,91,0.36,73.4,0,-1.8
2022,4,1,18,0,11,11,0.36,88.17,0,-3.1
2022,4,1,19,0,0,0,0.36,103.22,0,-3.7
2022,4,1,20,0,0,0,0.36,118.05,0,-4.3
2022,4,1,21,0,0,0,0.36,132.79,0,-4.7
2022,4,1,22,0,0,0,0.36,147.3,0,-5.1000000000000005
2022,4,1,23,0,0,0,0.36,161.05,0,-5.4
2022,4,2,0,0,0,0,0.36,170.13,0,-5.7
2022,4,2,1,0,0,0,0.36,163.12,0,-6
2022,4,2,2,0,0,0,0.36,149.64000000000001,0,-6.2
2022,4,2,3,0,0,0,0.36,135.2,0,-6.4
2022,4,2,4,0,0,0,0.36,120.49000000000001,0,-6.6000000000000005
2022,4,2,5,0,0,0,0.36,105.67,0,-6.800000000000001
2022,4,2,6,0,0,0,0.36,90.45,0,-6.5
2022,4,2,7,0,69,69,0.36,75.85000000000001,2,-5.2
2022,4,2,8,0,167,169,0.36,60.95,5,-3.9000000000000004
2022,4,2,9,0,393,579,0.36,46.03,267,-2.2
2022,4,2,10,0,593,803,0.36,31.09,246,-0.6000000000000001
2022,4,2,11,0,663,867,0.36,16.15,213,0.4
2022,4,2,12,0,676,819,0.36,1.22,143,0.8
2022,4,2,13,0,521,912,0.36,13.74,403,0.8
2022,4,2,14,0,401,402,0.36,28.68,1,0.5
2022,4,2,15,0,461,530,0.36,43.62,96,-0.2
2022,4,2,16,0,67,564,0.36,58.54,952,-1.2000000000000002
2022,4,2,17,0,13,13,0.36,73.45,0,-2.4000000000000004
2022,4,2,18,0,6,6,0.36,88.21000000000001,0,-3.6
2022,4,2,19,0,0,0,0.36,103.25,0,-4.2
2022,4,2,20,0,0,0,0.36,118.07000000000001,0,-4.800000000000001
2022,4,2,21,0,0,0,0.36,132.78,0,-5.2
2022,4,2,22,0,0,0,0.36,147.25,0,-5.6000000000000005
2022,4,2,23,0,0,0,0.36,160.92000000000002,0,-6
2022,4,3,0,0,0,0,0.36,169.75,0,-6.5
2022,4,3,1,0,0,0,0.36,162.83,0,-7
2022,4,3,2,0,0,0,0.36,149.45000000000002,0,-7.300000000000001
2022,4,3,3,0,0,0,0.36,135.04,0,-7.6000000000000005
2022,4,3,4,0,0,0,0.36,120.36,0,-7.9
2022,4,3,5,0,0,0,0.36,105.55,0,-8.1
2022,4,3,6,0,0,0,0.36,90.36,0,-7.5
2022,4,3,7,0,93,236,0.36,75.76,583,-5.800000000000001
2022,4,3,8,0,299,436,0.36,60.86,281,-3.8000000000000003
2022,4,3,9,0,165,729,0.36,45.94,811,-1.9000000000000001
2022,4,3,10,0,519,596,0.36,31.01,90,-0.4
2022,4,3,11,0,248,249,0.36,16.080000000000002,1,0.5
2022,4,3,12,0,289,290,0.36,1.28,1,0.6000000000000001
2022,4,3,13,0,178,178,0.36,13.82,0,0.6000000000000001
2022,4,3,14,0,263,263,0.36,28.75,0,0.5
2022,4,3,15,0,312,312,0.36,43.68,1,0
2022,4,3,16,0,283,317,0.36,58.6,65,-0.8
2022,4,3,17,0,89,90,0.36,73.5,4,-2
2022,4,3,18,0,9,9,0.36,88.25,0,-3
2022,4,3,19,0,0,0,0.36,103.28,0,-3.5
2022,4,3,20,0,0,0,0.36,118.08,0,-3.8000000000000003
2022,4,3,21,0,0,0,0.36,132.78,0,-4
2022,4,3,22,0,0,0,0.36,147.20000000000002,0,-4.4
2022,4,3,23,0,0,0,0.36,160.77,0,-4.7
2022,4,4,0,0,0,0,0.36,169.38,0,-5.1000000000000005
2022,4,4,1,0,0,0,0.36,162.55,0,-5.4
2022,4,4,2,0,0,0,0.36,149.25,0,-5.6000000000000005
2022,4,4,3,0,0,0,0.36,134.89000000000001,0,-5.9
2022,4,4,4,0,0,0,0.36,120.23,0,-6.2
2022,4,4,5,0,0,0,0.36,105.44,0,-6.4
2022,4,4,6,0,0,0,0.36,90.26,0,-6.1000000000000005
2022,4,4,7,0,68,69,0.36,75.66,2,-5.1000000000000005
2022,4,4,8,0,218,228,0.36,60.77,21,-3.9000000000000004
2022,4,4,9,0,395,546,0.36,45.86,217,-2.5
2022,4,4,10,0,464,775,0.36,30.94,362,-1.3
2022,4,4,11,0,550,858,0.36,16.02,320,-0.30000000000000004
2022,4,4,12,0,165,165,0.36,1.45,0,0.4
2022,4,4,13,0,302,305,0.36,13.91,3,0.9
2022,4,4,14,0,236,969,0.36,28.830000000000002,837,0.8
2022,4,4,15,0,483,574,0.36,43.75,126,0.30000000000000004
2022,4,4,16,0,325,351,0.36,58.660000000000004,51,-0.7000000000000001
2022,4,4,17,0,124,242,0.36,73.55,419,-1.9000000000000001
2022,4,4,18,0,11,11,0.36,88.29,0,-3.1
2022,4,4,19,0,0,0,0.36,103.31,0,-3.6
2022,4,4,20,0,0,0,0.36,118.10000000000001,0,-4
2022,4,4,21,0,0,0,0.36,132.76,0,-4.3
2022,4,4,22,0,0,0,0.36,147.15,0,-4.7
2022,4,4,23,0,0,0,0.36,160.62,0,-5
2022,4,5,0,0,0,0,0.36,169.01,0,-5.4
2022,4,5,1,0,0,0,0.36,162.26,0,-5.7
2022,4,5,2,0,0,0,0.36,149.06,0,-6
2022,4,5,3,0,0,0,0.36,134.74,0,-6.2
2022,4,5,4,0,0,0,0.36,120.09,0,-6.4
2022,4,5,5,0,0,0,0.36,105.32000000000001,0,-6.7
2022,4,5,6,0,0,0,0.36,90.17,0,-6.4
2022,4,5,7,0,89,89,0.36,75.57000000000001,1,-5.1000000000000005
2022,4,5,8,0,243,246,0.36,60.69,5,-3.5
2022,4,5,9,0,402,538,0.36,45.78,194,-1.4000000000000001
2022,4,5,10,0,415,417,0.36,30.87,2,0
2022,4,5,11,0,613,661,0.36,15.97,50,1
2022,4,5,12,0,594,921,0.36,1.69,327,1.4000000000000001
2022,4,5,13,0,488,514,0.36,14.01,26,1.4000000000000001
2022,4,5,14,0,74,74,0.36,28.900000000000002,0,0.8
2022,4,5,15,0,268,273,0.36,43.81,7,-0.1
2022,4,5,16,0,186,186,0.36,58.71,0,-1.2000000000000002
2022,4,5,17,0,168,174,0.36,73.59,23,-2.5
2022,4,5,18,0,10,10,0.36,88.32000000000001,0,-3.6
2022,4,5,19,0,0,0,0.36,103.34,0,-4.1000000000000005
2022,4,5,20,0,0,0,0.36,118.11,0,-4.5
2022,4,5,21,0,0,0,0.36,132.75,0,-4.9
2022,4,5,22,0,0,0,0.36,147.1,0,-5.300000000000001
2022,4,5,23,0,0,0,0.36,160.47,0,-5.6000000000000005
2022,4,6,0,0,0,0,0.36,168.64000000000001,0,-6
2022,4,6,1,0,0,0,0.36,161.97,0,-6.300000000000001
2022,4,6,2,0,0,0,0.36,148.86,0,-6.6000000000000005
2022,4,6,3,0,0,0,0.36,134.58,0,-6.9
2022,4,6,4,0,0,0,0.36,119.96000000000001,0,-7.2
2022,4,6,5,0,0,0,0.36,105.2,0,-7.4
2022,4,6,6,0,0,0,0.36,90.07000000000001,0,-6.9
2022,4,6,7,0,10,10,0.36,75.47,0,-5.5
2022,4,6,8,0,304,328,0.36,60.6,49,-3.9000000000000004
2022,4,6,9,0,317,661,0.36,45.71,492,-2.1
2022,4,6,10,0,498,717,0.36,30.810000000000002,255,-0.6000000000000001
2022,4,6,11,0,653,863,0.36,15.94,219,0.4
2022,4,6,12,0,552,556,0.36,1.97,5,1
2022,4,6,13,0,525,1052,0.36,14.120000000000001,544,1.3
2022,4,6,14,0,557,876,0.36,28.98,366,0.9
2022,4,6,15,0,480,654,0.36,43.88,242,0.2
2022,4,6,16,0,326,446,0.36,58.77,230,-0.8
2022,4,6,17,0,40,279,0.36,73.64,846,-2.2
2022,4,6,18,0,10,10,0.36,88.36,0,-3.4000000000000004
2022,4,6,19,0,0,0,0.37,103.36,0,-4
2022,4,6,20,0,0,0,0.37,118.12,0,-4.4
2022,4,6,21,0,0,0,0.37,132.74,0,-4.800000000000001
2022,4,6,22,0,0,0,0.37,147.03,0,-5.2
2022,4,6,23,0,0,0,0.37,160.3,0,-5.7
2022,4,7,0,0,0,0,0.37,168.27,0,-6.1000000000000005
2022,4,7,1,0,0,0,0.37,161.68,0,-6.4
2022,4,7,2,0,0,0,0.37,148.66,0,-6.7
2022,4,7,3,0,0,0,0.37,134.42000000000002,0,-6.9
2022,4,7,4,0,0,0,0.37,119.83,0,-7
2022,4,7,5,0,0,0,0.37,105.09,0,-7.2
2022,4,7,6,0,0,0,0.37,89.98,0,-7
2022,4,7,7,0,137,170,0.37,75.38,129,-6
2022,4,7,8,0,272,328,0.37,60.52,115,-4.5
2022,4,7,9,0,353,637,0.37,45.64,407,-2.2
2022,4,7,10,0,470,514,0.37,30.75,51,-0.2
2022,4,7,11,0,519,541,0.37,15.91,23,1
2022,4,7,12,0,503,503,0.37,2.29,0,1.5
2022,4,7,13,0,423,432,0.37,14.23,9,1.4000000000000001
2022,4,7,14,0,383,393,0.37,29.07,12,0.8
2022,4,7,15,0,383,639,0.37,43.95,356,0
2022,4,7,16,0,252,453,0.37,58.83,387,-0.8
2022,4,7,17,0,14,14,0.37,73.69,0,-2
2022,4,7,18,0,12,12,0.37,88.4,1,-3.3000000000000003
2022,4,7,19,0,0,0,0.38,103.39,0,-3.8000000000000003
2022,4,7,20,0,0,0,0.38,118.12,0,-4.1000000000000005
2022,4,7,21,0,0,0,0.38,132.72,0,-4.4
2022,4,7,22,0,0,0,0.38,146.97,0,-4.9
2022,4,7,23,0,0,0,0.38,160.14000000000001,0,-5.300000000000001
2022,4,8,0,0,0,0,0.38,167.9,0,-5.6000000000000005
2022,4,8,1,0,0,0,0.38,161.38,0,-5.7
2022,4,8,2,0,0,0,0.38,148.46,0,-5.800000000000001
2022,4,8,3,0,0,0,0.38,134.27,0,-5.9
2022,4,8,4,0,0,0,0.38,119.7,0,-6.1000000000000005
2022,4,8,5,0,0,0,0.38,104.98,0,-6.4
2022,4,8,6,0,0,0,0.38,89.89,0,-6
2022,4,8,7,0,87,219,0.38,75.29,522,-4.6000000000000005
2022,4,8,8,0,170,465,0.38,60.44,598,-3.4000000000000004
2022,4,8,9,0,375,441,0.38,45.57,94,-1.9000000000000001
2022,4,8,10,0,517,607,0.38,30.7,105,-0.5
2022,4,8,11,0,538,565,0.38,15.89,28,0.6000000000000001
2022,4,8,12,0,522,554,0.38,2.62,32,1.3
2022,4,8,13,0,491,913,0.38,14.36,436,1.5
2022,4,8,14,0,460,827,0.38,29.16,420,1.2000000000000002
2022,4,8,15,0,244,244,0.38,44.02,0,0.4
2022,4,8,16,0,313,453,0.38,58.89,271,-0.7000000000000001
2022,4,8,17,0,88,88,0.38,73.74,0,-1.9000000000000001
2022,4,8,18,0,9,9,0.38,88.43,0,-2.9000000000000004
2022,4,8,19,0,0,0,0.38,103.41,0,-3.4000000000000004
2022,4,8,20,0,0,0,0.38,118.13,0,-3.9000000000000004
2022,4,8,21,0,0,0,0.38,132.7,0,-4.2
2022,4,8,22,0,0,0,0.38,146.9,0,-4.5
2022,4,8,23,0,0,0,0.38,159.96,0,-4.7
2022,4,9,0,0,0,0,0.38,167.53,0,-4.9
2022,4,9,1,0,0,0,0.38,161.09,0,-5.2
2022,4,9,2,0,0,0,0.38,148.25,0,-5.300000000000001
2022,4,9,3,0,0,0,0.38,134.11,0,-5.4
2022,4,9,4,0,0,0,0.38,119.57000000000001,0,-5.6000000000000005
2022,4,9,5,0,0,0,0.38,104.86,0,-5.7
2022,4,9,6,0,0,0,0.38,89.8,0,-5.6000000000000005
2022,4,9,7,0,104,221,0.38,75.21000000000001,457,-4.800000000000001
2022,4,9,8,0,188,463,0.38,60.370000000000005,557,-3.8000000000000003
2022,4,9,9,0,348,627,0.38,45.51,398,-2.1
2022,4,9,10,0,428,773,0.38,30.650000000000002,401,-0.30000000000000004
2022,4,9,11,0,538,576,0.38,15.88,39,0.9
2022,4,9,12,0,484,486,0.38,2.96,2,1.6
2022,4,9,13,0,575,651,0.38,14.49,78,1.6
2022,4,9,14,0,476,480,0.38,29.25,4,1
2022,4,9,15,0,110,110,0.38,44.09,0,0
2022,4,9,16,0,155,155,0.38,58.95,0,-1.1
2022,4,9,17,0,6,6,0.38,73.79,0,-2.2
2022,4,9,18,0,9,9,0.38,88.47,0,-3.2
2022,4,9,19,0,0,0,0.38,103.43,0,-3.6
2022,4,9,20,0,0,0,0.38,118.13,0,-3.9000000000000004
2022,4,9,21,0,0,0,0.38,132.67000000000002,0,-4.2
2022,4,9,22,0,0,0,0.38,146.83,0,-4.5
2022,4,9,23,0,0,0,0.38,159.79,0,-4.9
2022,4,10,0,0,0,0,0.38,167.16,0,-5.300000000000001
2022,4,10,1,0,0,0,0.38,160.8,0,-5.7
2022,4,10,2,0,0,0,0.38,148.05,0,-6
2022,4,10,3,0,0,0,0.38,133.95,0,-6.300000000000001
2022,4,10,4,0,0,0,0.38,119.44,0,-6.6000000000000005
2022,4,10,5,0,0,0,0.38,104.75,0,-7
2022,4,10,6,0,0,0,0.38,89.71000000000001,0,-6.6000000000000005
2022,4,10,7,0,117,124,0.38,75.12,27,-5.5
2022,4,10,8,0,254,292,0.38,60.29,75,-3.8000000000000003
2022,4,10,9,0,398,710,0.38,45.45,446,-2
2022,4,10,10,0,218,964,0.38,30.61,867,-0.8
2022,4,10,11,0,465,963,0.38,15.88,517,0.30000000000000004
2022,4,10,12,0,640,738,0.38,3.3000000000000003,99,1.2000000000000002
2022,4,10,13,0,559,881,0.38,14.63,333,1.6
2022,4,10,14,0,464,779,0.38,29.34,361,1.5
2022,4,10,15,0,333,649,0.38,44.17,440,0.9
2022,4,10,16,0,284,324,0.38,59.01,77,0
2022,4,10,17,0,124,129,0.38,73.84,21,-1.5
2022,4,10,18,0,10,10,0.38,88.5,0,-3
2022,4,10,19,0,0,0,0.38,103.45,0,-3.6
2022,4,10,20,0,0,0,0.38,118.13,0,-4
2022,4,10,21,0,0,0,0.38,132.64000000000001,0,-4.3
2022,4,10,22,0,0,0,0.38,146.75,0,-4.800000000000001
2022,4,10,23,0,0,0,0.38,159.6,0,-5.1000000000000005
2022,4,11,0,0,0,0,0.38,166.8,0,-5.300000000000001
2022,4,11,1,0,0,0,0.38,160.5,0,-5.5
2022,4,11,2,0,0,0,0.38,147.85,0,-5.6000000000000005
2022,4,11,3,0,0,0,0.38,133.79,0,-5.800000000000001
2022,4,11,4,0,0,0,0.38,119.31,0,-6
2022,4,11,5,0,0,0,0.38,104.64,0,-6.2
2022,4,11,6,0,0,0,0.38,89.62,0,-6.1000000000000005
2022,4,11,7,0,40,41,0.38,75.04,0,-5.6000000000000005
2022,4,11,8,0,231,445,0.38,60.22,431,-4.7
2022,4,11,9,0,423,496,0.38,45.39,103,-3.2
2022,4,11,10,0,516,582,0.38,30.57,77,-1.8
2022,4,11,11,0,551,870,0.38,15.88,332,-0.4
2022,4,11,12,0,600,692,0.38,3.66,92,0.6000000000000001
2022,4,11,13,0,585,695,0.38,14.77,114,1.2000000000000002
2022,4,11,14,0,384,392,0.38,29.44,9,1.2000000000000002
2022,4,11,15,0,365,367,0.38,44.24,3,0.8
2022,4,11,16,0,201,201,0.38,59.07,1,-0.1
2022,4,11,17,0,114,243,0.38,73.89,465,-1.3
2022,4,11,18,0,9,9,0.38,88.53,0,-2.9000000000000004
2022,4,11,19,0,0,0,0.38,103.47,0,-3.7
2022,4,11,20,0,0,0,0.38,118.13,0,-4.2
2022,4,11,21,0,0,0,0.38,132.61,0,-4.7
2022,4,11,22,0,0,0,0.38,146.67000000000002,0,-5.1000000000000005
2022,4,11,23,0,0,0,0.38,159.42000000000002,0,-5.2
2022,4,12,0,0,0,0,0.38,166.44,0,-5.4
2022,4,12,1,0,0,0,0.38,160.21,0,-5.5
2022,4,12,2,0,0,0,0.38,147.64000000000001,0,-5.6000000000000005
2022,4,12,3,0,0,0,0.38,133.63,0,-6
2022,4,12,4,0,0,0,0.38,119.18,0,-6.2
2022,4,12,5,0,0,0,0.38,104.53,0,-6.5
2022,4,12,6,0,0,0,0.38,89.53,0,-6.1000000000000005
2022,4,12,7,0,163,178,0.38,74.95,58,-4.9
2022,4,12,8,0,289,306,0.38,60.15,33,-3.3000000000000003
2022,4,12,9,0,384,715,0.38,45.33,471,-1.4000000000000001
2022,4,12,10,0,606,816,0.38,30.54,243,0.1
2022,4,12,11,0,560,859,0.38,15.9,311,1.2000000000000002
2022,4,12,12,0,329,331,0.38,4.01,2,1.7000000000000002
2022,4,12,13,0,267,269,0.38,14.92,1,1.7000000000000002
2022,4,12,14,0,510,519,0.38,29.54,10,1.4000000000000001
2022,4,12,15,0,195,792,0.38,44.32,833,0.6000000000000001
2022,4,12,16,0,295,399,0.38,59.13,202,-0.2
2022,4,12,17,0,154,211,0.38,73.93,205,-1.4000000000000001
2022,4,12,18,0,11,11,0.38,88.57000000000001,1,-2.6
2022,4,12,19,0,0,0,0.38,103.49000000000001,0,-3.3000000000000003
2022,4,12,20,0,0,0,0.38,118.13,0,-3.9000000000000004
2022,4,12,21,0,0,0,0.38,132.58,0,-4.5
2022,4,12,22,0,0,0,0.38,146.59,0,-5
2022,4,12,23,0,0,0,0.38,159.23,0,-5.4
2022,4,13,0,0,0,0,0.38,166.08,0,-5.7
2022,4,13,1,0,0,0,0.38,159.91,0,-6
2022,4,13,2,0,0,0,0.38,147.44,0,-6.1000000000000005
2022,4,13,3,0,0,0,0.38,133.48,0,-6.300000000000001
2022,4,13,4,0,0,0,0.38,119.05,0,-6.4
2022,4,13,5,0,0,0,0.38,104.42,0,-6.6000000000000005
2022,4,13,6,0,0,0,0.38,89.44,0,-6.300000000000001
2022,4,13,7,0,138,148,0.38,74.87,40,-5.1000000000000005
2022,4,13,8,0,281,321,0.38,60.09,79,-3.3000000000000003
2022,4,13,9,0,290,672,0.38,45.28,543,-1.1
2022,4,13,10,0,525,623,0.38,30.52,113,0.30000000000000004
2022,4,13,11,0,583,635,0.38,15.93,55,1.1
2022,4,13,12,0,596,641,0.38,4.36,46,1.3
2022,4,13,13,0,594,665,0.38,15.08,73,1.1
2022,4,13,14,0,518,579,0.38,29.64,71,0.6000000000000001
2022,4,13,15,0,406,455,0.38,44.4,68,-0.1
2022,4,13,16,0,251,281,0.38,59.19,58,-0.7000000000000001
2022,4,13,17,0,24,24,0.38,73.98,0,-1.7000000000000002
2022,4,13,18,0,7,7,0.38,88.60000000000001,0,-2.7
2022,4,13,19,0,0,0,0.38,103.51,0,-3.2
2022,4,13,20,0,0,0,0.38,118.12,0,-3.7
2022,4,13,21,0,0,0,0.38,132.54,0,-4.3
2022,4,13,22,0,0,0,0.38,146.5,0,-4.7
2022,4,13,23,0,0,0,0.38,159.03,0,-5.1000000000000005
2022,4,14,0,0,0,0,0.38,165.72,0,-5.4
2022,4,14,1,0,0,0,0.38,159.62,0,-5.7
2022,4,14,2,0,0,0,0.38,147.23,0,-6
2022,4,14,3,0,0,0,0.38,133.32,0,-6.2
2022,4,14,4,0,0,0,0.38,118.92,0,-6.5
2022,4,14,5,0,0,0,0.38,104.31,0,-6.800000000000001
2022,4,14,6,0,0,0,0.38,89.36,0,-6.300000000000001
2022,4,14,7,0,170,185,0.38,74.8,58,-4.3
2022,4,14,8,0,326,433,0.38,60.02,214,-2.2
2022,4,14,9,0,166,738,0.38,45.24,812,-0.4
2022,4,14,10,0,334,922,0.38,30.490000000000002,683,0.8
2022,4,14,11,0,536,929,0.38,15.97,409,1.5
2022,4,14,12,0,586,890,0.38,4.71,305,1.6
2022,4,14,13,0,587,782,0.38,15.24,202,1.5
2022,4,14,14,0,475,514,0.38,29.740000000000002,45,1.1
2022,4,14,15,0,429,538,0.38,44.47,152,0.30000000000000004
2022,4,14,16,0,110,110,0.38,59.25,1,-0.6000000000000001
2022,4,14,17,0,161,208,0.38,74.02,170,-1.7000000000000002
2022,4,14,18,0,9,9,0.38,88.63,0,-3
2022,4,14,19,0,0,0,0.38,103.52,0,-3.6
2022,4,14,20,0,0,0,0.38,118.12,0,-4.2
2022,4,14,21,0,0,0,0.38,132.51,0,-4.800000000000001
2022,4,14,22,0,0,0,0.38,146.41,0,-5.2
2022,4,14,23,0,0,0,0.38,158.83,0,-5.4
2022,4,15,0,0,0,0,0.38,165.36,0,-5.9
2022,4,15,1,0,0,0,0.38,159.32,0,-6.300000000000001
2022,4,15,2,0,0,0,0.38,147.02,0,-6.7
2022,4,15,3,0,0,0,0.38,133.16,0,-7
2022,4,15,4,0,0,0,0.38,118.79,0,-7.2
2022,4,15,5,0,0,0,0.38,104.2,0,-7.4
2022,4,15,6,0,0,0,0.38,89.27,0,-7.2
2022,4,15,7,0,155,189,0.38,74.72,126,-6
2022,4,15,8,0,266,432,0.38,59.96,330,-4.2
2022,4,15,9,0,267,693,0.38,45.2,604,-2.2
2022,4,15,10,0,382,894,0.38,30.48,594,-0.5
2022,4,15,11,0,398,1010,0.38,16.01,637,0.6000000000000001
2022,4,15,12,0,491,997,0.38,5.07,508,1.3
2022,4,15,13,0,501,519,0.38,15.4,19,1.7000000000000002
2022,4,15,14,0,461,485,0.38,29.84,27,1.5
2022,4,15,15,0,330,343,0.38,44.550000000000004,18,0.9
2022,4,15,16,0,263,461,0.38,59.32,387,-0.1
2022,4,15,17,0,47,47,0.38,74.07000000000001,0,-1.6
2022,4,15,18,0,4,4,0.38,88.65,0,-3.3000000000000003
2022,4,15,19,0,0,0,0.38,103.53,0,-3.8000000000000003
