Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4483988,-,b'Nariño',b'Colombia',0.82,-77.93,-5,4277,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Solar Zenith Angle,Surface Albedo
2022,1,1,0,0,0,0.9,0,0,0,0,0,157.52,0.11
2022,1,1,1,0,0,0.8,0,0,0,0,0,155.29,0.11
2022,1,1,2,0,0,0.6000000000000001,0,0,0,0,0,146.24,0.11
2022,1,1,3,0,0,0.4,0,0,0,0,0,134.28,0.11
2022,1,1,4,0,0,0.30000000000000004,0,0,0,0,0,121.18,0.11
2022,1,1,5,0,0,-0.1,0,0,0,0,0,107.60000000000001,0.11
2022,1,1,6,0,0,0.1,0,0,0,0,0,93.83,0.11
2022,1,1,7,0,97,1.9000000000000001,36,681,154,16,100,79.98,0.11
2022,1,1,8,0,54,4.2,54,911,420,911,420,66.36,0.11
2022,1,1,9,0,64,5.9,64,1010,671,1010,671,53.08,0.11
2022,1,1,10,0,72,7.1000000000000005,72,1053,872,1053,872,40.6,0.11
2022,1,1,11,0,506,7.800000000000001,79,1070,1005,361,819,30.02,0.11
2022,1,1,12,0,471,7.9,80,1081,1067,12,482,24.07,0.11
2022,1,1,13,0,555,7.4,88,1065,1044,215,748,26.14,0.11
2022,1,1,14,0,248,6.7,85,1047,945,4,251,34.82,0.11
2022,1,1,15,0,127,6,74,1021,776,1,128,46.54,0.11
2022,1,1,16,0,71,5.1000000000000005,65,953,549,0,71,59.49,0.11
2022,1,1,17,0,66,3.8000000000000003,50,812,288,2,67,72.98,0.11
2022,1,1,18,0,23,2.1,20,368,42,2,23,86.63,0.11
2022,1,1,19,0,0,1.4000000000000001,0,0,0,0,0,100.56,0.11
2022,1,1,20,0,0,1.1,0,0,0,0,0,114.27,0.11
2022,1,1,21,0,0,0.8,0,0,0,0,0,127.67,0.11
2022,1,1,22,0,0,0.5,0,0,0,0,0,140.36,0.11
2022,1,1,23,0,0,0.1,0,0,0,0,0,151.27,0.11
2022,1,2,0,0,0,-0.2,0,0,0,0,0,157.58,0.11
2022,1,2,1,0,0,-0.5,0,0,0,0,0,155.42000000000002,0.11
2022,1,2,2,0,0,-0.8,0,0,0,0,0,146.38,0.11
2022,1,2,3,0,0,-1.1,0,0,0,0,0,134.41,0.11
2022,1,2,4,0,0,-1.4000000000000001,0,0,0,0,0,121.3,0.11
2022,1,2,5,0,0,-1.6,0,0,0,0,0,107.72,0.11
2022,1,2,6,0,0,-1.2000000000000002,0,0,0,0,0,93.94,0.11
2022,1,2,7,0,96,1.5,30,738,158,17,99,80.08,0.11
2022,1,2,8,0,229,4.1000000000000005,44,954,426,239,324,66.45,0.11
2022,1,2,9,0,316,6.300000000000001,53,1038,675,404,558,53.15,0.11
2022,1,2,10,0,472,7.800000000000001,64,1073,877,177,606,40.65,0.11
2022,1,2,11,0,530,8.6,70,1088,1011,285,777,30.03,0.11
2022,1,2,12,0,476,8.8,73,1094,1073,499,932,24,0.11
2022,1,2,13,0,503,8.5,75,1088,1053,55,553,26.01,0.11
2022,1,2,14,0,285,7.800000000000001,77,1061,949,1,285,34.68,0.11
2022,1,2,15,0,423,6.6000000000000005,72,1026,779,128,511,46.4,0.11
2022,1,2,16,0,229,5.300000000000001,67,948,550,411,438,59.36,0.11
2022,1,2,17,0,167,3.8000000000000003,54,793,287,23,174,72.86,0.11
2022,1,2,18,0,16,2.4000000000000004,22,337,42,0,16,86.52,0.11
2022,1,2,19,0,0,1.9000000000000001,0,0,0,0,0,100.46000000000001,0.1
2022,1,2,20,0,0,1.5,0,0,0,0,0,114.18,0.1
2022,1,2,21,0,0,1.2000000000000002,0,0,0,0,0,127.60000000000001,0.1
2022,1,2,22,0,0,0.9,0,0,0,0,0,140.31,0.1
2022,1,2,23,0,0,0.6000000000000001,0,0,0,0,0,151.27,0.1
2022,1,3,0,0,0,0.4,0,0,0,0,0,157.65,0.1
2022,1,3,1,0,0,0.2,0,0,0,0,0,155.55,0.1
2022,1,3,2,0,0,0,0,0,0,0,0,146.52,0.1
2022,1,3,3,0,0,-0.2,0,0,0,0,0,134.55,0.1
2022,1,3,4,0,0,-0.4,0,0,0,0,0,121.43,0.1
2022,1,3,5,0,0,-0.8,0,0,0,0,0,107.83,0.1
2022,1,3,6,0,0,-0.5,0,0,0,0,0,94.05,0.1
2022,1,3,7,0,83,1.9000000000000001,34,701,153,4,84,80.18,0.1
2022,1,3,8,0,243,4.7,49,944,424,177,314,66.54,0.1
2022,1,3,9,0,128,6.800000000000001,57,1034,676,806,611,53.22,0.1
2022,1,3,10,0,162,8.200000000000001,61,1080,880,883,831,40.69,0.1
2022,1,3,11,0,162,9,66,1100,1019,938,974,30.02,0.1
2022,1,3,12,0,199,9.3,70,1102,1077,897,1018,23.92,0.1
2022,1,3,13,0,203,9.1,79,1086,1056,889,1003,25.87,0.1
2022,1,3,14,0,176,8.4,79,1061,953,898,916,34.54,0.1
2022,1,3,15,0,183,7.4,74,1025,783,821,751,46.26,0.1
2022,1,3,16,0,244,5.9,70,938,550,358,427,59.24,0.1
2022,1,3,17,0,180,4.2,56,780,288,78,204,72.74,0.1
2022,1,3,18,0,27,2.5,22,336,43,0,27,86.41,0.1
2022,1,3,19,0,0,2.1,0,0,0,0,0,100.36,0.11
2022,1,3,20,0,0,1.8,0,0,0,0,0,114.09,0.11
2022,1,3,21,0,0,1.5,0,0,0,0,0,127.53,0.11
2022,1,3,22,0,0,1.3,0,0,0,0,0,140.27,0.11
2022,1,3,23,0,0,1,0,0,0,0,0,151.27,0.11
2022,1,4,0,0,0,0.7000000000000001,0,0,0,0,0,157.73,0.11
2022,1,4,1,0,0,0.4,0,0,0,0,0,155.69,0.11
2022,1,4,2,0,0,0,0,0,0,0,0,146.67000000000002,0.11
2022,1,4,3,0,0,-0.30000000000000004,0,0,0,0,0,134.68,0.11
2022,1,4,4,0,0,-0.5,0,0,0,0,0,121.56,0.11
2022,1,4,5,0,0,-0.4,0,0,0,0,0,107.95,0.11
2022,1,4,6,0,0,-0.1,0,0,0,0,0,94.15,0.11
2022,1,4,7,0,93,1.4000000000000001,38,649,147,14,95,80.28,0.11
2022,1,4,8,0,245,3.1,59,890,413,85,279,66.62,0.11
2022,1,4,9,0,274,4.5,69,996,664,5,277,53.29,0.11
2022,1,4,10,0,174,5.7,78,1039,865,0,174,40.730000000000004,0.11
2022,1,4,11,0,138,6.6000000000000005,86,1058,1002,0,138,30.01,0.11
2022,1,4,12,0,119,6.9,86,1071,1066,0,120,23.84,0.11
2022,1,4,13,0,299,7.1000000000000005,86,1068,1048,5,303,25.73,0.11
2022,1,4,14,0,198,6.7,85,1043,946,1,199,34.39,0.11
2022,1,4,15,0,353,6,77,1011,778,73,404,46.12,0.11
2022,1,4,16,0,226,4.9,73,929,550,32,243,59.11,0.11
2022,1,4,17,0,136,3.4000000000000004,55,785,290,27,144,72.63,0.11
2022,1,4,18,0,10,2.2,20,402,46,0,10,86.3,0.11
2022,1,4,19,0,0,1.9000000000000001,0,0,0,0,0,100.26,0.11
2022,1,4,20,0,0,1.8,0,0,0,0,0,114.01,0.11
2022,1,4,21,0,0,1.6,0,0,0,0,0,127.46000000000001,0.11
2022,1,4,22,0,0,1.3,0,0,0,0,0,140.23,0.11
2022,1,4,23,0,0,1.1,0,0,0,0,0,151.28,0.11
2022,1,5,0,0,0,0.8,0,0,0,0,0,157.82,0.11
2022,1,5,1,0,0,0.7000000000000001,0,0,0,0,0,155.83,0.11
2022,1,5,2,0,0,0.5,0,0,0,0,0,146.82,0.11
2022,1,5,3,0,0,0.4,0,0,0,0,0,134.82,0.11
2022,1,5,4,0,0,0.2,0,0,0,0,0,121.68,0.11
2022,1,5,5,0,0,0,0,0,0,0,0,108.07000000000001,0.11
2022,1,5,6,0,0,0.2,0,0,0,0,0,94.26,0.11
2022,1,5,7,0,58,1.3,43,586,141,1,58,80.37,0.11
2022,1,5,8,0,230,2.5,68,846,403,35,243,66.7,0.11
2022,1,5,9,0,77,3.8000000000000003,78,964,654,0,77,53.35,0.11
2022,1,5,10,0,146,4.9,97,999,853,0,146,40.76,0.11
2022,1,5,11,0,368,5.7,108,1020,991,16,382,30,0.11
2022,1,5,12,0,330,6.1000000000000005,109,1034,1055,1,330,23.75,0.11
2022,1,5,13,0,102,6.1000000000000005,119,1014,1033,0,103,25.59,0.11
2022,1,5,14,0,148,5.6000000000000005,114,994,936,1,148,34.24,0.11
2022,1,5,15,0,108,4.7,101,963,770,0,108,45.980000000000004,0.11
2022,1,5,16,0,12,3.7,94,866,541,0,12,58.980000000000004,0.11
2022,1,5,17,0,5,2.5,67,722,284,0,5,72.51,0.11
2022,1,5,18,0,17,1.6,23,329,45,0,17,86.2,0.11
2022,1,5,19,0,0,1.3,0,0,0,0,0,100.17,0.11
2022,1,5,20,0,0,1,0,0,0,0,0,113.93,0.11
2022,1,5,21,0,0,0.8,0,0,0,0,0,127.4,0.11
2022,1,5,22,0,0,0.7000000000000001,0,0,0,0,0,140.19,0.11
2022,1,5,23,0,0,0.5,0,0,0,0,0,151.29,0.11
2022,1,6,0,0,0,0.2,0,0,0,0,0,157.91,0.11
2022,1,6,1,0,0,-0.30000000000000004,0,0,0,0,0,155.98,0.11
2022,1,6,2,0,0,-0.7000000000000001,0,0,0,0,0,146.97,0.11
2022,1,6,3,0,0,-1.1,0,0,0,0,0,134.96,0.11
2022,1,6,4,0,0,-1.4000000000000001,0,0,0,0,0,121.81,0.11
2022,1,6,5,0,0,-1.8,0,0,0,0,0,108.18,0.11
2022,1,6,6,0,0,-1.5,0,0,0,0,0,94.36,0.11
2022,1,6,7,0,49,0,45,560,138,0,49,80.46000000000001,0.11
2022,1,6,8,0,223,1.6,72,837,402,29,235,66.78,0.11
2022,1,6,9,0,346,3.3000000000000003,82,962,655,67,387,53.410000000000004,0.11
2022,1,6,10,0,328,4.7,97,1007,859,2,330,40.79,0.11
2022,1,6,11,0,301,5.800000000000001,103,1035,1000,1,301,29.97,0.11
2022,1,6,12,0,242,6.4,101,1053,1066,0,242,23.650000000000002,0.11
2022,1,6,13,0,291,6.7,105,1044,1047,0,291,25.44,0.11
2022,1,6,14,0,211,6.9,98,1030,951,0,211,34.08,0.11
2022,1,6,15,0,223,6.300000000000001,87,1000,784,0,223,45.84,0.11
2022,1,6,16,0,60,5.2,74,940,560,0,60,58.85,0.11
2022,1,6,17,0,10,3.4000000000000004,55,803,298,0,10,72.39,0.11
2022,1,6,18,0,20,0.8,23,382,49,0,20,86.09,0.11
2022,1,6,19,0,0,-0.1,0,0,0,0,0,100.07000000000001,0.11
2022,1,6,20,0,0,-0.8,0,0,0,0,0,113.85000000000001,0.11
2022,1,6,21,0,0,-1.4000000000000001,0,0,0,0,0,127.34,0.11
2022,1,6,22,0,0,-1.9000000000000001,0,0,0,0,0,140.16,0.11
2022,1,6,23,0,0,-2.4000000000000004,0,0,0,0,0,151.31,0.11
2022,1,7,0,0,0,-2.7,0,0,0,0,0,158.01,0.11
2022,1,7,1,0,0,-2.8000000000000003,0,0,0,0,0,156.14000000000001,0.11
2022,1,7,2,0,0,-2.9000000000000004,0,0,0,0,0,147.13,0.11
2022,1,7,3,0,0,-2.9000000000000004,0,0,0,0,0,135.1,0.11
2022,1,7,4,0,0,-3,0,0,0,0,0,121.94,0.11
2022,1,7,5,0,0,-3.3000000000000003,0,0,0,0,0,108.3,0.11
2022,1,7,6,0,0,-2.6,0,0,0,0,0,94.47,0.11
2022,1,7,7,0,57,0.9,33,684,146,1,57,80.55,0.11
2022,1,7,8,0,110,3.6,51,925,414,685,379,66.85,0.11
2022,1,7,9,0,283,5.800000000000001,60,1014,664,353,493,53.46,0.11
2022,1,7,10,0,381,7.1000000000000005,72,1050,867,304,611,40.81,0.11
2022,1,7,11,0,395,7.6000000000000005,80,1070,1008,450,785,29.95,0.11
2022,1,7,12,0,433,7.2,84,1075,1069,418,816,23.54,0.11
2022,1,7,13,0,504,6.5,82,1075,1054,53,552,25.28,0.11
2022,1,7,14,0,376,5.7,81,1056,957,3,378,33.92,0.11
2022,1,7,15,0,343,4.800000000000001,73,1022,787,10,351,45.69,0.11
2022,1,7,16,0,314,3.8000000000000003,71,936,558,75,353,58.72,0.11
2022,1,7,17,0,176,2.6,55,793,297,32,186,72.27,0.11
2022,1,7,18,0,29,1.5,23,392,50,0,29,85.99,0.11
2022,1,7,19,0,0,1.2000000000000002,0,0,0,0,0,99.98,0.11
2022,1,7,20,0,0,0.9,0,0,0,0,0,113.77,0.11
2022,1,7,21,0,0,0.7000000000000001,0,0,0,0,0,127.28,0.11
2022,1,7,22,0,0,0.4,0,0,0,0,0,140.13,0.11
2022,1,7,23,0,0,0.2,0,0,0,0,0,151.34,0.11
2022,1,8,0,0,0,0,0,0,0,0,0,158.12,0.11
2022,1,8,1,0,0,-0.2,0,0,0,0,0,156.3,0.11
2022,1,8,2,0,0,-0.4,0,0,0,0,0,147.28,0.11
2022,1,8,3,0,0,-0.5,0,0,0,0,0,135.25,0.11
2022,1,8,4,0,0,-0.7000000000000001,0,0,0,0,0,122.07000000000001,0.11
2022,1,8,5,0,0,-1,0,0,0,0,0,108.41,0.11
2022,1,8,6,0,0,-0.9,0,0,0,0,0,94.57000000000001,0.11
2022,1,8,7,0,79,1.4000000000000001,38,624,140,3,80,80.64,0.11
2022,1,8,8,0,247,3.9000000000000004,58,893,408,148,305,66.92,0.11
2022,1,8,9,0,70,5.800000000000001,70,990,659,990,659,53.51,0.11
2022,1,8,10,0,74,7.1000000000000005,74,1049,867,1049,867,40.83,0.11
2022,1,8,11,0,81,7.7,81,1070,1008,1070,1008,29.91,0.11
2022,1,8,12,0,86,7.7,86,1072,1070,1072,1070,23.43,0.11
2022,1,8,13,0,521,7,103,1044,1048,154,660,25.11,0.11
2022,1,8,14,0,173,6.2,103,1020,951,1,174,33.76,0.11
2022,1,8,15,0,195,5.1000000000000005,92,984,781,3,197,45.550000000000004,0.11
2022,1,8,16,0,277,4,86,894,553,197,379,58.59,0.11
2022,1,8,17,0,153,2.8000000000000003,60,769,296,244,227,72.16,0.11
2022,1,8,18,0,22,1.9000000000000001,23,396,51,1,22,85.89,0.11
2022,1,8,19,0,0,1.5,0,0,0,0,0,99.89,0.11
2022,1,8,20,0,0,1.3,0,0,0,0,0,113.7,0.11
2022,1,8,21,0,0,1,0,0,0,0,0,127.23,0.11
2022,1,8,22,0,0,0.7000000000000001,0,0,0,0,0,140.11,0.11
2022,1,8,23,0,0,0.30000000000000004,0,0,0,0,0,151.37,0.11
2022,1,9,0,0,0,-0.1,0,0,0,0,0,158.23,0.11
2022,1,9,1,0,0,-0.4,0,0,0,0,0,156.47,0.11
2022,1,9,2,0,0,-0.6000000000000001,0,0,0,0,0,147.45000000000002,0.11
2022,1,9,3,0,0,-0.8,0,0,0,0,0,135.39000000000001,0.11
2022,1,9,4,0,0,-1,0,0,0,0,0,122.19,0.11
2022,1,9,5,0,0,-0.9,0,0,0,0,0,108.52,0.11
2022,1,9,6,0,0,-0.5,0,0,0,0,0,94.67,0.11
2022,1,9,7,0,84,1.5,41,586,136,6,85,80.72,0.11
2022,1,9,8,0,237,3.7,68,848,400,194,313,66.99,0.11
2022,1,9,9,0,340,5.4,85,953,651,336,539,53.56,0.11
2022,1,9,10,0,389,6.5,102,996,856,504,771,40.84,0.11
2022,1,9,11,0,237,7.2,113,1019,997,831,958,29.87,0.11
2022,1,9,12,0,431,7.4,117,1026,1059,449,844,23.31,0.11
2022,1,9,13,0,417,6.6000000000000005,142,984,1034,480,852,24.94,0.11
2022,1,9,14,0,432,5.6000000000000005,148,945,934,72,492,33.6,0.11
2022,1,9,15,0,114,4.5,139,889,763,0,115,45.4,0.11
2022,1,9,16,0,217,3.5,130,773,534,21,228,58.46,0.11
2022,1,9,17,0,77,2.3000000000000003,107,540,273,2,78,72.04,0.11
2022,1,9,18,0,39,1.4000000000000001,33,113,42,3,39,85.79,0.11
2022,1,9,19,0,0,1.2000000000000002,0,0,0,0,0,99.8,0.11
2022,1,9,20,0,0,0.8,0,0,0,0,0,113.63,0.11
2022,1,9,21,0,0,0.6000000000000001,0,0,0,0,0,127.18,0.11
2022,1,9,22,0,0,0.30000000000000004,0,0,0,0,0,140.09,0.11
2022,1,9,23,0,0,0,0,0,0,0,0,151.4,0.11
2022,1,10,0,0,0,-0.2,0,0,0,0,0,158.35,0.11
2022,1,10,1,0,0,-0.5,0,0,0,0,0,156.64000000000001,0.11
2022,1,10,2,0,0,-0.7000000000000001,0,0,0,0,0,147.61,0.11
2022,1,10,3,0,0,-0.9,0,0,0,0,0,135.53,0.11
2022,1,10,4,0,0,-1,0,0,0,0,0,122.32000000000001,0.11
2022,1,10,5,0,0,-1,0,0,0,0,0,108.64,0.11
2022,1,10,6,0,0,-0.8,0,0,0,0,0,94.76,0.11
2022,1,10,7,0,79,0.7000000000000001,52,459,125,3,79,80.8,0.11
2022,1,10,8,0,145,2.2,83,777,387,574,369,67.05,0.11
2022,1,10,9,0,348,3.9000000000000004,98,912,639,66,387,53.6,0.11
2022,1,10,10,0,206,5.300000000000001,109,976,847,0,206,40.85,0.11
2022,1,10,11,0,360,6.1000000000000005,113,1011,990,1,362,29.830000000000002,0.11
2022,1,10,12,0,520,6.4,112,1030,1059,151,658,23.19,0.11
2022,1,10,13,0,563,6.2,107,1035,1046,199,744,24.77,0.11
2022,1,10,14,0,141,5.5,103,1012,948,0,141,33.43,0.11
2022,1,10,15,0,150,4.6000000000000005,88,991,785,2,151,45.25,0.11
2022,1,10,16,0,189,3.6,80,913,559,13,196,58.33,0.11
2022,1,10,17,0,19,2.5,57,791,302,0,19,71.93,0.11
2022,1,10,18,0,28,1.7000000000000002,23,421,55,0,28,85.69,0.11
2022,1,10,19,0,0,1.4000000000000001,0,0,0,0,0,99.72,0.11
2022,1,10,20,0,0,1.1,0,0,0,0,0,113.56,0.11
2022,1,10,21,0,0,0.7000000000000001,0,0,0,0,0,127.13000000000001,0.11
2022,1,10,22,0,0,0.4,0,0,0,0,0,140.08,0.11
2022,1,10,23,0,0,0.2,0,0,0,0,0,151.44,0.11
2022,1,11,0,0,0,-0.1,0,0,0,0,0,158.48,0.11
2022,1,11,1,0,0,-0.6000000000000001,0,0,0,0,0,156.82,0.11
2022,1,11,2,0,0,-0.8,0,0,0,0,0,147.78,0.11
2022,1,11,3,0,0,-1,0,0,0,0,0,135.68,0.11
2022,1,11,4,0,0,-1.1,0,0,0,0,0,122.45,0.11
2022,1,11,5,0,0,-1.3,0,0,0,0,0,108.75,0.11
2022,1,11,6,0,0,-1.1,0,0,0,0,0,94.86,0.11
2022,1,11,7,0,36,1.3,38,616,135,0,36,80.88,0.11
2022,1,11,8,0,87,3.6,59,881,402,0,87,67.12,0.11
2022,1,11,9,0,315,5.800000000000001,72,986,656,34,335,53.64,0.11
2022,1,11,10,0,421,7.2,85,1029,863,405,728,40.86,0.11
2022,1,11,11,0,254,7.7,92,1048,1002,3,256,29.78,0.11
2022,1,11,12,0,91,7.5,94,1061,1070,0,91,23.05,0.11
2022,1,11,13,0,45,6.7,103,1042,1050,0,45,24.59,0.11
2022,1,11,14,0,37,5.7,101,1021,955,0,37,33.26,0.11
2022,1,11,15,0,318,4.800000000000001,88,995,790,60,360,45.11,0.11
2022,1,11,16,0,11,3.7,85,902,561,0,11,58.2,0.11
2022,1,11,17,0,142,2.3000000000000003,67,745,299,6,144,71.81,0.11
2022,1,11,18,0,20,1.2000000000000002,27,351,54,0,20,85.59,0.11
2022,1,11,19,0,0,0.6000000000000001,0,0,0,0,0,99.64,0.11
2022,1,11,20,0,0,0.1,0,0,0,0,0,113.49000000000001,0.11
2022,1,11,21,0,0,-0.1,0,0,0,0,0,127.09,0.11
2022,1,11,22,0,0,-0.4,0,0,0,0,0,140.07,0.11
2022,1,11,23,0,0,-0.7000000000000001,0,0,0,0,0,151.49,0.11
2022,1,12,0,0,0,-1.1,0,0,0,0,0,158.62,0.11
2022,1,12,1,0,0,-1.5,0,0,0,0,0,157,0.11
2022,1,12,2,0,0,-1.8,0,0,0,0,0,147.95000000000002,0.11
2022,1,12,3,0,0,-1.9000000000000001,0,0,0,0,0,135.82,0.11
2022,1,12,4,0,0,-2,0,0,0,0,0,122.57000000000001,0.11
2022,1,12,5,0,0,-2,0,0,0,0,0,108.85000000000001,0.11
2022,1,12,6,0,0,-1.6,0,0,0,0,0,94.95,0.11
2022,1,12,7,0,50,0.4,48,509,128,0,50,80.96000000000001,0.11
2022,1,12,8,0,37,3.1,78,812,393,0,37,67.17,0.11
2022,1,12,9,0,136,4.7,90,944,649,0,136,53.67,0.11
2022,1,12,10,0,135,5.7,111,983,854,0,135,40.86,0.11
2022,1,12,11,0,184,6,120,1008,995,1,185,29.72,0.11
2022,1,12,12,0,180,5.7,121,1025,1065,0,180,22.91,0.11
2022,1,12,13,0,326,5.300000000000001,136,998,1045,1,327,24.400000000000002,0.11
2022,1,12,14,0,300,4.7,130,976,947,1,301,33.09,0.11
2022,1,12,15,0,291,3.9000000000000004,112,950,784,18,304,44.96,0.11
2022,1,12,16,0,112,3,98,869,558,1,113,58.07,0.11
2022,1,12,17,0,156,1.8,73,722,299,39,169,71.7,0.11
2022,1,12,18,0,29,0.7000000000000001,29,325,54,0,29,85.5,0.11
2022,1,12,19,0,0,0.5,0,0,0,0,0,99.56,0.13
2022,1,12,20,0,0,0.4,0,0,0,0,0,113.43,0.13
2022,1,12,21,0,0,0.2,0,0,0,0,0,127.05,0.13
2022,1,12,22,0,0,0,0,0,0,0,0,140.07,0.13
2022,1,12,23,0,0,-0.1,0,0,0,0,0,151.54,0.13
2022,1,13,0,0,0,-0.2,0,0,0,0,0,158.76,0.13
2022,1,13,1,0,0,-0.4,0,0,0,0,0,157.19,0.13
2022,1,13,2,0,0,-0.5,0,0,0,0,0,148.12,0.13
2022,1,13,3,0,0,-0.6000000000000001,0,0,0,0,0,135.97,0.13
2022,1,13,4,0,0,-0.8,0,0,0,0,0,122.7,0.13
2022,1,13,5,0,0,-1,0,0,0,0,0,108.96000000000001,0.13
2022,1,13,6,0,0,-0.6000000000000001,0,0,0,0,0,95.04,0.13
2022,1,13,7,0,52,0.6000000000000001,42,554,129,3,53,81.03,0.13
2022,1,13,8,0,208,2.1,68,845,395,107,250,67.23,0.13
2022,1,13,9,0,304,4.1000000000000005,80,965,651,22,317,53.7,0.13
2022,1,13,10,0,340,5.7,112,977,851,2,342,40.85,0.13
2022,1,13,11,0,180,6.6000000000000005,116,1014,997,0,180,29.66,0.13
2022,1,13,12,0,426,6.5,119,1024,1063,21,445,22.77,0.13
2022,1,13,13,0,67,5.7,156,966,1037,0,67,24.21,0.13
2022,1,13,14,0,79,4.6000000000000005,153,935,938,0,79,32.910000000000004,0.13
2022,1,13,15,0,157,3.8000000000000003,128,916,778,0,157,44.81,0.13
2022,1,13,16,0,108,3,111,833,553,0,108,57.94,0.13
2022,1,13,17,0,11,2.1,79,688,297,0,11,71.59,0.13
2022,1,13,18,0,22,1.1,28,334,55,0,22,85.41,0.13
2022,1,13,19,0,0,0.8,0,0,0,0,0,99.48,0.13
2022,1,13,20,0,0,0.7000000000000001,0,0,0,0,0,113.37,0.13
2022,1,13,21,0,0,0.6000000000000001,0,0,0,0,0,127.02,0.13
2022,1,13,22,0,0,0.4,0,0,0,0,0,140.07,0.13
2022,1,13,23,0,0,0.2,0,0,0,0,0,151.6,0.13
2022,1,14,0,0,0,0,0,0,0,0,0,158.9,0.13
2022,1,14,1,0,0,-0.2,0,0,0,0,0,157.38,0.13
2022,1,14,2,0,0,-0.4,0,0,0,0,0,148.29,0.13
2022,1,14,3,0,0,-0.6000000000000001,0,0,0,0,0,136.11,0.13
2022,1,14,4,0,0,-0.7000000000000001,0,0,0,0,0,122.82000000000001,0.13
2022,1,14,5,0,0,-0.9,0,0,0,0,0,109.07000000000001,0.13
2022,1,14,6,0,0,-0.7000000000000001,0,0,0,0,0,95.13,0.13
2022,1,14,7,0,52,0.6000000000000001,39,555,125,0,52,81.10000000000001,0.13
2022,1,14,8,0,179,2.5,65,840,390,11,183,67.28,0.13
2022,1,14,9,0,215,5.1000000000000005,81,950,643,1,215,53.730000000000004,0.13
2022,1,14,10,0,65,6.800000000000001,90,1010,854,0,65,40.84,0.13
2022,1,14,11,0,291,7.4,102,1031,999,0,291,29.59,0.13
2022,1,14,12,0,123,7.2,108,1035,1064,0,123,22.62,0.13
2022,1,14,13,0,119,6.7,114,1024,1050,0,119,24.02,0.13
2022,1,14,14,0,452,6.1000000000000005,114,1001,956,19,468,32.730000000000004,0.13
2022,1,14,15,0,128,5.4,106,961,789,0,128,44.660000000000004,0.13
2022,1,14,16,0,288,4.2,98,871,562,136,361,57.81,0.13
2022,1,14,17,0,160,2.9000000000000004,75,708,300,9,163,71.48,0.13
2022,1,14,18,0,9,1.6,30,308,55,0,9,85.32000000000001,0.13
2022,1,14,19,0,0,1.2000000000000002,0,0,0,0,0,99.4,0.11
2022,1,14,20,0,0,0.9,0,0,0,0,0,113.32000000000001,0.11
2022,1,14,21,0,0,0.6000000000000001,0,0,0,0,0,126.99000000000001,0.11
2022,1,14,22,0,0,0.4,0,0,0,0,0,140.07,0.11
2022,1,14,23,0,0,0.1,0,0,0,0,0,151.66,0.11
2022,1,15,0,0,0,-0.1,0,0,0,0,0,159.06,0.11
2022,1,15,1,0,0,-0.4,0,0,0,0,0,157.58,0.11
2022,1,15,2,0,0,-0.6000000000000001,0,0,0,0,0,148.46,0.11
2022,1,15,3,0,0,-0.9,0,0,0,0,0,136.26,0.11
2022,1,15,4,0,0,-1,0,0,0,0,0,122.94,0.11
2022,1,15,5,0,0,-1.2000000000000002,0,0,0,0,0,109.17,0.11
2022,1,15,6,0,0,-0.9,0,0,0,0,0,95.22,0.11
2022,1,15,7,0,72,0.8,39,579,127,2,72,81.17,0.11
2022,1,15,8,0,241,2.4000000000000004,59,877,397,107,282,67.33,0.11
2022,1,15,9,0,356,4.2,71,986,654,82,404,53.75,0.11
2022,1,15,10,0,431,6,80,1038,865,73,486,40.83,0.11
2022,1,15,11,0,493,7,87,1061,1010,68,552,29.52,0.11
2022,1,15,12,0,168,7.4,91,1070,1080,0,168,22.46,0.11
2022,1,15,13,0,473,7.4,101,1049,1060,11,483,23.82,0.11
2022,1,15,14,0,294,6.9,102,1025,966,1,295,32.55,0.11
2022,1,15,15,0,422,6,98,980,797,100,493,44.5,0.11
2022,1,15,16,0,296,4.7,90,895,569,42,319,57.68,0.11
2022,1,15,17,0,51,3.1,68,748,307,0,51,71.37,0.11
2022,1,15,18,0,25,1.3,28,342,57,0,25,85.23,0.11
