Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5328505,-,b'Boyacá',b'Colombia',6.44,-72.29,-5,4889,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Surface Albedo,Solar Zenith Angle
2021,1,11,21,0,0,-3.1,0,0,0.4,134.58
2021,1,11,22,0,0,-3.6,0,0,0.4,147.84
2021,1,11,23,0,0,-3.8000000000000003,0,0,0.4,159.44
2021,1,12,0,0,0,-4.1000000000000005,0,0,0.4,164.82
2021,1,12,1,0,0,-4.5,0,0,0.4,158.59
2021,1,12,2,0,0,-5,0,0,0.4,146.75
2021,1,12,3,0,0,-5.2,0,0,0.4,133.43
2021,1,12,4,0,0,-5.4,0,0,0.4,119.64
2021,1,12,5,0,0,-5.4,0,0,0.4,105.71000000000001
2021,1,12,6,0,0,-4.9,0,0,0.4,91.8
2021,1,12,7,0,36,-3.2,204,810,0.4,77.98
2021,1,12,8,0,50,-1.2000000000000002,476,993,0.4,64.55
2021,1,12,9,0,59,0.8,719,1066,0.4,51.730000000000004
2021,1,12,10,0,61,2.4000000000000004,908,1109,0.4,40.17
2021,1,12,11,0,63,3.8000000000000003,1026,1127,0.4,31.330000000000002
2021,1,12,12,0,479,4.6000000000000005,527,54,0.4,27.97
2021,1,12,13,0,517,4.6000000000000005,654,162,0.4,31.86
2021,1,12,14,0,62,3.9000000000000004,891,1098,0.4,40.99
2021,1,12,15,0,56,2.7,702,1066,0.4,52.69
2021,1,12,16,0,46,1.2000000000000002,456,992,0.4,65.58
2021,1,12,17,0,32,-1.3,184,802,0.4,79.04
2021,1,12,18,0,0,-2.7,0,0,0.4,92.88
2021,1,12,19,0,0,-3.1,0,0,0.4,106.81
2021,1,12,20,0,0,-3.5,0,0,0.4,120.75
2021,1,12,21,0,0,-3.7,0,0,0.4,134.53
2021,1,12,22,0,0,-4,0,0,0.4,147.82
2021,1,12,23,0,0,-4.4,0,0,0.4,159.49
2021,1,13,0,0,0,-4.9,0,0,0.4,164.99
2021,1,13,1,0,0,-5.4,0,0,0.4,158.77
2021,1,13,2,0,0,-6.1000000000000005,0,0,0.4,146.9
2021,1,13,3,0,0,-6.6000000000000005,0,0,0.4,133.55
2021,1,13,4,0,0,-6.9,0,0,0.4,119.74000000000001
2021,1,13,5,0,0,-7.300000000000001,0,0,0.4,105.8
2021,1,13,6,0,0,-6.300000000000001,0,0,0.4,91.87
2021,1,13,7,0,88,-3.8000000000000003,110,107,0.4,78.03
2021,1,13,8,0,198,-0.5,351,355,0.4,64.58
2021,1,13,9,0,330,2.2,387,91,0.4,51.730000000000004
2021,1,13,10,0,452,4.1000000000000005,581,169,0.4,40.12
2021,1,13,11,0,508,5.4,601,108,0.4,31.220000000000002
2021,1,13,12,0,69,5.9,1066,1127,0.4,27.79
2021,1,13,13,0,519,5.7,679,188,0.4,31.67
2021,1,13,14,0,428,4.800000000000001,498,93,0.4,40.81
2021,1,13,15,0,66,3.5,704,1048,0.4,52.53
2021,1,13,16,0,95,1.8,96,2,0.4,65.44
2021,1,13,17,0,38,-0.4,182,749,0.4,78.92
2021,1,13,18,0,0,-1.8,0,0,0.4,92.78
2021,1,13,19,0,0,-2.3000000000000003,0,0,0.4,106.72
2021,1,13,20,0,0,-2.6,0,0,0.4,120.68
2021,1,13,21,0,0,-3,0,0,0.4,134.48
2021,1,13,22,0,0,-3.4000000000000004,0,0,0.4,147.81
2021,1,13,23,0,0,-3.9000000000000004,0,0,0.4,159.56
2021,1,14,0,0,0,-4.4,0,0,0.4,165.17000000000002
2021,1,14,1,0,0,-5,0,0,0.4,158.95000000000002
2021,1,14,2,0,0,-5.4,0,0,0.4,147.05
2021,1,14,3,0,0,-5.9,0,0,0.4,133.67000000000002
2021,1,14,4,0,0,-6.2,0,0,0.4,119.84
2021,1,14,5,0,0,-6.5,0,0,0.4,105.88
2021,1,14,6,0,0,-5.5,0,0,0.4,91.93
2021,1,14,7,0,35,-2.6,203,814,0.4,78.08
2021,1,14,8,0,50,0.30000000000000004,478,999,0.4,64.61
2021,1,14,9,0,342,2.6,492,242,0.4,51.72
2021,1,14,10,0,444,4.4,534,118,0.4,40.07
2021,1,14,11,0,65,5.5,1028,1125,0.4,31.11
2021,1,14,12,0,68,5.9,1068,1128,0.4,27.61
2021,1,14,13,0,71,5.6000000000000005,1024,1118,0.4,31.470000000000002
2021,1,14,14,0,67,5,901,1099,0.4,40.63
2021,1,14,15,0,59,4,708,1063,0.4,52.38
2021,1,14,16,0,47,2.6,461,991,0.4,65.31
2021,1,14,17,0,32,-0.2,188,805,0.4,78.81
2021,1,14,18,0,0,-2.4000000000000004,0,0,0.4,92.68
2021,1,14,19,0,0,-2.9000000000000004,0,0,0.4,106.64
2021,1,14,20,0,0,-3.2,0,0,0.4,120.61
2021,1,14,21,0,0,-3.6,0,0,0.4,134.44
2021,1,14,22,0,0,-4,0,0,0.4,147.8
2021,1,14,23,0,0,-4.4,0,0,0.4,159.62
2021,1,15,0,0,0,-4.7,0,0,0.4,165.35
2021,1,15,1,0,0,-4.9,0,0,0.4,159.14000000000001
2021,1,15,2,0,0,-5.300000000000001,0,0,0.4,147.19
2021,1,15,3,0,0,-5.800000000000001,0,0,0.4,133.79
2021,1,15,4,0,0,-6.5,0,0,0.4,119.94
2021,1,15,5,0,0,-7.2,0,0,0.4,105.96000000000001
2021,1,15,6,0,0,-6.7,0,0,0.4,91.99
2021,1,15,7,0,41,-4.1000000000000005,184,698,0.4,78.12
2021,1,15,8,0,95,-1,440,804,0.4,64.63
2021,1,15,9,0,317,0.9,578,421,0.4,51.71
2021,1,15,10,0,515,2.5,780,346,0.4,40.02
2021,1,15,11,0,673,4.1000000000000005,860,218,0.4,30.990000000000002
2021,1,15,12,0,471,5.4,1027,626,0.4,27.43
2021,1,15,13,0,667,5.9,852,216,0.4,31.27
2021,1,15,14,0,517,5.7,755,313,0.4,40.45
2021,1,15,15,0,308,4.800000000000001,535,370,0.4,52.22
2021,1,15,16,0,210,3.1,294,199,0.4,65.17
2021,1,15,17,0,57,-0.30000000000000004,157,509,0.4,78.69
2021,1,15,18,0,0,-2.6,0,0,0.4,92.58
2021,1,15,19,0,0,-3.4000000000000004,0,0,0.4,106.55
2021,1,15,20,0,0,-4.1000000000000005,0,0,0.4,120.55
2021,1,15,21,0,0,-4.7,0,0,0.4,134.4
2021,1,15,22,0,0,-5.2,0,0,0.4,147.8
2021,1,15,23,0,0,-5.7,0,0,0.4,159.69
2021,1,16,0,0,0,-6.2,0,0,0.4,165.54
2021,1,16,1,0,0,-6.7,0,0,0.4,159.33
2021,1,16,2,0,0,-7.1000000000000005,0,0,0.4,147.34
2021,1,16,3,0,0,-7.5,0,0,0.4,133.91
2021,1,16,4,0,0,-7.9,0,0,0.4,120.04
2021,1,16,5,0,0,-8.3,0,0,0.4,106.04
2021,1,16,6,0,0,-7.300000000000001,0,0,0.4,92.05
2021,1,16,7,0,36,-4.6000000000000005,187,737,0.4,78.16
2021,1,16,8,0,199,-1.2000000000000002,347,346,0.4,64.64
2021,1,16,9,0,315,2.2,575,419,0.4,51.7
2021,1,16,10,0,477,4.1000000000000005,807,430,0.4,39.95
2021,1,16,11,0,646,5.2,907,304,0.4,30.86
2021,1,16,12,0,720,5.9,882,183,0.4,27.23
2021,1,16,13,0,676,6.2,878,236,0.4,31.060000000000002
2021,1,16,14,0,495,5.800000000000001,730,308,0.4,40.27
2021,1,16,15,0,312,4.800000000000001,534,361,0.4,52.06
2021,1,16,16,0,189,3.2,352,389,0.4,65.04
2021,1,16,17,0,32,0,195,820,0.4,78.57000000000001
2021,1,16,18,0,0,-2,0,0,0.4,92.48
2021,1,16,19,0,0,-2.6,0,0,0.39,106.47
2021,1,16,20,0,0,-3.2,0,0,0.39,120.48
2021,1,16,21,0,0,-4,0,0,0.39,134.36
2021,1,16,22,0,0,-4.6000000000000005,0,0,0.39,147.8
2021,1,16,23,0,0,-5.300000000000001,0,0,0.39,159.77
2021,1,17,0,0,0,-5.7,0,0,0.39,165.74
2021,1,17,1,0,0,-6.4,0,0,0.39,159.52
2021,1,17,2,0,0,-7.1000000000000005,0,0,0.39,147.48
2021,1,17,3,0,0,-7.7,0,0,0.39,134.02
2021,1,17,4,0,0,-8.3,0,0,0.39,120.13
2021,1,17,5,0,0,-8.8,0,0,0.39,106.11
2021,1,17,6,0,0,-7.5,0,0,0.39,92.11
2021,1,17,7,0,83,-4.1000000000000005,130,229,0.39,78.2
2021,1,17,8,0,202,-0.30000000000000004,340,322,0.39,64.66
2021,1,17,9,0,307,2.4000000000000004,552,395,0.39,51.68
2021,1,17,10,0,516,3.9000000000000004,749,303,0.39,39.89
2021,1,17,11,0,631,5,829,230,0.39,30.72
2021,1,17,12,0,703,5.5,872,190,0.39,27.03
2021,1,17,13,0,620,5.4,823,236,0.39,30.85
