Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4729472,-,b'Cauca',b'Colombia',2.94,-76.03,-5,4881,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Temperature,Solar Zenith Angle
2022,3,9,6,0,0,0,0,0.22,-4.800000000000001,93.87
2022,3,9,7,0,99,219,141,0.22,-2.2,78.89
2022,3,9,8,0,128,678,425,0.22,0.5,64.01
2022,3,9,9,0,140,867,707,0.22,2.7,49.15
2022,3,9,10,0,468,455,844,0.22,4,34.4
2022,3,9,11,0,573,404,952,0.22,5,20
2022,3,9,12,0,421,1,423,0.22,5.300000000000001,8.120000000000001
2022,3,9,13,0,621,204,820,0.22,5,13.46
2022,3,9,14,0,503,113,603,0.22,4.2,27.310000000000002
2022,3,9,15,0,297,1,298,0.22,3.2,41.95
2022,3,9,16,0,356,105,414,0.22,1.8,56.77
2022,3,9,17,0,12,0,12,0.22,0.30000000000000004,71.65
2022,3,9,18,0,25,0,25,0.22,-0.9,86.48
2022,3,9,19,0,0,0,0,0.22,-1.3,101.55
2022,3,9,20,0,0,0,0,0.22,-1.7000000000000002,116.5
2022,3,9,21,0,0,0,0,0.22,-2,131.46
2022,3,9,22,0,0,0,0,0.22,-2.3000000000000003,146.43
2022,3,9,23,0,0,0,0,0.22,-2.6,161.38
2022,3,10,0,0,0,0,0,0.22,-2.9000000000000004,176.21
2022,3,10,1,0,0,0,0,0.22,-3.1,168.57
2022,3,10,2,0,0,0,0,0.22,-3.3000000000000003,153.64000000000001
2022,3,10,3,0,0,0,0,0.22,-3.5,138.67000000000002
2022,3,10,4,0,0,0,0,0.22,-3.7,123.71000000000001
2022,3,10,5,0,0,0,0,0.22,-3.9000000000000004,108.75
2022,3,10,6,0,0,0,0,0.22,-3.5,93.79
2022,3,10,7,0,77,1,77,0.22,-2.2,78.8
2022,3,10,8,0,279,194,364,0.22,-0.5,63.910000000000004
2022,3,10,9,0,403,302,600,0.22,1.1,49.04
2022,3,10,10,0,531,287,768,0.22,2.1,34.26
2022,3,10,11,0,149,0,149,0.22,2.5,19.8
2022,3,10,12,0,203,0,203,0.22,2.7,7.74
2022,3,10,13,0,408,1,410,0.22,2.5,13.31
2022,3,10,14,0,493,217,686,0.22,2.1,27.27
2022,3,10,15,0,475,132,573,0.22,1.4000000000000001,41.95
2022,3,10,16,0,12,0,12,0.22,0.6000000000000001,56.79
2022,3,10,17,0,5,0,5,0.22,-0.6000000000000001,71.68
2022,3,10,18,0,15,0,15,0.22,-1.6,86.52
2022,3,10,19,0,0,0,0,0.22,-1.8,101.60000000000001
2022,3,10,20,0,0,0,0,0.22,-2,116.56
2022,3,10,21,0,0,0,0,0.22,-2.2,131.53
2022,3,10,22,0,0,0,0,0.22,-2.5,146.5
2022,3,10,23,0,0,0,0,0.22,-2.8000000000000003,161.46
2022,3,11,0,0,0,0,0,0.22,-3.2,176.37
2022,3,11,1,0,0,0,0,0.22,-3.6,168.54
2022,3,11,2,0,0,0,0,0.22,-4,153.58
2022,3,11,3,0,0,0,0,0.22,-4.3,138.61
2022,3,11,4,0,0,0,0,0.22,-4.5,123.64
2022,3,11,5,0,0,0,0,0.22,-4.800000000000001,108.67
2022,3,11,6,0,0,0,0,0.22,-4.6000000000000005,93.71000000000001
2022,3,11,7,0,109,102,129,0.22,-3.8000000000000003,78.71000000000001
2022,3,11,8,0,229,76,262,0.22,-2.9000000000000004,63.81
2022,3,11,9,0,318,388,573,0.22,-1.8,48.92
2022,3,11,10,0,385,2,387,0.22,-0.5,34.12
2022,3,11,11,0,422,2,424,0.22,0.8,19.61
2022,3,11,12,0,53,0,53,0.22,1.7000000000000002,7.36
2022,3,11,13,0,88,0,88,0.22,2.1,13.17
2022,3,11,14,0,86,0,86,0.22,1.7000000000000002,27.240000000000002
2022,3,11,15,0,85,0,85,0.22,1,41.96
2022,3,11,16,0,232,31,249,0.22,0.1,56.81
2022,3,11,17,0,196,71,218,0.22,-1.1,71.72
2022,3,11,18,0,22,0,22,0.22,-2.3000000000000003,86.56
2022,3,11,19,0,0,0,0,0.22,-2.7,101.65
2022,3,11,20,0,0,0,0,0.22,-3,116.61
2022,3,11,21,0,0,0,0,0.22,-3.3000000000000003,131.59
2022,3,11,22,0,0,0,0,0.22,-3.6,146.56
2022,3,11,23,0,0,0,0,0.22,-3.8000000000000003,161.54
2022,3,12,0,0,0,0,0,0.22,-3.9000000000000004,176.5
2022,3,12,1,0,0,0,0,0.22,-4.1000000000000005,168.49
2022,3,12,2,0,0,0,0,0.22,-4.2,153.52
2022,3,12,3,0,0,0,0,0.22,-4.4,138.54
2022,3,12,4,0,0,0,0,0.22,-4.5,123.56
2022,3,12,5,0,0,0,0,0.22,-4.6000000000000005,108.59
2022,3,12,6,0,0,0,0,0.22,-4.1000000000000005,93.63
2022,3,12,7,0,108,116,131,0.22,-2,78.62
2022,3,12,8,0,205,358,364,0.22,0.4,63.71
2022,3,12,9,0,231,622,641,0.22,1.8,48.81
2022,3,12,10,0,456,157,587,0.22,2.8000000000000003,33.99
2022,3,12,11,0,281,2,284,0.22,3.5,19.42
2022,3,12,12,0,245,0,245,0.22,3.7,6.99
2022,3,12,13,0,242,1,243,0.22,3.3000000000000003,13.040000000000001
2022,3,12,14,0,264,2,265,0.22,2.3000000000000003,27.22
2022,3,12,15,0,291,9,297,0.22,1.1,41.97
2022,3,12,16,0,179,6,182,0.22,0.1,56.84
2022,3,12,17,0,157,38,169,0.22,-0.9,71.75
2022,3,12,18,0,23,1,23,0.22,-1.9000000000000001,86.61
2022,3,12,19,0,0,0,0,0.22,-2.2,101.7
2022,3,12,20,0,0,0,0,0.22,-2.4000000000000004,116.67
2022,3,12,21,0,0,0,0,0.22,-2.6,131.65
2022,3,12,22,0,0,0,0,0.22,-2.7,146.63
2022,3,12,23,0,0,0,0,0.22,-2.9000000000000004,161.61
2022,3,13,0,0,0,0,0,0.22,-3,176.59
2022,3,13,1,0,0,0,0,0.22,-3.1,168.43
2022,3,13,2,0,0,0,0,0.22,-3.4000000000000004,153.45000000000002
2022,3,13,3,0,0,0,0,0.22,-3.8000000000000003,138.47
2022,3,13,4,0,0,0,0,0.22,-4.2,123.49000000000001
2022,3,13,5,0,0,0,0,0.22,-4.4,108.51
2022,3,13,6,0,0,0,0,0.22,-3.9000000000000004,93.54
2022,3,13,7,0,109,8,111,0.22,-2.4000000000000004,78.53
2022,3,13,8,0,130,757,467,0.22,-0.9,63.61
2022,3,13,9,0,359,156,462,0.22,0.6000000000000001,48.7
2022,3,13,10,0,459,270,683,0.22,1.9000000000000001,33.85
2022,3,13,11,0,532,141,665,0.22,2.7,19.240000000000002
2022,3,13,12,0,352,4,356,0.22,2.8000000000000003,6.61
2022,3,13,13,0,387,5,392,0.22,2.2,12.92
2022,3,13,14,0,411,11,421,0.22,1.4000000000000001,27.2
2022,3,13,15,0,115,0,116,0.22,0.6000000000000001,41.980000000000004
2022,3,13,16,0,115,1,115,0.22,0.1,56.870000000000005
2022,3,13,17,0,27,0,27,0.22,-0.7000000000000001,71.79
2022,3,13,18,0,13,0,13,0.22,-1.7000000000000002,86.65
2022,3,13,19,0,0,0,0,0.22,-2.1,101.75
2022,3,13,20,0,0,0,0,0.22,-2.1,116.73
2022,3,13,21,0,0,0,0,0.22,-2.3000000000000003,131.7
2022,3,13,22,0,0,0,0,0.22,-2.7,146.69
2022,3,13,23,0,0,0,0,0.22,-3.1,161.67000000000002
2022,3,14,0,0,0,0,0,0.22,-3.2,176.63
2022,3,14,1,0,0,0,0,0.22,-3.3000000000000003,168.35
2022,3,14,2,0,0,0,0,0.22,-3.4000000000000004,153.37
2022,3,14,3,0,0,0,0,0.22,-3.6,138.39000000000001
2022,3,14,4,0,0,0,0,0.22,-3.8000000000000003,123.41
2022,3,14,5,0,0,0,0,0.22,-3.8000000000000003,108.43
2022,3,14,6,0,0,0,0,0.22,-3.5,93.45
2022,3,14,7,0,119,24,124,0.22,-1.9000000000000001,78.44
2022,3,14,8,0,278,218,375,0.22,-0.2,63.51
2022,3,14,9,0,410,303,610,0.22,1.4000000000000001,48.59
2022,3,14,10,0,546,177,693,0.22,2.5,33.72
2022,3,14,11,0,390,1,391,0.22,3.5,19.06
2022,3,14,12,0,526,44,570,0.22,3.9000000000000004,6.24
2022,3,14,13,0,83,0,83,0.22,3.7,12.82
2022,3,14,14,0,71,0,71,0.22,3.2,27.19
2022,3,14,15,0,86,0,86,0.22,2.1,42
2022,3,14,16,0,53,0,53,0.22,1,56.9
2022,3,14,17,0,6,0,6,0.22,-0.30000000000000004,71.84
2022,3,14,18,0,10,0,10,0.22,-1.4000000000000001,86.7
2022,3,14,19,0,0,0,0,0.22,-1.7000000000000002,101.8
2022,3,14,20,0,0,0,0,0.22,-2,116.78
2022,3,14,21,0,0,0,0,0.22,-2.1,131.76
2022,3,14,22,0,0,0,0,0.22,-2.2,146.74
2022,3,14,23,0,0,0,0,0.22,-2.3000000000000003,161.72
2022,3,15,0,0,0,0,0,0.22,-2.5,176.63
2022,3,15,1,0,0,0,0,0.22,-2.7,168.26
2022,3,15,2,0,0,0,0,0.22,-3,153.29
2022,3,15,3,0,0,0,0,0.22,-3.2,138.31
2022,3,15,4,0,0,0,0,0.22,-3.5,123.32000000000001
2022,3,15,5,0,0,0,0,0.22,-3.8000000000000003,108.34
2022,3,15,6,0,0,0,0,0.22,-3.6,93.36
2022,3,15,7,0,91,22,95,0.22,-2.7,78.34
2022,3,15,8,0,168,15,175,0.22,-1.9000000000000001,63.410000000000004
2022,3,15,9,0,427,173,541,0.22,-0.8,48.480000000000004
2022,3,15,10,0,392,3,394,0.22,0.4,33.6
2022,3,15,11,0,395,14,408,0.22,1.3,18.89
2022,3,15,12,0,309,0,309,0.22,1.8,5.87
2022,3,15,13,0,591,184,771,0.22,1.8,12.73
2022,3,15,14,0,279,0,279,0.22,1.6,27.19
2022,3,15,15,0,464,294,682,0.22,1.1,42.02
2022,3,15,16,0,348,98,401,0.22,0.30000000000000004,56.94
2022,3,15,17,0,131,24,138,0.22,-0.9,71.88
2022,3,15,18,0,30,7,30,0.22,-2.1,86.75
2022,3,15,19,0,0,0,0,0.22,-2.5,101.85000000000001
2022,3,15,20,0,0,0,0,0.22,-2.8000000000000003,116.83
2022,3,15,21,0,0,0,0,0.22,-2.9000000000000004,131.82
2022,3,15,22,0,0,0,0,0.22,-3.2,146.8
2022,3,15,23,0,0,0,0,0.22,-3.4000000000000004,161.77
2022,3,16,0,0,0,0,0,0.22,-3.3000000000000003,176.58
2022,3,16,1,0,0,0,0,0.22,-3.3000000000000003,168.15
2022,3,16,2,0,0,0,0,0.22,-3.5,153.20000000000002
2022,3,16,3,0,0,0,0,0.22,-3.8000000000000003,138.22
2022,3,16,4,0,0,0,0,0.22,-3.9000000000000004,123.24000000000001
2022,3,16,5,0,0,0,0,0.22,-4,108.25
2022,3,16,6,0,0,0,0,0.22,-3.7,93.27
2022,3,16,7,0,104,234,151,0.22,-2,78.25
2022,3,16,8,0,73,0,73,0.22,0,63.31
2022,3,16,9,0,424,228,575,0.22,1.6,48.370000000000005
2022,3,16,10,0,528,310,786,0.22,2.9000000000000004,33.47
2022,3,16,11,0,214,0,214,0.22,3.6,18.72
2022,3,16,12,0,160,0,160,0.22,3.7,5.5
2022,3,16,13,0,51,0,51,0.22,3.2,12.65
2022,3,16,14,0,343,1,343,0.22,2.2,27.19
2022,3,16,15,0,143,0,143,0.22,1.3,42.050000000000004
2022,3,16,16,0,175,0,175,0.22,0.4,56.980000000000004
2022,3,16,17,0,130,3,131,0.22,-0.6000000000000001,71.93
2022,3,16,18,0,15,0,15,0.22,-1.4000000000000001,86.8
2022,3,16,19,0,0,0,0,0.22,-1.6,101.91
2022,3,16,20,0,0,0,0,0.22,-1.8,116.89
2022,3,16,21,0,0,0,0,0.22,-2,131.87
2022,3,16,22,0,0,0,0,0.22,-2.2,146.85
2022,3,16,23,0,0,0,0,0.22,-2.3000000000000003,161.81
2022,3,17,0,0,0,0,0,0.22,-2.5,176.49
2022,3,17,1,0,0,0,0,0.22,-2.7,168.04
2022,3,17,2,0,0,0,0,0.22,-2.9000000000000004,153.1
2022,3,17,3,0,0,0,0,0.22,-3.2,138.13
2022,3,17,4,0,0,0,0,0.22,-3.5,123.15
2022,3,17,5,0,0,0,0,0.22,-3.6,108.16
2022,3,17,6,0,0,0,0,0.22,-3.3000000000000003,93.18
2022,3,17,7,0,19,0,19,0.22,-2.4000000000000004,78.16
2022,3,17,8,0,225,97,269,0.22,-1.4000000000000001,63.21
2022,3,17,9,0,334,124,417,0.22,-0.2,48.26
2022,3,17,10,0,405,29,428,0.22,1,33.35
2022,3,17,11,0,531,20,550,0.22,1.7000000000000002,18.56
2022,3,17,12,0,194,0,194,0.22,2.3000000000000003,5.14
2022,3,17,13,0,169,0,169,0.22,2.7,12.58
2022,3,17,14,0,316,1,317,0.22,2.6,27.2
2022,3,17,15,0,249,0,250,0.22,2,42.08
2022,3,17,16,0,352,115,414,0.22,1.1,57.02
2022,3,17,17,0,74,0,74,0.22,-0.1,71.97
2022,3,17,18,0,23,0,23,0.22,-1.6,86.85000000000001
2022,3,17,19,0,0,0,0,0.22,-2,101.96000000000001
2022,3,17,20,0,0,0,0,0.22,-2.3000000000000003,116.94
2022,3,17,21,0,0,0,0,0.22,-2.4000000000000004,131.92000000000002
2022,3,17,22,0,0,0,0,0.22,-2.5,146.9
2022,3,17,23,0,0,0,0,0.22,-2.5,161.84
2022,3,18,0,0,0,0,0,0.22,-2.5,176.36
2022,3,18,1,0,0,0,0,0.22,-2.6,167.9
2022,3,18,2,0,0,0,0,0.22,-2.8000000000000003,153
2022,3,18,3,0,0,0,0,0.22,-2.9000000000000004,138.03
2022,3,18,4,0,0,0,0,0.22,-2.9000000000000004,123.05
2022,3,18,5,0,0,0,0,0.22,-2.9000000000000004,108.07000000000001
2022,3,18,6,0,0,0,0,0.22,-2.7,93.09
2022,3,18,7,0,115,103,137,0.22,-1.4000000000000001,78.06
2022,3,18,8,0,203,29,216,0.22,-0.1,63.11
2022,3,18,9,0,323,48,355,0.22,1.2000000000000002,48.160000000000004
2022,3,18,10,0,156,0,156,0.22,2.6,33.230000000000004
2022,3,18,11,0,244,0,244,0.22,3.3000000000000003,18.400000000000002
2022,3,18,12,0,356,1,356,0.22,3.3000000000000003,4.78
2022,3,18,13,0,513,404,908,0.22,2.7,12.530000000000001
2022,3,18,14,0,277,2,279,0.22,2,27.21
2022,3,18,15,0,24,0,24,0.22,1.3,42.12
2022,3,18,16,0,200,8,205,0.22,0.6000000000000001,57.07
2022,3,18,17,0,108,0,108,0.22,-0.4,72.02
2022,3,18,18,0,20,0,20,0.22,-1.3,86.9
2022,3,18,19,0,0,0,0,0.22,-1.6,102.01
2022,3,18,20,0,0,0,0,0.22,-1.8,117
2022,3,18,21,0,0,0,0,0.22,-2.1,131.97
2022,3,18,22,0,0,0,0,0.22,-2.5,146.94
2022,3,18,23,0,0,0,0,0.22,-2.9000000000000004,161.86
2022,3,19,0,0,0,0,0,0.22,-3.3000000000000003,176.19
2022,3,19,1,0,0,0,0,0.22,-3.6,167.76
2022,3,19,2,0,0,0,0,0.22,-3.9000000000000004,152.89000000000001
2022,3,19,3,0,0,0,0,0.22,-4.1000000000000005,137.94
2022,3,19,4,0,0,0,0,0.22,-4.3,122.96000000000001
2022,3,19,5,0,0,0,0,0.22,-4.5,107.98
2022,3,19,6,0,0,0,0,0.22,-3.9000000000000004,92.99
2022,3,19,7,0,74,1,74,0.22,-2.3000000000000003,77.97
2022,3,19,8,0,183,2,184,0.22,-0.7000000000000001,63.01
2022,3,19,9,0,146,1,146,0.22,0.9,48.050000000000004
2022,3,19,10,0,438,8,445,0.22,2.3000000000000003,33.11
2022,3,19,11,0,240,0,240,0.22,3.2,18.25
2022,3,19,12,0,559,180,739,0.22,3.4000000000000004,4.44
2022,3,19,13,0,68,0,68,0.22,3.2,12.49
2022,3,19,14,0,282,2,284,0.22,2.5,27.240000000000002
2022,3,19,15,0,365,34,390,0.22,1.5,42.160000000000004
2022,3,19,16,0,258,6,261,0.22,0.6000000000000001,57.11
2022,3,19,17,0,129,17,134,0.22,-0.4,72.07000000000001
2022,3,19,18,0,21,1,21,0.22,-1.3,86.95
2022,3,19,19,0,0,0,0,0.22,-1.6,102.07000000000001
2022,3,19,20,0,0,0,0,0.22,-1.9000000000000001,117.05
2022,3,19,21,0,0,0,0,0.22,-2.2,132.02
2022,3,19,22,0,0,0,0,0.22,-2.4000000000000004,146.98
2022,3,19,23,0,0,0,0,0.22,-2.6,161.88
2022,3,20,0,0,0,0,0,0.22,-2.9000000000000004,175.98
2022,3,20,1,0,0,0,0,0.22,-3.2,167.6
2022,3,20,2,0,0,0,0,0.22,-3.4000000000000004,152.78
2022,3,20,3,0,0,0,0,0.22,-3.7,137.84
2022,3,20,4,0,0,0,0,0.22,-3.9000000000000004,122.86
2022,3,20,5,0,0,0,0,0.22,-4.1000000000000005,107.88
2022,3,20,6,0,0,0,0,0.22,-3.6,92.9
2022,3,20,7,0,54,2,55,0.22,-1.9000000000000001,77.87
2022,3,20,8,0,143,6,146,0.22,0,62.92
2022,3,20,9,0,85,0,85,0.22,1.8,47.95
2022,3,20,10,0,54,0,54,0.22,2.9000000000000004,33
2022,3,20,11,0,364,1,365,0.22,3.5,18.11
2022,3,20,12,0,102,0,102,0.22,3.7,4.1
2022,3,20,13,0,577,63,638,0.22,3.5,12.46
2022,3,20,14,0,530,95,615,0.22,2.8000000000000003,27.26
2022,3,20,15,0,24,0,24,0.22,2,42.2
2022,3,20,16,0,103,1,104,0.22,1.1,57.160000000000004
2022,3,20,17,0,137,36,148,0.22,0,72.13
2022,3,20,18,0,21,1,21,0.22,-1.3,87
2022,3,20,19,0,0,0,0,0.22,-1.8,102.12
2022,3,20,20,0,0,0,0,0.22,-2.1,117.10000000000001
2022,3,20,21,0,0,0,0,0.22,-2.4000000000000004,132.07
2022,3,20,22,0,0,0,0,0.22,-2.7,147.02
2022,3,20,23,0,0,0,0,0.22,-2.9000000000000004,161.89000000000001
2022,3,21,0,0,0,0,0,0.22,-3.1,175.75
2022,3,21,1,0,0,0,0,0.22,-3.3000000000000003,167.44
2022,3,21,2,0,0,0,0,0.22,-3.5,152.66
2022,3,21,3,0,0,0,0,0.22,-3.8000000000000003,137.73
2022,3,21,4,0,0,0,0,0.22,-4,122.77
2022,3,21,5,0,0,0,0,0.22,-4.1000000000000005,107.79
2022,3,21,6,0,0,0,0,0.22,-3.5,92.81
2022,3,21,7,0,114,62,127,0.22,-2.1,77.78
2022,3,21,8,0,243,145,310,0.22,-0.6000000000000001,62.82
2022,3,21,9,0,112,0,112,0.22,1.1,47.85
2022,3,21,10,0,61,0,61,0.22,2.3000000000000003,32.89
2022,3,21,11,0,485,125,603,0.22,3,17.98
2022,3,21,12,0,429,10,438,0.22,3.1,3.77
2022,3,21,13,0,527,35,562,0.22,2.5,12.44
2022,3,21,14,0,345,5,350,0.22,1.8,27.3
2022,3,21,15,0,303,19,317,0.22,1.3,42.25
2022,3,21,16,0,92,1,92,0.22,0.6000000000000001,57.21
2022,3,21,17,0,112,12,116,0.22,-0.4,72.18
2022,3,21,18,0,20,0,20,0.22,-1.4000000000000001,87.06
2022,3,21,19,0,0,0,0,0.22,-1.8,102.17
2022,3,21,20,0,0,0,0,0.22,-2.1,117.15
2022,3,21,21,0,0,0,0,0.22,-2.4000000000000004,132.11
2022,3,21,22,0,0,0,0,0.22,-2.5,147.05
2022,3,21,23,0,0,0,0,0.22,-2.7,161.89000000000001
2022,3,22,0,0,0,0,0,0.22,-2.8000000000000003,175.49
2022,3,22,1,0,0,0,0,0.22,-2.9000000000000004,167.26
2022,3,22,2,0,0,0,0,0.22,-2.9000000000000004,152.54
2022,3,22,3,0,0,0,0,0.22,-3,137.62
2022,3,22,4,0,0,0,0,0.22,-3.1,122.66
2022,3,22,5,0,0,0,0,0.22,-3.2,107.69
2022,3,22,6,0,0,0,0,0.22,-2.7,92.71000000000001
2022,3,22,7,0,69,5,70,0.22,-1.3,77.68
2022,3,22,8,0,124,3,126,0.22,-0.2,62.72
2022,3,22,9,0,195,3,197,0.22,0.4,47.75
2022,3,22,10,0,84,0,84,0.22,1,32.78
2022,3,22,11,0,306,3,309,0.22,1.3,17.85
2022,3,22,12,0,103,0,103,0.22,1.6,3.46
2022,3,22,13,0,271,2,273,0.22,1.9000000000000001,12.44
2022,3,22,14,0,402,2,404,0.22,1.8,27.34
2022,3,22,15,0,328,24,346,0.22,1.2000000000000002,42.300000000000004
2022,3,22,16,0,26,0,26,0.22,0.5,57.27
2022,3,22,17,0,154,48,169,0.22,-0.4,72.24
2022,3,22,18,0,20,0,20,0.22,-1.3,87.11
2022,3,22,19,0,0,0,0,0.22,-1.6,102.23
2022,3,22,20,0,0,0,0,0.22,-1.7000000000000002,117.2
2022,3,22,21,0,0,0,0,0.22,-1.9000000000000001,132.16
2022,3,22,22,0,0,0,0,0.22,-2.1,147.08
2022,3,22,23,0,0,0,0,0.22,-2.3000000000000003,161.88
2022,3,23,0,0,0,0,0,0.22,-2.4000000000000004,175.22
2022,3,23,1,0,0,0,0,0.22,-2.8000000000000003,167.07
2022,3,23,2,0,0,0,0,0.22,-3.3000000000000003,152.41
2022,3,23,3,0,0,0,0,0.22,-3.6,137.51
2022,3,23,4,0,0,0,0,0.22,-3.9000000000000004,122.56
2022,3,23,5,0,0,0,0,0.22,-4,107.59
2022,3,23,6,0,0,0,0,0.22,-3.4000000000000004,92.62
2022,3,23,7,0,114,8,116,0.22,-1.7000000000000002,77.59
2022,3,23,8,0,290,117,344,0.22,0,62.63
2022,3,23,9,0,245,1,245,0.22,1.8,47.65
2022,3,23,10,0,329,1,329,0.22,3.1,32.68
2022,3,23,11,0,172,0,172,0.22,3.6,17.73
2022,3,23,12,0,144,0,144,0.22,3.6,3.17
2022,3,23,13,0,130,0,130,0.22,3.3000000000000003,12.46
2022,3,23,14,0,260,0,260,0.22,2.5,27.38
2022,3,23,15,0,332,2,333,0.22,1.8,42.35
2022,3,23,16,0,281,18,291,0.22,1,57.32
2022,3,23,17,0,145,6,147,0.22,0.1,72.29
2022,3,23,18,0,19,0,19,0.22,-0.9,87.16
2022,3,23,19,0,0,0,0,0.22,-1.2000000000000002,102.28
2022,3,23,20,0,0,0,0,0.22,-1.5,117.25
2022,3,23,21,0,0,0,0,0.22,-1.8,132.2
2022,3,23,22,0,0,0,0,0.22,-2.2,147.1
2022,3,23,23,0,0,0,0,0.22,-2.6,161.86
2022,3,24,0,0,0,0,0,0.22,-3,174.93
2022,3,24,1,0,0,0,0,0.22,-3.5,166.87
2022,3,24,2,0,0,0,0,0.22,-3.9000000000000004,152.27
2022,3,24,3,0,0,0,0,0.22,-4.3,137.4
2022,3,24,4,0,0,0,0,0.22,-4.5,122.46000000000001
2022,3,24,5,0,0,0,0,0.22,-4.7,107.49000000000001
2022,3,24,6,0,0,0,0,0.22,-3.9000000000000004,92.52
2022,3,24,7,0,94,18,98,0.22,-1.6,77.5
2022,3,24,8,0,111,3,113,0.22,0.6000000000000001,62.54
2022,3,24,9,0,361,266,540,0.22,2.4000000000000004,47.56
2022,3,24,10,0,473,200,641,0.22,3.6,32.58
2022,3,24,11,0,573,160,726,0.22,4.5,17.62
2022,3,24,12,0,178,0,178,0.22,4.9,2.9
2022,3,24,13,0,165,0,165,0.22,4.7,12.48
2022,3,24,14,0,166,0,167,0.22,3.7,27.43
2022,3,24,15,0,299,1,300,0.22,2.6,42.410000000000004
2022,3,24,16,0,304,159,390,0.22,1.6,57.38
2022,3,24,17,0,62,0,62,0.22,0.30000000000000004,72.35000000000001
2022,3,24,18,0,17,0,17,0.22,-0.9,87.22
2022,3,24,19,0,0,0,0,0.22,-1.4000000000000001,102.33
2022,3,24,20,0,0,0,0,0.22,-1.7000000000000002,117.29
2022,3,24,21,0,0,0,0,0.22,-2.1,132.24
2022,3,24,22,0,0,0,0,0.22,-2.7,147.13
2022,3,24,23,0,0,0,0,0.22,-3.5,161.84
2022,3,25,0,0,0,0,0,0.22,-4,174.62
2022,3,25,1,0,0,0,0,0.22,-4.1000000000000005,166.67000000000002
2022,3,25,2,0,0,0,0,0.22,-4.2,152.14000000000001
2022,3,25,3,0,0,0,0,0.22,-4.5,137.28
2022,3,25,4,0,0,0,0,0.22,-4.800000000000001,122.35000000000001
2022,3,25,5,0,0,0,0,0.22,-4.9,107.39
2022,3,25,6,0,0,0,0,0.22,-4,92.42
2022,3,25,7,0,50,657,194,0.22,-1.6,77.4
2022,3,25,8,0,288,205,382,0.22,0.30000000000000004,62.45
2022,3,25,9,0,383,44,413,0.22,1.9000000000000001,47.47
2022,3,25,10,0,133,0,134,0.22,3.3000000000000003,32.49
2022,3,25,11,0,274,0,274,0.22,4.2,17.52
2022,3,25,12,0,613,119,731,0.22,4.3,2.67
2022,3,25,13,0,211,0,211,0.22,3.7,12.52
2022,3,25,14,0,305,0,305,0.22,3,27.490000000000002
2022,3,25,15,0,132,0,133,0.22,2.1,42.46
2022,3,25,16,0,170,0,170,0.22,1.2000000000000002,57.44
2022,3,25,17,0,54,0,54,0.22,0,72.41
2022,3,25,18,0,10,0,10,0.22,-1.1,87.27
2022,3,25,19,0,0,0,0,0.22,-1.5,102.38
2022,3,25,20,0,0,0,0,0.22,-1.8,117.34
2022,3,25,21,0,0,0,0,0.22,-2.2,132.27
2022,3,25,22,0,0,0,0,0.22,-2.6,147.14000000000001
2022,3,25,23,0,0,0,0,0.22,-3.1,161.8
2022,3,26,0,0,0,0,0,0.22,-3.4000000000000004,174.31
2022,3,26,1,0,0,0,0,0.22,-3.6,166.45000000000002
2022,3,26,2,0,0,0,0,0.22,-3.7,151.99
2022,3,26,3,0,0,0,0,0.22,-3.8000000000000003,137.16
2022,3,26,4,0,0,0,0,0.22,-3.9000000000000004,122.24000000000001
2022,3,26,5,0,0,0,0,0.22,-4.2,107.29
2022,3,26,6,0,0,0,0,0.22,-3.6,92.33
2022,3,26,7,0,31,0,31,0.22,-1.7000000000000002,77.31
2022,3,26,8,0,174,13,180,0.22,0,62.36
2022,3,26,9,0,244,7,249,0.22,1.5,47.38
2022,3,26,10,0,234,2,236,0.22,2.6,32.4
2022,3,26,11,0,449,27,475,0.22,3,17.42
2022,3,26,12,0,446,0,446,0.22,2.9000000000000004,2.49
2022,3,26,13,0,365,6,371,0.22,2.4000000000000004,12.57
2022,3,26,14,0,318,7,324,0.22,1.8,27.55
2022,3,26,15,0,265,9,271,0.22,1.1,42.53
2022,3,26,16,0,192,10,197,0.22,0.2,57.5
2022,3,26,17,0,157,55,174,0.22,-0.8,72.47
