Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4729472,-,b'Cauca',b'Colombia',2.94,-76.03,-5,4881,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Temperature,Solar Zenith Angle
2021,1,1,0,0,0,0,0,0.21,-3,159.87
2021,1,1,1,0,0,0,0,0.21,-3.1,156.29
2021,1,1,2,0,0,0,0,0.21,-3.2,146.23
2021,1,1,3,0,0,0,0,0.21,-3.4000000000000004,133.77
2021,1,1,4,0,0,0,0,0.21,-3.6,120.42
2021,1,1,5,0,0,0,0,0.21,-3.7,106.73
2021,1,1,6,0,0,0,0,0.21,-3.5,92.94
2021,1,1,7,0,71,312,129,0.21,-2.5,79.14
2021,1,1,8,0,97,774,416,0.21,-1.8,65.62
2021,1,1,9,0,332,259,489,0.21,-1.2000000000000002,52.57
2021,1,1,10,0,384,47,419,0.21,-0.5,40.51
2021,1,1,11,0,186,21,204,0.21,0.30000000000000004,30.72
2021,1,1,12,0,277,24,299,0.21,1.2000000000000002,25.95
2021,1,1,13,0,318,24,339,0.21,1.9000000000000001,28.82
2021,1,1,14,0,368,34,395,0.21,2.1,37.62
2021,1,1,15,0,161,17,172,0.21,1.8,49.26
2021,1,1,16,0,144,13,150,0.21,1.2000000000000002,62.120000000000005
2021,1,1,17,0,107,80,127,0.21,-0.2,75.55
2021,1,1,18,0,0,0,0,0.21,-1.8,89.08
2021,1,1,19,0,0,0,0,0.21,-2.2,103.11
2021,1,1,20,0,0,0,0,0.21,-2.4000000000000004,116.85000000000001
2021,1,1,21,0,0,0,0,0.21,-2.6,130.33
2021,1,1,22,0,0,0,0,0.21,-2.8000000000000003,143.13
2021,1,1,23,0,0,0,0,0.21,-2.9000000000000004,154.11
2021,1,2,0,0,0,0,0,0.21,-3,159.95000000000002
2021,1,2,1,0,0,0,0,0.21,-3.1,156.43
2021,1,2,2,0,0,0,0,0.21,-3.2,146.37
2021,1,2,3,0,0,0,0,0.21,-3.4000000000000004,133.9
2021,1,2,4,0,0,0,0,0.21,-3.5,120.55
2021,1,2,5,0,0,0,0,0.21,-3.7,106.85000000000001
2021,1,2,6,0,0,0,0,0.21,-3.3000000000000003,93.04
2021,1,2,7,0,75,59,87,0.21,-1.9000000000000001,79.23
2021,1,2,8,0,189,347,332,0.21,-0.9,65.71000000000001
2021,1,2,9,0,316,337,520,0.21,0.1,52.63
2021,1,2,10,0,471,321,715,0.21,1.2000000000000002,40.54
2021,1,2,11,0,472,60,523,0.21,2.2,30.7
2021,1,2,12,0,210,23,230,0.21,2.8000000000000003,25.86
2021,1,2,13,0,324,24,345,0.21,2.8000000000000003,28.69
2021,1,2,14,0,411,50,451,0.21,2.5,37.480000000000004
2021,1,2,15,0,332,59,371,0.21,1.8,49.120000000000005
2021,1,2,16,0,242,150,313,0.21,0.9,61.99
2021,1,2,17,0,110,179,156,0.21,-0.5,75.43
2021,1,2,18,0,5,0,5,0.21,-2,88.97
2021,1,2,19,0,0,0,0,0.21,-2.4000000000000004,103.01
2021,1,2,20,0,0,0,0,0.21,-2.7,116.76
2021,1,2,21,0,0,0,0,0.21,-2.9000000000000004,130.26
2021,1,2,22,0,0,0,0,0.21,-3.2,143.08
2021,1,2,23,0,0,0,0,0.21,-3.5,154.11
2021,1,3,0,0,0,0,0,0.21,-3.6,160.03
2021,1,3,1,0,0,0,0,0.21,-3.9000000000000004,156.56
2021,1,3,2,0,0,0,0,0.21,-4.2,146.51
2021,1,3,3,0,0,0,0,0.21,-4.3,134.03
2021,1,3,4,0,0,0,0,0.21,-4.5,120.67
2021,1,3,5,0,0,0,0,0.21,-4.6000000000000005,106.96000000000001
2021,1,3,6,0,0,0,0,0.21,-4.2,93.14
2021,1,3,7,0,77,129,101,0.21,-2.3000000000000003,79.32000000000001
2021,1,3,8,0,204,162,271,0.21,-0.8,65.78
2021,1,3,9,0,305,366,527,0.21,0.9,52.69
2021,1,3,10,0,367,39,397,0.21,2.5,40.57
2021,1,3,11,0,358,26,380,0.21,3.5,30.68
2021,1,3,12,0,485,51,531,0.21,3.8000000000000003,25.77
2021,1,3,13,0,429,36,460,0.21,3.6,28.55
2021,1,3,14,0,446,77,507,0.21,3.2,37.34
2021,1,3,15,0,32,0,32,0.21,2.4000000000000004,48.980000000000004
2021,1,3,16,0,171,610,458,0.21,1.2000000000000002,61.86
2021,1,3,17,0,22,0,22,0.21,-0.2,75.31
2021,1,3,18,0,4,0,4,0.21,-1.3,88.87
2021,1,3,19,0,0,0,0,0.21,-1.7000000000000002,102.91
2021,1,3,20,0,0,0,0,0.21,-2,116.67
2021,1,3,21,0,0,0,0,0.21,-2.3000000000000003,130.18
2021,1,3,22,0,0,0,0,0.21,-2.6,143.03
2021,1,3,23,0,0,0,0,0.21,-2.8000000000000003,154.11
2021,1,4,0,0,0,0,0,0.21,-3,160.12
2021,1,4,1,0,0,0,0,0.21,-3.2,156.71
2021,1,4,2,0,0,0,0,0.21,-3.4000000000000004,146.65
2021,1,4,3,0,0,0,0,0.21,-3.5,134.16
2021,1,4,4,0,0,0,0,0.21,-3.6,120.79
2021,1,4,5,0,0,0,0,0.21,-3.8000000000000003,107.07000000000001
2021,1,4,6,0,0,0,0,0.21,-3.5,93.24
2021,1,4,7,0,44,606,155,0.21,-2.5,79.41
2021,1,4,8,0,189,333,326,0.21,-1.5,65.86
2021,1,4,9,0,303,429,563,0.21,-0.5,52.74
2021,1,4,10,0,446,141,553,0.21,0.5,40.6
2021,1,4,11,0,217,23,236,0.21,1.2000000000000002,30.66
2021,1,4,12,0,92,4,95,0.21,1.4000000000000001,25.68
2021,1,4,13,0,473,52,519,0.21,1.5,28.41
2021,1,4,14,0,141,17,154,0.21,1.3,37.19
2021,1,4,15,0,208,20,221,0.21,0.9,48.84
2021,1,4,16,0,246,159,321,0.21,0.4,61.730000000000004
2021,1,4,17,0,52,716,235,0.21,-0.7000000000000001,75.19
2021,1,4,18,0,7,0,7,0.21,-1.7000000000000002,88.76
2021,1,4,19,0,0,0,0,0.21,-2,102.81
2021,1,4,20,0,0,0,0,0.21,-2.2,116.59
2021,1,4,21,0,0,0,0,0.21,-2.4000000000000004,130.11
2021,1,4,22,0,0,0,0,0.21,-2.6,142.99
2021,1,4,23,0,0,0,0,0.21,-2.9000000000000004,154.12
2021,1,5,0,0,0,0,0,0.21,-3,160.22
2021,1,5,1,0,0,0,0,0.21,-3.1,156.86
2021,1,5,2,0,0,0,0,0.21,-3.3000000000000003,146.8
2021,1,5,3,0,0,0,0,0.21,-3.3000000000000003,134.3
2021,1,5,4,0,0,0,0,0.21,-3.5,120.91
2021,1,5,5,0,0,0,0,0.21,-3.7,107.18
2021,1,5,6,0,0,0,0,0.21,-3.6,93.34
2021,1,5,7,0,67,13,69,0.21,-2.6,79.5
2021,1,5,8,0,101,751,407,0.21,-1.7000000000000002,65.93
2021,1,5,9,0,280,555,615,0.21,-0.4,52.79
2021,1,5,10,0,442,263,642,0.21,1.1,40.62
2021,1,5,11,0,522,139,642,0.21,1.9000000000000001,30.63
2021,1,5,12,0,285,24,306,0.21,2.2,25.57
2021,1,5,13,0,299,24,320,0.21,2,28.26
2021,1,5,14,0,45,0,45,0.21,1.4000000000000001,37.04
2021,1,5,15,0,216,20,230,0.21,0.5,48.7
2021,1,5,16,0,10,0,10,0.21,-0.4,61.6
2021,1,5,17,0,49,0,49,0.21,-1.4000000000000001,75.07000000000001
2021,1,5,18,0,6,0,6,0.21,-2.1,88.66
2021,1,5,19,0,0,0,0,0.21,-2.4000000000000004,102.71000000000001
2021,1,5,20,0,0,0,0,0.21,-2.8000000000000003,116.5
2021,1,5,21,0,0,0,0,0.21,-3.2,130.05
2021,1,5,22,0,0,0,0,0.21,-3.6,142.95000000000002
2021,1,5,23,0,0,0,0,0.21,-4.1000000000000005,154.14000000000001
2021,1,6,0,0,0,0,0,0.21,-4.5,160.33
2021,1,6,1,0,0,0,0,0.21,-4.7,157.01
2021,1,6,2,0,0,0,0,0.21,-4.9,146.95000000000002
2021,1,6,3,0,0,0,0,0.21,-5,134.43
2021,1,6,4,0,0,0,0,0.21,-5,121.03
2021,1,6,5,0,0,0,0,0.21,-5.2,107.29
2021,1,6,6,0,0,0,0,0.21,-4.800000000000001,93.44
2021,1,6,7,0,74,151,102,0.21,-2.9000000000000004,79.58
2021,1,6,8,0,185,353,329,0.21,-1.4000000000000001,66
2021,1,6,9,0,334,214,463,0.21,-0.2,52.84
2021,1,6,10,0,367,40,398,0.21,0.6000000000000001,40.63
2021,1,6,11,0,375,28,399,0.21,1,30.59
2021,1,6,12,0,528,82,601,0.21,1,25.46
2021,1,6,13,0,515,84,589,0.21,0.6000000000000001,28.11
2021,1,6,14,0,30,0,30,0.21,0,36.88
2021,1,6,15,0,219,20,232,0.21,-0.7000000000000001,48.550000000000004
2021,1,6,16,0,10,0,10,0.21,-1.4000000000000001,61.47
2021,1,6,17,0,78,0,78,0.21,-2.2,74.95
2021,1,6,18,0,8,0,8,0.21,-3,88.56
2021,1,6,19,0,0,0,0,0.21,-3.4000000000000004,102.61
2021,1,6,20,0,0,0,0,0.21,-3.7,116.42
2021,1,6,21,0,0,0,0,0.21,-3.9000000000000004,129.99
2021,1,6,22,0,0,0,0,0.21,-4.2,142.92000000000002
2021,1,6,23,0,0,0,0,0.21,-4.4,154.16
2021,1,7,0,0,0,0,0,0.21,-4.6000000000000005,160.44
2021,1,7,1,0,0,0,0,0.21,-4.800000000000001,157.17000000000002
2021,1,7,2,0,0,0,0,0.21,-5,147.1
2021,1,7,3,0,0,0,0,0.21,-5.1000000000000005,134.57
2021,1,7,4,0,0,0,0,0.21,-5.300000000000001,121.16
2021,1,7,5,0,0,0,0,0.21,-5.4,107.4
2021,1,7,6,0,0,0,0,0.21,-5,93.54
2021,1,7,7,0,74,90,90,0.21,-3.1,79.66
2021,1,7,8,0,198,246,298,0.21,-1.4000000000000001,66.06
2021,1,7,9,0,285,46,313,0.21,-0.1,52.89
2021,1,7,10,0,260,22,277,0.21,1.1,40.64
2021,1,7,11,0,158,19,175,0.21,1.9000000000000001,30.54
2021,1,7,12,0,560,177,720,0.21,1.8,25.35
2021,1,7,13,0,545,184,707,0.21,1.3,27.95
2021,1,7,14,0,365,31,390,0.21,0.8,36.72
2021,1,7,15,0,308,38,334,0.21,0.2,48.410000000000004
2021,1,7,16,0,228,62,258,0.21,-0.4,61.34
2021,1,7,17,0,68,0,68,0.21,-1.4000000000000001,74.83
2021,1,7,18,0,9,0,9,0.21,-2.5,88.45
2021,1,7,19,0,0,0,0,0.21,-3,102.52
2021,1,7,20,0,0,0,0,0.21,-3.3000000000000003,116.34
2021,1,7,21,0,0,0,0,0.21,-3.5,129.93
2021,1,7,22,0,0,0,0,0.21,-3.8000000000000003,142.89000000000001
2021,1,7,23,0,0,0,0,0.21,-4,154.19
2021,1,8,0,0,0,0,0,0.21,-4.2,160.55
2021,1,8,1,0,0,0,0,0.21,-4.1000000000000005,157.34
2021,1,8,2,0,0,0,0,0.21,-4.3,147.26
2021,1,8,3,0,0,0,0,0.21,-4.4,134.7
2021,1,8,4,0,0,0,0,0.21,-4.6000000000000005,121.28
2021,1,8,5,0,0,0,0,0.21,-4.7,107.51
2021,1,8,6,0,0,0,0,0.21,-4.3,93.63
2021,1,8,7,0,65,318,122,0.21,-2.6,79.74
2021,1,8,8,0,194,90,230,0.21,-1.6,66.13
2021,1,8,9,0,302,61,339,0.21,-1.1,52.92
2021,1,8,10,0,407,64,456,0.21,-0.7000000000000001,40.65
2021,1,8,11,0,493,78,560,0.21,-0.1,30.490000000000002
2021,1,8,12,0,414,30,441,0.21,0.30000000000000004,25.22
2021,1,8,13,0,464,46,504,0.21,0.5,27.78
2021,1,8,14,0,94,5,98,0.21,0.6000000000000001,36.56
2021,1,8,15,0,87,4,89,0.21,0.5,48.26
2021,1,8,16,0,27,0,27,0.21,-0.1,61.21
2021,1,8,17,0,116,94,141,0.21,-1.4000000000000001,74.71000000000001
2021,1,8,18,0,11,0,11,0.21,-2.8000000000000003,88.35000000000001
2021,1,8,19,0,0,0,0,0.21,-3.1,102.43
2021,1,8,20,0,0,0,0,0.21,-3.5,116.27
2021,1,8,21,0,0,0,0,0.21,-3.9000000000000004,129.87
2021,1,8,22,0,0,0,0,0.21,-4.2,142.87
2021,1,8,23,0,0,0,0,0.21,-4.3,154.22
2021,1,9,0,0,0,0,0,0.21,-4.4,160.68
2021,1,9,1,0,0,0,0,0.21,-4.5,157.51
2021,1,9,2,0,0,0,0,0.21,-4.6000000000000005,147.41
2021,1,9,3,0,0,0,0,0.21,-4.800000000000001,134.84
2021,1,9,4,0,0,0,0,0.21,-5.1000000000000005,121.4
2021,1,9,5,0,0,0,0,0.21,-5.300000000000001,107.61
2021,1,9,6,0,0,0,0,0.21,-4.9,93.72
2021,1,9,7,0,12,0,12,0.21,-3.2,79.82000000000001
2021,1,9,8,0,11,0,11,0.21,-1.3,66.19
2021,1,9,9,0,221,22,234,0.21,0.4,52.96
2021,1,9,10,0,127,14,137,0.21,1.3,40.65
2021,1,9,11,0,105,9,113,0.21,1.6,30.44
2021,1,9,12,0,203,23,224,0.21,1.9000000000000001,25.09
2021,1,9,13,0,282,24,303,0.21,1.7000000000000002,27.61
2021,1,9,14,0,128,15,140,0.21,1.3,36.39
2021,1,9,15,0,181,18,194,0.21,0.7000000000000001,48.11
2021,1,9,16,0,56,0,56,0.21,-0.1,61.07
2021,1,9,17,0,36,869,267,0.21,-1.2000000000000002,74.60000000000001
2021,1,9,18,0,11,0,11,0.21,-2.7,88.25
2021,1,9,19,0,0,0,0,0.21,-3.2,102.34
2021,1,9,20,0,0,0,0,0.21,-3.5,116.19
2021,1,9,21,0,0,0,0,0.21,-3.7,129.82
2021,1,9,22,0,0,0,0,0.21,-4,142.85
2021,1,9,23,0,0,0,0,0.21,-4.1000000000000005,154.26
2021,1,10,0,0,0,0,0,0.21,-4.4,160.81
2021,1,10,1,0,0,0,0,0.21,-4.800000000000001,157.68
2021,1,10,2,0,0,0,0,0.21,-5,147.57
2021,1,10,3,0,0,0,0,0.21,-5.300000000000001,134.98
2021,1,10,4,0,0,0,0,0.21,-5.6000000000000005,121.52
2021,1,10,5,0,0,0,0,0.21,-5.9,107.72
2021,1,10,6,0,0,0,0,0.21,-5.4,93.81
2021,1,10,7,0,28,778,165,0.21,-2.9000000000000004,79.89
2021,1,10,8,0,51,0,51,0.21,-1,66.24
2021,1,10,9,0,49,0,49,0.21,0.6000000000000001,52.99
2021,1,10,10,0,207,21,223,0.21,1.9000000000000001,40.64
2021,1,10,11,0,287,23,307,0.21,2.9000000000000004,30.37
2021,1,10,12,0,206,23,227,0.21,3.3000000000000003,24.95
2021,1,10,13,0,272,24,293,0.21,3.3000000000000003,27.43
2021,1,10,14,0,241,22,259,0.21,2.6,36.22
2021,1,10,15,0,134,15,144,0.21,1.8,47.96
2021,1,10,16,0,64,0,64,0.21,0.8,60.94
2021,1,10,17,0,42,837,266,0.21,-0.5,74.48
2021,1,10,18,0,8,0,8,0.21,-1.9000000000000001,88.16
2021,1,10,19,0,0,0,0,0.21,-2.3000000000000003,102.25
2021,1,10,20,0,0,0,0,0.21,-2.6,116.12
2021,1,10,21,0,0,0,0,0.21,-2.9000000000000004,129.77
2021,1,10,22,0,0,0,0,0.21,-3.4000000000000004,142.83
2021,1,10,23,0,0,0,0,0.21,-3.8000000000000003,154.3
2021,1,11,0,0,0,0,0,0.21,-4.1000000000000005,160.95000000000002
2021,1,11,1,0,0,0,0,0.21,-4.3,157.86
2021,1,11,2,0,0,0,0,0.21,-4.5,147.73
2021,1,11,3,0,0,0,0,0.21,-4.7,135.12
2021,1,11,4,0,0,0,0,0.21,-5,121.64
2021,1,11,5,0,0,0,0,0.21,-5.2,107.82000000000001
2021,1,11,6,0,0,0,0,0.21,-4.9,93.9
2021,1,11,7,0,29,769,163,0.21,-2.7,79.96000000000001
2021,1,11,8,0,99,3,100,0.21,-1,66.29
2021,1,11,9,0,157,15,166,0.21,0.6000000000000001,53.02
2021,1,11,10,0,231,21,248,0.21,1.9000000000000001,40.63
2021,1,11,11,0,164,20,181,0.21,2.7,30.3
2021,1,11,12,0,315,24,337,0.21,3.1,24.810000000000002
2021,1,11,13,0,193,22,212,0.21,3.1,27.25
2021,1,11,14,0,180,21,197,0.21,2.9000000000000004,36.050000000000004
2021,1,11,15,0,130,14,139,0.21,2.1,47.81
2021,1,11,16,0,106,7,109,0.21,1.2000000000000002,60.81
2021,1,11,17,0,36,877,272,0.21,-0.2,74.36
2021,1,11,18,0,9,0,9,0.21,-1.8,88.06
2021,1,11,19,0,0,0,0,0.21,-2.4000000000000004,102.16
2021,1,11,20,0,0,0,0,0.21,-2.7,116.05
2021,1,11,21,0,0,0,0,0.21,-3.1,129.72
2021,1,11,22,0,0,0,0,0.21,-3.5,142.82
2021,1,11,23,0,0,0,0,0.21,-3.8000000000000003,154.35
2021,1,12,0,0,0,0,0,0.21,-4.1000000000000005,161.09
2021,1,12,1,0,0,0,0,0.21,-4.5,158.05
2021,1,12,2,0,0,0,0,0.21,-4.6000000000000005,147.89000000000001
2021,1,12,3,0,0,0,0,0.21,-4.800000000000001,135.25
2021,1,12,4,0,0,0,0,0.21,-4.9,121.75
2021,1,12,5,0,0,0,0,0.21,-5,107.92
2021,1,12,6,0,0,0,0,0.21,-4.6000000000000005,93.99
2021,1,12,7,0,24,0,24,0.21,-2.5,80.03
2021,1,12,8,0,173,42,190,0.21,-0.6000000000000001,66.34
2021,1,12,9,0,241,26,257,0.21,1.2000000000000002,53.04
2021,1,12,10,0,320,28,341,0.21,2.4000000000000004,40.62
2021,1,12,11,0,232,23,252,0.21,3.2,30.23
2021,1,12,12,0,194,22,214,0.21,3.4000000000000004,24.650000000000002
2021,1,12,13,0,160,20,177,0.21,3.4000000000000004,27.060000000000002
2021,1,12,14,0,146,17,160,0.21,3.2,35.88
2021,1,12,15,0,248,23,263,0.21,2.6,47.660000000000004
2021,1,12,16,0,153,14,160,0.21,1.7000000000000002,60.68
2021,1,12,17,0,41,855,273,0.21,0.2,74.25
2021,1,12,18,0,14,331,26,0.21,-1.9000000000000001,87.96000000000001
2021,1,12,19,0,0,0,0,0.21,-2.5,102.08
2021,1,12,20,0,0,0,0,0.21,-2.7,115.99000000000001
2021,1,12,21,0,0,0,0,0.21,-3,129.68
2021,1,12,22,0,0,0,0,0.21,-3.4000000000000004,142.81
2021,1,12,23,0,0,0,0,0.21,-4,154.4
2021,1,13,0,0,0,0,0,0.21,-4.3,161.24
2021,1,13,1,0,0,0,0,0.21,-4.7,158.24
2021,1,13,2,0,0,0,0,0.21,-5,148.06
2021,1,13,3,0,0,0,0,0.21,-5.300000000000001,135.39000000000001
2021,1,13,4,0,0,0,0,0.21,-5.5,121.87
2021,1,13,5,0,0,0,0,0.21,-5.6000000000000005,108.02
2021,1,13,6,0,0,0,0,0.21,-5,94.07000000000001
2021,1,13,7,0,70,103,88,0.21,-2,80.10000000000001
2021,1,13,8,0,185,66,211,0.21,0,66.39
2021,1,13,9,0,230,23,244,0.21,2,53.06
2021,1,13,10,0,109,10,116,0.21,3.5,40.6
2021,1,13,11,0,84,0,84,0.21,4.5,30.150000000000002
2021,1,13,12,0,350,25,372,0.21,5.1000000000000005,24.5
2021,1,13,13,0,177,21,196,0.21,5.1000000000000005,26.87
2021,1,13,14,0,378,33,405,0.21,4.4,35.7
2021,1,13,15,0,355,69,402,0.21,3.4000000000000004,47.5
2021,1,13,16,0,101,6,104,0.21,2.4000000000000004,60.54
2021,1,13,17,0,48,0,48,0.21,0.8,74.13
2021,1,13,18,0,15,0,15,0.21,-1.2000000000000002,87.87
2021,1,13,19,0,0,0,0,0.21,-1.5,102
2021,1,13,20,0,0,0,0,0.21,-1.7000000000000002,115.92
2021,1,13,21,0,0,0,0,0.21,-1.9000000000000001,129.64000000000001
2021,1,13,22,0,0,0,0,0.21,-2.2,142.81
2021,1,13,23,0,0,0,0,0.21,-2.6,154.46
2021,1,14,0,0,0,0,0,0.21,-3.1,161.4
2021,1,14,1,0,0,0,0,0.21,-3.7,158.43
2021,1,14,2,0,0,0,0,0.21,-4.2,148.22
2021,1,14,3,0,0,0,0,0.21,-4.6000000000000005,135.53
2021,1,14,4,0,0,0,0,0.21,-4.800000000000001,121.99000000000001
2021,1,14,5,0,0,0,0,0.21,-5,108.12
2021,1,14,6,0,0,0,0,0.21,-4.6000000000000005,94.15
2021,1,14,7,0,31,740,158,0.21,-2.4000000000000004,80.16
2021,1,14,8,0,165,33,178,0.21,-0.1,66.43
2021,1,14,9,0,287,48,316,0.21,1.8,53.08
2021,1,14,10,0,258,22,275,0.21,2.9000000000000004,40.57
2021,1,14,11,0,179,21,197,0.21,3.7,30.060000000000002
2021,1,14,12,0,283,24,305,0.21,3.9000000000000004,24.330000000000002
2021,1,14,13,0,142,17,157,0.21,3.5,26.67
2021,1,14,14,0,168,20,185,0.21,2.5,35.52
2021,1,14,15,0,64,0,64,0.21,1.7000000000000002,47.35
2021,1,14,16,0,24,0,24,0.21,1.1,60.410000000000004
2021,1,14,17,0,50,801,270,0.21,0.30000000000000004,74.02
2021,1,14,18,0,17,273,27,0.21,-0.7000000000000001,87.78
2021,1,14,19,0,0,0,0,0.21,-1.2000000000000002,101.92
2021,1,14,20,0,0,0,0,0.21,-1.5,115.86
2021,1,14,21,0,0,0,0,0.21,-1.8,129.6
2021,1,14,22,0,0,0,0,0.21,-2.2,142.81
2021,1,14,23,0,0,0,0,0.21,-2.6,154.52
2021,1,15,0,0,0,0,0,0.21,-2.9000000000000004,161.56
2021,1,15,1,0,0,0,0,0.21,-3.1,158.63
2021,1,15,2,0,0,0,0,0.21,-3.4000000000000004,148.39000000000001
2021,1,15,3,0,0,0,0,0.21,-3.7,135.66
2021,1,15,4,0,0,0,0,0.21,-4,122.10000000000001
2021,1,15,5,0,0,0,0,0.21,-4.2,108.22
2021,1,15,6,0,0,0,0,0.21,-3.8000000000000003,94.23
2021,1,15,7,0,69,149,94,0.21,-1.8,80.22
2021,1,15,8,0,177,50,197,0.21,0.1,66.47
2021,1,15,9,0,312,337,514,0.21,1.8,53.09
2021,1,15,10,0,208,21,224,0.21,3.1,40.54
2021,1,15,11,0,189,22,208,0.21,3.8000000000000003,29.97
2021,1,15,12,0,599,263,839,0.21,4.2,24.16
2021,1,15,13,0,239,24,260,0.21,3.9000000000000004,26.47
2021,1,15,14,0,532,286,765,0.21,3.5,35.34
2021,1,15,15,0,328,579,721,0.21,2.8000000000000003,47.2
2021,1,15,16,0,259,212,364,0.21,2,60.28
2021,1,15,17,0,122,235,187,0.21,0.6000000000000001,73.91
2021,1,15,18,0,15,0,15,0.21,-0.9,87.68
2021,1,15,19,0,0,0,0,0.21,-1.5,101.84
2021,1,15,20,0,0,0,0,0.21,-2,115.8
2021,1,15,21,0,0,0,0,0.21,-2.3000000000000003,129.57
2021,1,15,22,0,0,0,0,0.21,-2.6,142.81
2021,1,15,23,0,0,0,0,0.21,-3.1,154.59
2021,1,16,0,0,0,0,0,0.21,-3.4000000000000004,161.73
2021,1,16,1,0,0,0,0,0.21,-3.8000000000000003,158.83
2021,1,16,2,0,0,0,0,0.21,-3.8000000000000003,148.56
2021,1,16,3,0,0,0,0,0.21,-3.9000000000000004,135.8
2021,1,16,4,0,0,0,0,0.21,-3.9000000000000004,122.21000000000001
2021,1,16,5,0,0,0,0,0.21,-4,108.31
2021,1,16,6,0,0,0,0,0.21,-3.6,94.3
2021,1,16,7,0,45,531,135,0.21,-1.5,80.28
2021,1,16,8,0,194,237,288,0.21,0.30000000000000004,66.5
2021,1,16,9,0,292,411,539,0.21,2,53.09
2021,1,16,10,0,512,311,748,0.21,3.5,40.51
2021,1,16,11,0,671,281,914,0.21,4.6000000000000005,29.87
2021,1,16,12,0,787,165,938,0.21,5.300000000000001,23.98
2021,1,16,13,0,755,180,917,0.21,5.2,26.26
2021,1,16,14,0,454,69,510,0.21,4.6000000000000005,35.160000000000004
2021,1,16,15,0,329,44,358,0.21,3.5,47.04
2021,1,16,16,0,245,336,412,0.21,2.4000000000000004,60.15
2021,1,16,17,0,44,840,279,0.21,0.8,73.8
2021,1,16,18,0,22,0,22,0.21,-0.9,87.60000000000001
2021,1,16,19,0,0,0,0,0.21,-1.3,101.77
2021,1,16,20,0,0,0,0,0.21,-1.6,115.75
2021,1,16,21,0,0,0,0,0.21,-1.8,129.54
2021,1,16,22,0,0,0,0,0.21,-1.9000000000000001,142.82
2021,1,16,23,0,0,0,0,0.21,-2.4000000000000004,154.66
2021,1,17,0,0,0,0,0,0.21,-2.9000000000000004,161.91
2021,1,17,1,0,0,0,0,0.21,-3.4000000000000004,159.04
2021,1,17,2,0,0,0,0,0.21,-3.7,148.73
2021,1,17,3,0,0,0,0,0.21,-3.8000000000000003,135.94
2021,1,17,4,0,0,0,0,0.21,-4.1000000000000005,122.32000000000001
2021,1,17,5,0,0,0,0,0.21,-4.7,108.4
2021,1,17,6,0,0,0,0,0.21,-4.3,94.38
2021,1,17,7,0,68,178,97,0.21,-1.4000000000000001,80.33
2021,1,17,8,0,176,374,326,0.21,1,66.54
2021,1,17,9,0,317,322,511,0.21,3,53.1
2021,1,17,10,0,46,0,46,0.21,4.3,40.47
2021,1,17,11,0,356,26,378,0.21,5.1000000000000005,29.77
2021,1,17,12,0,295,24,317,0.21,5.300000000000001,23.8
2021,1,17,13,0,420,31,448,0.21,5,26.05
2021,1,17,14,0,236,23,255,0.21,4.4,34.97
2021,1,17,15,0,90,5,93,0.21,3.6,46.89
2021,1,17,16,0,208,31,224,0.21,2.8000000000000003,60.02
2021,1,17,17,0,30,0,30,0.21,1.1,73.69
2021,1,17,18,0,15,0,15,0.21,-1,87.51
2021,1,17,19,0,0,0,0,0.21,-1.4000000000000001,101.69
2021,1,17,20,0,0,0,0,0.21,-1.6,115.7
2021,1,17,21,0,0,0,0,0.21,-1.9000000000000001,129.52
2021,1,17,22,0,0,0,0,0.21,-2.2,142.83
2021,1,17,23,0,0,0,0,0.21,-2.5,154.74
2021,1,18,0,0,0,0,0,0.21,-2.9000000000000004,162.09
2021,1,18,1,0,0,0,0,0.21,-3.2,159.25
2021,1,18,2,0,0,0,0,0.21,-3.5,148.89000000000001
2021,1,18,3,0,0,0,0,0.21,-3.8000000000000003,136.07
2021,1,18,4,0,0,0,0,0.21,-4,122.43
2021,1,18,5,0,0,0,0,0.21,-4.2,108.49000000000001
2021,1,18,6,0,0,0,0,0.21,-3.9000000000000004,94.45
2021,1,18,7,0,68,100,85,0.21,-1.5,80.38
2021,1,18,8,0,156,26,167,0.21,0.7000000000000001,66.56
