Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4828745,-,b'Tolima',b'Colombia',4.88,-75.33,-5,5062,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,GHI,Surface Albedo,Solar Zenith Angle,DNI,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI
2021,1,2,0,0,0,0,0.35000000000000003,161.94,0,-5.9,0,0,0
2021,1,2,1,0,0,0,0.35000000000000003,157.67000000000002,0,-6.2,0,0,0
2021,1,2,2,0,0,0,0.35000000000000003,146.99,0,-6.4,0,0,0
2021,1,2,3,0,0,0,0.35000000000000003,134.21,0,-6.5,0,0,0
2021,1,2,4,0,0,0,0.35000000000000003,120.71000000000001,0,-6.800000000000001,0,0,0
2021,1,2,5,0,0,0,0.35000000000000003,106.95,0,-7.1000000000000005,0,0,0
2021,1,2,6,0,0,0,0.35000000000000003,93.15,0,-6.9,0,0,0
2021,1,2,7,0,72,122,0.35000000000000003,79.39,269,-5.1000000000000005,784,177,33
2021,1,2,8,0,187,337,0.35000000000000003,65.97,369,-3.3000000000000003,985,449,48
2021,1,2,9,0,315,604,0.35000000000000003,53.09,480,-1.4000000000000001,1059,693,57
2021,1,2,10,0,469,808,0.35000000000000003,41.33,451,0.1,1099,888,63
2021,1,2,11,0,700,894,0.35000000000000003,32.02,229,0.9,1116,1014,68
2021,1,2,12,0,790,927,0.35000000000000003,27.76,156,1.2000000000000002,1123,1063,69
2021,1,2,13,0,409,436,0.35000000000000003,30.740000000000002,32,1.4000000000000001,1114,1030,72
2021,1,2,14,0,456,697,0.35000000000000003,39.35,311,1.1,1096,916,69
2021,1,2,15,0,362,492,0.35000000000000003,50.79,206,0.30000000000000004,1063,733,61
2021,1,2,16,0,206,229,0.35000000000000003,63.53,52,-0.9,985,493,54
2021,1,2,17,0,64,64,0.35000000000000003,76.88,0,-2.4000000000000004,825,225,38
2021,1,2,18,0,0,0,0.35000000000000003,90.27,0,-3.7,0,0,0
2021,1,2,19,0,0,0,0.33,104.4,0,-4.2,0,0,0
2021,1,2,20,0,0,0,0.33,118.18,0,-4.7,0,0,0
2021,1,2,21,0,0,0,0.33,131.76,0,-5,0,0,0
2021,1,2,22,0,0,0,0.33,144.75,0,-5.4,0,0,0
2021,1,2,23,0,0,0,0.33,156.05,0,-5.800000000000001,0,0,0
2021,1,3,0,0,0,0,0.33,162.03,0,-5.9,0,0,0
2021,1,3,1,0,0,0,0.33,157.81,0,-6.1000000000000005,0,0,0
2021,1,3,2,0,0,0,0.33,147.13,0,-6.300000000000001,0,0,0
2021,1,3,3,0,0,0,0.33,134.34,0,-6.6000000000000005,0,0,0
2021,1,3,4,0,0,0,0.33,120.83,0,-6.9,0,0,0
2021,1,3,5,0,0,0,0.33,107.06,0,-7.1000000000000005,0,0,0
2021,1,3,6,0,0,0,0.33,93.24,0,-6.9,0,0,0
2021,1,3,7,0,32,32,0.33,79.47,0,-5.9,777,174,32
2021,1,3,8,0,195,320,0.33,66.05,308,-4.800000000000001,977,444,48
2021,1,3,9,0,278,302,0.33,53.14,40,-3.5,1056,691,57
2021,1,3,10,0,300,319,0.33,41.35,25,-2.2,1082,885,73
2021,1,3,11,0,157,175,0.33,31.990000000000002,20,-1.1,1098,1008,77
2021,1,3,12,0,253,275,0.33,27.66,25,-0.7000000000000001,1107,1058,78
2021,1,3,13,0,202,222,0.33,30.61,24,-0.7000000000000001,1092,1024,84
2021,1,3,14,0,468,635,0.33,39.21,215,-1.1,1069,910,82
2021,1,3,15,0,205,218,0.33,50.65,20,-1.7000000000000002,1033,728,73
2021,1,3,16,0,115,120,0.33,63.39,9,-2.4000000000000004,946,488,64
2021,1,3,17,0,101,130,0.33,76.75,128,-3.1,769,221,45
2021,1,3,18,0,0,0,0.33,90.17,0,-3.8000000000000003,0,0,0
2021,1,3,19,0,0,0,0.33,104.29,0,-4.3,0,0,0
2021,1,3,20,0,0,0,0.33,118.09,0,-4.7,0,0,0
2021,1,3,21,0,0,0,0.33,131.68,0,-5,0,0,0
2021,1,3,22,0,0,0,0.33,144.70000000000002,0,-5.300000000000001,0,0,0
2021,1,3,23,0,0,0,0.33,156.05,0,-5.6000000000000005,0,0,0
2021,1,4,0,0,0,0,0.33,162.12,0,-5.800000000000001,0,0,0
2021,1,4,1,0,0,0,0.33,157.96,0,-6,0,0,0
2021,1,4,2,0,0,0,0.33,147.27,0,-6.2,0,0,0
2021,1,4,3,0,0,0,0.33,134.47,0,-6.5,0,0,0
2021,1,4,4,0,0,0,0.33,120.95,0,-6.7,0,0,0
2021,1,4,5,0,0,0,0.33,107.17,0,-6.9,0,0,0
2021,1,4,6,0,0,0,0.33,93.34,0,-6.6000000000000005,0,0,0
2021,1,4,7,0,76,99,0.33,79.56,128,-5.5,813,175,28
2021,1,4,8,0,198,309,0.33,66.12,273,-4.2,1004,447,40
2021,1,4,9,0,316,516,0.33,53.19,334,-2.5,1078,694,48
2021,1,4,10,0,453,689,0.33,41.37,315,-0.6000000000000001,1114,890,54
2021,1,4,11,0,57,1019,0.33,31.95,1133,0.6000000000000001,1133,1019,57
2021,1,4,12,0,541,636,0.33,27.560000000000002,107,1.2000000000000002,1139,1068,58
2021,1,4,13,0,536,726,0.33,30.46,221,1.3,1133,1037,60
2021,1,4,14,0,458,540,0.33,39.06,107,0.9,1115,925,59
2021,1,4,15,0,364,503,0.33,50.51,219,0.2,1084,742,53
2021,1,4,16,0,233,293,0.33,63.26,134,-0.8,1005,500,48
2021,1,4,17,0,35,231,0.33,76.63,846,-2.3000000000000003,846,231,35
2021,1,4,18,0,0,0,0.33,90.07000000000001,0,-3.5,0,0,0
2021,1,4,19,0,0,0,0.33,104.19,0,-4.1000000000000005,0,0,0
2021,1,4,20,0,0,0,0.33,118,0,-4.5,0,0,0
2021,1,4,21,0,0,0,0.33,131.61,0,-4.9,0,0,0
2021,1,4,22,0,0,0,0.33,144.65,0,-5.2,0,0,0
2021,1,4,23,0,0,0,0.33,156.06,0,-5.4,0,0,0
2021,1,5,0,0,0,0,0.33,162.22,0,-5.7,0,0,0
2021,1,5,1,0,0,0,0.33,158.11,0,-6.1000000000000005,0,0,0
2021,1,5,2,0,0,0,0.33,147.41,0,-6.4,0,0,0
2021,1,5,3,0,0,0,0.33,134.6,0,-6.7,0,0,0
2021,1,5,4,0,0,0,0.33,121.07000000000001,0,-6.9,0,0,0
2021,1,5,5,0,0,0,0.33,107.28,0,-7.2,0,0,0
2021,1,5,6,0,0,0,0.33,93.44,0,-7.1000000000000005,0,0,0
2021,1,5,7,0,75,99,0.33,79.64,133,-6.1000000000000005,760,170,33
2021,1,5,8,0,105,406,0.33,66.18,747,-5.2,965,440,51
2021,1,5,9,0,246,637,0.33,53.24,654,-4,1048,688,61
2021,1,5,10,0,450,603,0.33,41.38,205,-2.6,1058,880,86
2021,1,5,11,0,692,903,0.33,31.91,249,-1.3,1078,1009,94
2021,1,5,12,0,557,733,0.33,27.46,198,-0.7000000000000001,1084,1060,98
2021,1,5,13,0,535,660,0.33,30.32,145,-0.7000000000000001,1070,1026,103
2021,1,5,14,0,145,160,0.33,38.910000000000004,19,-1,1046,913,100
2021,1,5,15,0,344,394,0.33,50.370000000000005,79,-1.6,1007,730,88
2021,1,5,16,0,236,308,0.33,63.13,160,-2.4000000000000004,913,490,77
2021,1,5,17,0,11,11,0.33,76.51,0,-3.7,719,222,54
2021,1,5,18,0,0,0,0.33,89.97,0,-4.800000000000001,0,0,0
2021,1,5,19,0,0,0,0.33,104.09,0,-5.300000000000001,0,0,0
2021,1,5,20,0,0,0,0.33,117.91,0,-5.6000000000000005,0,0,0
2021,1,5,21,0,0,0,0.33,131.54,0,-5.9,0,0,0
2021,1,5,22,0,0,0,0.33,144.61,0,-6.1000000000000005,0,0,0
2021,1,5,23,0,0,0,0.33,156.07,0,-6.4,0,0,0
2021,1,6,0,0,0,0,0.33,162.33,0,-6.7,0,0,0
2021,1,6,1,0,0,0,0.33,158.27,0,-6.9,0,0,0
2021,1,6,2,0,0,0,0.33,147.56,0,-7.1000000000000005,0,0,0
2021,1,6,3,0,0,0,0.33,134.73,0,-7.4,0,0,0
2021,1,6,4,0,0,0,0.33,121.18,0,-7.6000000000000005,0,0,0
2021,1,6,5,0,0,0,0.33,107.38,0,-7.7,0,0,0
2021,1,6,6,0,0,0,0.33,93.53,0,-7.6000000000000005,0,0,0
2021,1,6,7,0,37,165,0.33,79.72,722,-6.4,722,165,37
2021,1,6,8,0,185,332,0.33,66.25,366,-5,945,436,55
2021,1,6,9,0,320,592,0.33,53.28,456,-3.7,1041,689,67
2021,1,6,10,0,439,818,0.33,41.39,505,-2.5,1081,887,76
2021,1,6,11,0,641,815,0.33,31.87,204,-1.6,1102,1018,81
2021,1,6,12,0,399,424,0.33,27.34,28,-1.1,1111,1070,82
2021,1,6,13,0,366,389,0.33,30.16,26,-0.8,1097,1033,84
2021,1,6,14,0,264,283,0.33,38.75,23,-0.9,1076,921,81
2021,1,6,15,0,339,576,0.33,50.22,370,-1.3,1040,739,73
2021,1,6,16,0,205,226,0.33,63,46,-2.1,962,499,63
2021,1,6,17,0,92,99,0.33,76.39,29,-3.4000000000000004,782,229,45
2021,1,6,18,0,0,0,0.33,89.86,0,-4.6000000000000005,0,0,0
2021,1,6,19,0,0,0,0.33,103.99000000000001,0,-5,0,0,0
2021,1,6,20,0,0,0,0.33,117.83,0,-5.300000000000001,0,0,0
2021,1,6,21,0,0,0,0.33,131.47,0,-5.6000000000000005,0,0,0
2021,1,6,22,0,0,0,0.33,144.57,0,-5.9,0,0,0
2021,1,6,23,0,0,0,0.33,156.09,0,-6.1000000000000005,0,0,0
2021,1,7,0,0,0,0,0.33,162.44,0,-6.300000000000001,0,0,0
2021,1,7,1,0,0,0,0.33,158.43,0,-6.5,0,0,0
2021,1,7,2,0,0,0,0.33,147.71,0,-6.800000000000001,0,0,0
2021,1,7,3,0,0,0,0.33,134.86,0,-7,0,0,0
2021,1,7,4,0,0,0,0.33,121.3,0,-7.2,0,0,0
2021,1,7,5,0,0,0,0.33,107.49000000000001,0,-7.300000000000001,0,0,0
2021,1,7,6,0,0,0,0.33,93.62,0,-7.2,0,0,0
2021,1,7,7,0,50,50,0.33,79.8,0,-6.300000000000001,604,156,49
2021,1,7,8,0,195,232,0.33,66.3,91,-5.300000000000001,822,419,89
2021,1,7,9,0,334,417,0.33,53.31,139,-4.3,932,668,111
2021,1,7,10,0,296,314,0.33,41.39,25,-2.9000000000000004,978,865,131
2021,1,7,11,0,101,109,0.33,31.810000000000002,9,-1.5,1005,996,142
2021,1,7,12,0,154,172,0.33,27.22,20,-0.5,1019,1049,143
2021,1,7,13,0,260,281,0.33,30,24,-0.30000000000000004,1073,1030,101
2021,1,7,14,0,212,230,0.33,38.59,23,-0.2,1041,917,103
2021,1,7,15,0,60,60,0.33,50.07,0,-0.6000000000000001,996,733,94
2021,1,7,16,0,83,84,0.33,62.86,2,-1.4000000000000001,900,493,82
2021,1,7,17,0,82,83,0.33,76.26,5,-2.8000000000000003,688,223,60
2021,1,7,18,0,0,0,0.33,89.76,0,-3.8000000000000003,0,0,0
2021,1,7,19,0,0,0,0.33,103.89,0,-4.2,0,0,0
2021,1,7,20,0,0,0,0.33,117.74000000000001,0,-4.6000000000000005,0,0,0
2021,1,7,21,0,0,0,0.33,131.41,0,-5.1000000000000005,0,0,0
2021,1,7,22,0,0,0,0.33,144.54,0,-5.6000000000000005,0,0,0
2021,1,7,23,0,0,0,0.33,156.11,0,-6,0,0,0
2021,1,8,0,0,0,0,0.33,162.56,0,-6.300000000000001,0,0,0
2021,1,8,1,0,0,0,0.33,158.59,0,-6.5,0,0,0
2021,1,8,2,0,0,0,0.33,147.86,0,-6.7,0,0,0
2021,1,8,3,0,0,0,0.33,134.99,0,-6.9,0,0,0
2021,1,8,4,0,0,0,0.33,121.42,0,-7.300000000000001,0,0,0
2021,1,8,5,0,0,0,0.33,107.59,0,-7.800000000000001,0,0,0
2021,1,8,6,0,0,0,0.33,93.71000000000001,0,-7.800000000000001,0,0,0
2021,1,8,7,0,70,111,0.33,79.87,231,-5.7,681,160,40
2021,1,8,8,0,148,156,0.33,66.36,19,-3.9000000000000004,914,430,63
2021,1,8,9,0,335,461,0.33,53.35,211,-2.9000000000000004,1013,680,76
2021,1,8,10,0,68,68,0.33,41.39,0,-2,1055,879,88
2021,1,8,11,0,131,145,0.33,31.76,16,-1.1,1083,1012,91
2021,1,8,12,0,335,357,0.33,27.09,25,-0.5,1094,1065,91
2021,1,8,13,0,491,545,0.33,29.84,63,-0.5,1087,1034,91
2021,1,8,14,0,194,211,0.33,38.43,22,-0.7000000000000001,1066,923,88
2021,1,8,15,0,363,438,0.33,49.92,116,-1.2000000000000002,1024,738,79
2021,1,8,16,0,118,123,0.33,62.72,10,-2.1,938,499,69
2021,1,8,17,0,87,90,0.33,76.14,13,-3.3000000000000003,756,231,49
2021,1,8,18,0,0,0,0.33,89.66,0,-4.6000000000000005,0,0,0
2021,1,8,19,0,0,0,0.33,103.8,0,-5.2,0,0,0
2021,1,8,20,0,0,0,0.33,117.66,0,-5.7,0,0,0
2021,1,8,21,0,0,0,0.33,131.35,0,-6.1000000000000005,0,0,0
2021,1,8,22,0,0,0,0.33,144.51,0,-6.5,0,0,0
2021,1,8,23,0,0,0,0.33,156.14000000000001,0,-6.6000000000000005,0,0,0
2021,1,9,0,0,0,0,0.33,162.69,0,-6.800000000000001,0,0,0
2021,1,9,1,0,0,0,0.33,158.76,0,-7,0,0,0
2021,1,9,2,0,0,0,0.33,148.01,0,-7.300000000000001,0,0,0
2021,1,9,3,0,0,0,0.33,135.12,0,-7.7,0,0,0
2021,1,9,4,0,0,0,0.33,121.53,0,-8.1,0,0,0
2021,1,9,5,0,0,0,0.33,107.69,0,-8.5,0,0,0
2021,1,9,6,0,0,0,0.33,93.8,0,-8.200000000000001,0,0,0
2021,1,9,7,0,70,79,0.33,79.94,51,-6.4,764,165,31
2021,1,9,8,0,21,21,0.33,66.41,0,-4.7,973,437,47
2021,1,9,9,0,101,107,0.33,53.370000000000005,9,-2.7,1058,687,56
2021,1,9,10,0,36,36,0.33,41.38,0,-0.9,1098,886,62
2021,1,9,11,0,116,128,0.33,31.69,13,0.1,1118,1017,66
2021,1,9,12,0,113,124,0.33,26.96,12,0.6000000000000001,1125,1071,68
2021,1,9,13,0,256,277,0.33,29.66,24,0.4,1117,1041,70
2021,1,9,14,0,69,931,0.33,38.26,1097,-0.2,1097,931,69
2021,1,9,15,0,62,750,0.33,49.77,1064,-1,1064,750,62
2021,1,9,16,0,55,508,0.33,62.59,985,-1.9000000000000001,985,508,55
2021,1,9,17,0,40,239,0.33,76.02,825,-3.3000000000000003,825,239,40
2021,1,9,18,0,0,0,0.33,89.56,0,-4.6000000000000005,0,0,0
2021,1,9,19,0,0,0,0.33,103.7,0,-5.2,0,0,0
2021,1,9,20,0,0,0,0.33,117.58,0,-5.7,0,0,0
2021,1,9,21,0,0,0,0.33,131.29,0,-6.2,0,0,0
2021,1,9,22,0,0,0,0.33,144.48,0,-6.6000000000000005,0,0,0
2021,1,9,23,0,0,0,0.33,156.17000000000002,0,-6.800000000000001,0,0,0
2021,1,10,0,0,0,0,0.33,162.82,0,-7,0,0,0
2021,1,10,1,0,0,0,0.33,158.94,0,-7.300000000000001,0,0,0
2021,1,10,2,0,0,0,0.33,148.16,0,-7.4,0,0,0
2021,1,10,3,0,0,0,0.33,135.25,0,-7.6000000000000005,0,0,0
2021,1,10,4,0,0,0,0.33,121.65,0,-7.9,0,0,0
2021,1,10,5,0,0,0,0.33,107.79,0,-8.4,0,0,0
2021,1,10,6,0,0,0,0.33,93.88,0,-8.3,0,0,0
2021,1,10,7,0,30,164,0.33,80.01,771,-6.300000000000001,771,164,30
2021,1,10,8,0,172,188,0.33,66.46000000000001,40,-4.4,980,437,45
2021,1,10,9,0,247,264,0.33,53.4,28,-2.4000000000000004,1060,687,54
2021,1,10,10,0,390,427,0.33,41.36,50,-0.6000000000000001,1100,886,61
2021,1,10,11,0,63,1018,0.33,31.62,1121,0.6000000000000001,1121,1018,63
2021,1,10,12,0,64,1072,0.33,26.810000000000002,1130,1.2000000000000002,1130,1072,64
2021,1,10,13,0,68,1043,0.33,29.490000000000002,1120,1.3,1120,1043,68
2021,1,10,14,0,232,250,0.33,38.09,23,1.1,1103,934,66
2021,1,10,15,0,61,753,0.33,49.620000000000005,1068,0.30000000000000004,1068,753,61
2021,1,10,16,0,54,514,0.33,62.45,995,-0.7000000000000001,995,514,54
2021,1,10,17,0,40,243,0.33,75.9,836,-2.3000000000000003,836,243,40
2021,1,10,18,0,0,0,0.33,89.46000000000001,0,-3.7,0,0,0
2021,1,10,19,0,0,0,0.33,103.61,0,-4.2,0,0,0
2021,1,10,20,0,0,0,0.33,117.51,0,-4.800000000000001,0,0,0
2021,1,10,21,0,0,0,0.33,131.23,0,-5.300000000000001,0,0,0
2021,1,10,22,0,0,0,0.33,144.46,0,-5.6000000000000005,0,0,0
2021,1,10,23,0,0,0,0.33,156.20000000000002,0,-5.9,0,0,0
2021,1,11,0,0,0,0,0.33,162.97,0,-6.2,0,0,0
2021,1,11,1,0,0,0,0.33,159.11,0,-6.5,0,0,0
2021,1,11,2,0,0,0,0.33,148.32,0,-6.6000000000000005,0,0,0
2021,1,11,3,0,0,0,0.33,135.38,0,-6.9,0,0,0
2021,1,11,4,0,0,0,0.33,121.76,0,-7.4,0,0,0
2021,1,11,5,0,0,0,0.33,107.89,0,-7.9,0,0,0
2021,1,11,6,0,0,0,0.33,93.96000000000001,0,-7.6000000000000005,0,0,0
2021,1,11,7,0,30,163,0.33,80.08,770,-6.2,770,163,30
2021,1,11,8,0,104,106,0.33,66.51,6,-4.5,980,436,45
2021,1,11,9,0,178,189,0.33,53.42,18,-2.5,1062,686,53
2021,1,11,10,0,226,243,0.33,41.35,22,-0.5,1102,886,59
2021,1,11,11,0,255,275,0.33,31.54,24,0.7000000000000001,1122,1019,63
2021,1,11,12,0,331,353,0.33,26.67,25,1.3,1129,1074,65
2021,1,11,13,0,140,156,0.33,29.3,18,1.5,1120,1045,68
2021,1,11,14,0,230,248,0.33,37.92,23,1.1,1101,936,67
2021,1,11,15,0,60,752,0.33,49.46,1065,0.30000000000000004,1065,752,60
2021,1,11,16,0,46,46,0.33,62.32,0,-0.6000000000000001,991,514,54
2021,1,11,17,0,39,245,0.33,75.78,839,-2.1,839,245,39
2021,1,11,18,0,0,0,0.33,89.36,0,-3.4000000000000004,0,0,0
2021,1,11,19,0,0,0,0.35000000000000003,103.52,0,-4,0,0,0
2021,1,11,20,0,0,0,0.35000000000000003,117.43,0,-4.5,0,0,0
2021,1,11,21,0,0,0,0.35000000000000003,131.18,0,-5.2,0,0,0
2021,1,11,22,0,0,0,0.35000000000000003,144.44,0,-5.7,0,0,0
2021,1,11,23,0,0,0,0.35000000000000003,156.25,0,-6.1000000000000005,0,0,0
2021,1,12,0,0,0,0,0.35000000000000003,163.11,0,-6.300000000000001,0,0,0
2021,1,12,1,0,0,0,0.35000000000000003,159.3,0,-6.6000000000000005,0,0,0
2021,1,12,2,0,0,0,0.35000000000000003,148.47,0,-6.800000000000001,0,0,0
2021,1,12,3,0,0,0,0.35000000000000003,135.52,0,-7,0,0,0
2021,1,12,4,0,0,0,0.35000000000000003,121.87,0,-7.2,0,0,0
2021,1,12,5,0,0,0,0.35000000000000003,107.98,0,-7.5,0,0,0
2021,1,12,6,0,0,0,0.35000000000000003,94.04,0,-7.300000000000001,0,0,0
2021,1,12,7,0,30,162,0.35000000000000003,80.14,771,-5.5,771,162,30
2021,1,12,8,0,45,435,0.35000000000000003,66.55,979,-3.8000000000000003,979,435,45
2021,1,12,9,0,54,687,0.35000000000000003,53.43,1061,-1.6,1061,687,54
2021,1,12,10,0,60,888,0.35000000000000003,41.32,1101,-0.2,1101,888,60
2021,1,12,11,0,528,665,0.35000000000000003,31.46,161,0.7000000000000001,1126,1026,65
2021,1,12,12,0,456,490,0.35000000000000003,26.51,38,1.1,1133,1081,66
2021,1,12,13,0,376,399,0.35000000000000003,29.12,27,1.3,1128,1053,68
2021,1,12,14,0,462,537,0.35000000000000003,37.74,95,1.4000000000000001,1112,944,65
2021,1,12,15,0,283,303,0.35000000000000003,49.31,30,1,1082,763,58
2021,1,12,16,0,25,25,0.35000000000000003,62.18,0,0.1,1019,525,49
2021,1,12,17,0,36,252,0.35000000000000003,75.66,872,-1.7000000000000002,872,252,36
2021,1,12,18,0,0,0,0.35000000000000003,89.27,0,-3.3000000000000003,0,0,0
2021,1,12,19,0,0,0,0.37,103.43,0,-3.8000000000000003,0,0,0
2021,1,12,20,0,0,0,0.37,117.36,0,-4.5,0,0,0
2021,1,12,21,0,0,0,0.37,131.13,0,-5.2,0,0,0
2021,1,12,22,0,0,0,0.37,144.42000000000002,0,-6,0,0,0
2021,1,12,23,0,0,0,0.37,156.29,0,-6.6000000000000005,0,0,0
2021,1,13,0,0,0,0,0.37,163.27,0,-7.1000000000000005,0,0,0
2021,1,13,1,0,0,0,0.37,159.48,0,-7.6000000000000005,0,0,0
2021,1,13,2,0,0,0,0.37,148.63,0,-7.9,0,0,0
2021,1,13,3,0,0,0,0.37,135.65,0,-8.200000000000001,0,0,0
2021,1,13,4,0,0,0,0.37,121.98,0,-8.5,0,0,0
2021,1,13,5,0,0,0,0.37,108.08,0,-8.6,0,0,0
2021,1,13,6,0,0,0,0.37,94.12,0,-8.1,0,0,0
2021,1,13,7,0,70,89,0.37,80.2,107,-6.1000000000000005,764,161,31
2021,1,13,8,0,171,339,0.37,66.59,424,-4.1000000000000005,978,436,47
2021,1,13,9,0,321,508,0.37,53.44,313,-2.1,1061,689,57
2021,1,13,10,0,464,695,0.37,41.29,308,-0.5,1102,892,64
2021,1,13,11,0,514,759,0.37,31.37,286,0.6000000000000001,1130,1032,67
2021,1,13,12,0,551,797,0.37,26.35,274,1.3,1138,1088,68
2021,1,13,13,0,533,757,0.37,28.92,256,1.6,1134,1061,68
2021,1,13,14,0,482,647,0.37,37.56,208,1.4000000000000001,1118,952,65
2021,1,13,15,0,371,547,0.37,49.15,270,0.8,1087,770,59
2021,1,13,16,0,247,323,0.37,62.04,163,-0.1,1027,531,49
2021,1,13,17,0,50,50,0.37,75.54,0,-1.8,884,257,36
2021,1,13,18,0,0,0,0.37,89.17,0,-3.2,0,0,0
2021,1,13,19,0,0,0,0.37,103.34,0,-3.8000000000000003,0,0,0
2021,1,13,20,0,0,0,0.37,117.29,0,-4.5,0,0,0
2021,1,13,21,0,0,0,0.37,131.09,0,-5.2,0,0,0
2021,1,13,22,0,0,0,0.37,144.41,0,-5.9,0,0,0
2021,1,13,23,0,0,0,0.37,156.34,0,-6.6000000000000005,0,0,0
2021,1,14,0,0,0,0,0.37,163.43,0,-7.2,0,0,0
2021,1,14,1,0,0,0,0.37,159.68,0,-7.6000000000000005,0,0,0
2021,1,14,2,0,0,0,0.37,148.79,0,-7.9,0,0,0
2021,1,14,3,0,0,0,0.37,135.78,0,-8.200000000000001,0,0,0
2021,1,14,4,0,0,0,0.37,122.09,0,-8.5,0,0,0
2021,1,14,5,0,0,0,0.37,108.17,0,-8.8,0,0,0
2021,1,14,6,0,0,0,0.37,94.19,0,-8.6,0,0,0
