Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5076928,-,b'Magdalena',b'Colombia',10.86,-73.73,-5,4800,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Surface Albedo,Solar Zenith Angle
2022,1,2,13,0,57,10.9,57,1117,950,1117,950,0.22,36.88
2022,1,2,14,0,350,10.600000000000001,54,1097,832,412,642,0.22,44.87
2022,1,2,15,0,230,9.8,50,1055,646,542,536,0.22,55.64
2022,1,2,16,0,191,8.3,42,964,405,296,303,0.22,67.88
2022,1,2,17,0,77,5.300000000000001,28,744,147,3,77,0.22,80.87
2022,1,2,18,0,0,3.1,0,0,0,0,0,0.22,94.39
2022,1,2,19,0,0,2,0,0,0,0,0,0.22,108.10000000000001
2022,1,2,20,0,0,1.2000000000000002,0,0,0,0,0,0.22,121.9
2022,1,2,21,0,0,0.30000000000000004,0,0,0,0,0,0.22,135.67000000000002
2022,1,2,22,0,0,-0.2,0,0,0,0,0,0.22,149.15
2022,1,2,23,0,0,-0.6000000000000001,0,0,0,0,0,0.22,161.48
2022,1,3,0,0,0,-1,0,0,0,0,0,0.22,168.04
2022,1,3,1,0,0,-1.5,0,0,0,0,0,0.22,161.21
2022,1,3,2,0,0,-2.1,0,0,0,0,0,0.22,148.83
2022,1,3,3,0,0,-2.5,0,0,0,0,0,0.22,135.34
2022,1,3,4,0,0,-2.7,0,0,0,0,0,0.22,121.56
2022,1,3,5,0,0,-2.9000000000000004,0,0,0,0,0,0.22,107.75
2022,1,3,6,0,0,-2.4000000000000004,0,0,0,0,0,0.22,94.05
2022,1,3,7,0,95,0.1,29,761,155,130,116,0.22,80.52
2022,1,3,8,0,150,3,43,974,415,566,366,0.22,67.54
2022,1,3,9,0,357,5.7,50,1057,651,262,506,0.22,55.32
2022,1,3,10,0,56,7.800000000000001,56,1096,836,1096,836,0.22,44.57
2022,1,3,11,0,59,9.4,59,1115,954,1115,954,0.22,36.65
2022,1,3,12,0,60,10.3,60,1121,993,1121,993,0.22,33.63
2022,1,3,13,0,61,10.700000000000001,61,1113,953,1113,953,0.22,36.74
2022,1,3,14,0,59,10.4,59,1092,835,1092,835,0.22,44.72
2022,1,3,15,0,54,9.5,54,1049,648,1049,648,0.22,55.5
2022,1,3,16,0,46,7.7,46,954,408,954,408,0.22,67.74
2022,1,3,17,0,31,4.7,31,729,148,729,148,0.22,80.74
2022,1,3,18,0,0,2.4000000000000004,0,0,0,0,0,0.22,94.27
2022,1,3,19,0,0,1.3,0,0,0,0,0,0.22,107.98
2022,1,3,20,0,0,0.4,0,0,0,0,0,0.22,121.8
2022,1,3,21,0,0,0,0,0,0,0,0,0.22,135.58
2022,1,3,22,0,0,-0.5,0,0,0,0,0,0.22,149.08
2022,1,3,23,0,0,-1.2000000000000002,0,0,0,0,0,0.22,161.46
2022,1,4,0,0,0,-1.7000000000000002,0,0,0,0,0,0.22,168.14000000000001
2022,1,4,1,0,0,-2.2,0,0,0,0,0,0.22,161.36
2022,1,4,2,0,0,-2.4000000000000004,0,0,0,0,0,0.22,148.96
2022,1,4,3,0,0,-2.6,0,0,0,0,0,0.22,135.46
2022,1,4,4,0,0,-2.7,0,0,0,0,0,0.22,121.67
2022,1,4,5,0,0,-2.8000000000000003,0,0,0,0,0,0.22,107.85000000000001
2022,1,4,6,0,0,-2.4000000000000004,0,0,0,0,0,0.22,94.13
2022,1,4,7,0,94,-0.30000000000000004,28,776,155,151,118,0.22,80.59
2022,1,4,8,0,139,2.6,40,998,421,611,372,0.22,67.59
2022,1,4,9,0,354,5.5,46,1079,659,290,519,0.22,55.35
2022,1,4,10,0,50,7.7,50,1118,847,1118,847,0.22,44.57
2022,1,4,11,0,53,9.200000000000001,53,1136,965,1136,965,0.22,36.6
2022,1,4,12,0,54,10,54,1134,999,1134,999,0.22,33.52
2022,1,4,13,0,57,10.4,57,1124,960,1124,960,0.22,36.6
2022,1,4,14,0,56,10.100000000000001,56,1104,842,1104,842,0.22,44.57
2022,1,4,15,0,51,9.1,51,1055,651,1055,651,0.22,55.36
2022,1,4,16,0,244,7.300000000000001,44,970,414,122,290,0.22,67.6
2022,1,4,17,0,75,4.2,30,750,153,352,133,0.22,80.61
2022,1,4,18,0,0,1.9000000000000001,0,0,0,0,0,0.22,94.15
2022,1,4,19,0,0,0.8,0,0,0,0,0,0.22,107.87
2022,1,4,20,0,0,-0.1,0,0,0,0,0,0.22,121.7
2022,1,4,21,0,0,-0.4,0,0,0,0,0,0.22,135.49
2022,1,4,22,0,0,-0.7000000000000001,0,0,0,0,0,0.22,149.01
2022,1,4,23,0,0,-1.1,0,0,0,0,0,0.22,161.44
2022,1,5,0,0,0,-1.5,0,0,0,0,0,0.22,168.25
2022,1,5,1,0,0,-2,0,0,0,0,0,0.22,161.5
2022,1,5,2,0,0,-2.5,0,0,0,0,0,0.22,149.09
2022,1,5,3,0,0,-3.2,0,0,0,0,0,0.22,135.58
2022,1,5,4,0,0,-3.2,0,0,0,0,0,0.22,121.78
2022,1,5,5,0,0,-3.3000000000000003,0,0,0,0,0,0.22,107.94
2022,1,5,6,0,0,-2.9000000000000004,0,0,0,0,0,0.22,94.22
2022,1,5,7,0,87,-0.8,27,794,156,159,112,0.22,80.66
2022,1,5,8,0,147,2.2,39,1000,420,568,363,0.22,67.64
2022,1,5,9,0,350,4.9,46,1070,654,292,516,0.22,55.38
2022,1,5,10,0,51,6.9,51,1108,840,1108,840,0.22,44.56
2022,1,5,11,0,55,8.3,55,1127,960,1127,960,0.22,36.54
2022,1,5,12,0,57,9.1,57,1124,996,1124,996,0.22,33.410000000000004
2022,1,5,13,0,59,9.4,59,1115,957,1115,957,0.22,36.46
2022,1,5,14,0,58,9,58,1095,840,1095,840,0.22,44.42
2022,1,5,15,0,53,8,53,1046,650,1046,650,0.22,55.21
2022,1,5,16,0,45,6.4,45,962,414,962,414,0.22,67.46000000000001
2022,1,5,17,0,30,3.7,30,749,154,749,154,0.22,80.48
2022,1,5,18,0,0,1.6,0,0,0,0,0,0.22,94.03
2022,1,5,19,0,0,0.4,0,0,0,0,0,0.22,107.76
2022,1,5,20,0,0,-0.2,0,0,0,0,0,0.22,121.60000000000001
2022,1,5,21,0,0,-0.6000000000000001,0,0,0,0,0,0.22,135.41
2022,1,5,22,0,0,-1.2000000000000002,0,0,0,0,0,0.22,148.95000000000002
2022,1,5,23,0,0,-1.7000000000000002,0,0,0,0,0,0.22,161.42000000000002
2022,1,6,0,0,0,-2.2,0,0,0,0,0,0.22,168.36
2022,1,6,1,0,0,-2.7,0,0,0,0,0,0.22,161.66
2022,1,6,2,0,0,-3,0,0,0,0,0,0.22,149.23
2022,1,6,3,0,0,-3,0,0,0,0,0,0.22,135.69
2022,1,6,4,0,0,-3,0,0,0,0,0,0.22,121.88
2022,1,6,5,0,0,-3,0,0,0,0,0,0.22,108.04
2022,1,6,6,0,0,-2.6,0,0,0,0,0,0.22,94.3
2022,1,6,7,0,91,-0.30000000000000004,28,769,152,184,120,0.22,80.73
2022,1,6,8,0,128,2.7,42,983,415,625,365,0.22,67.69
2022,1,6,9,0,99,5.4,48,1066,654,943,634,0.22,55.4
2022,1,6,10,0,52,7.5,52,1116,847,1116,847,0.22,44.550000000000004
2022,1,6,11,0,53,8.9,53,1128,960,1128,960,0.22,36.480000000000004
2022,1,6,12,0,55,9.8,55,1133,1002,1133,1002,0.22,33.29
2022,1,6,13,0,58,10.100000000000001,58,1124,964,1124,964,0.22,36.300000000000004
2022,1,6,14,0,57,9.8,57,1095,842,1095,842,0.22,44.26
2022,1,6,15,0,54,8.8,54,1052,656,1052,656,0.22,55.06
2022,1,6,16,0,47,7.1000000000000005,47,956,416,956,416,0.22,67.32000000000001
2022,1,6,17,0,81,4.2,32,730,155,314,133,0.22,80.35000000000001
2022,1,6,18,0,0,2.1,0,0,0,0,0,0.22,93.91
2022,1,6,19,0,0,0.9,0,0,0,0,0,0.22,107.65
2022,1,6,20,0,0,0.1,0,0,0,0,0,0.22,121.5
2022,1,6,21,0,0,-0.5,0,0,0,0,0,0.22,135.32
2022,1,6,22,0,0,-0.8,0,0,0,0,0,0.22,148.89000000000001
2022,1,6,23,0,0,-1.2000000000000002,0,0,0,0,0,0.22,161.41
2022,1,7,0,0,0,-1.9000000000000001,0,0,0,0,0,0.22,168.48
2022,1,7,1,0,0,-2.9000000000000004,0,0,0,0,0,0.22,161.81
2022,1,7,2,0,0,-3.5,0,0,0,0,0,0.22,149.36
2022,1,7,3,0,0,-3.9000000000000004,0,0,0,0,0,0.22,135.81
2022,1,7,4,0,0,-4.2,0,0,0,0,0,0.22,121.98
2022,1,7,5,0,0,-4.4,0,0,0,0,0,0.22,108.13
2022,1,7,6,0,0,-3.6,0,0,0,0,0,0.22,94.37
2022,1,7,7,0,83,-0.4,30,755,151,26,87,0.22,80.79
2022,1,7,8,0,119,3.1,44,975,414,729,395,0.22,67.73
2022,1,7,9,0,350,6,53,1059,654,291,515,0.22,55.42
2022,1,7,10,0,59,7.800000000000001,59,1099,842,1099,842,0.22,44.53
2022,1,7,11,0,64,8.9,64,1109,957,1109,957,0.22,36.410000000000004
2022,1,7,12,0,68,9.1,68,1112,999,1112,999,0.22,33.17
2022,1,7,13,0,71,8.8,71,1095,955,1095,955,0.22,36.15
2022,1,7,14,0,72,8,72,1065,837,1065,837,0.22,44.1
2022,1,7,15,0,372,6.4,69,1004,647,200,487,0.22,54.910000000000004
2022,1,7,16,0,250,4.7,62,893,408,87,283,0.22,67.18
2022,1,7,17,0,64,2.9000000000000004,42,619,148,1,64,0.22,80.22
2022,1,7,18,0,0,1.7000000000000002,0,0,0,0,0,0.22,93.79
2022,1,7,19,0,0,1,0,0,0,0,0,0.22,107.54
2022,1,7,20,0,0,0.5,0,0,0,0,0,0.22,121.4
2022,1,7,21,0,0,0,0,0,0,0,0,0.22,135.24
2022,1,7,22,0,0,-0.4,0,0,0,0,0,0.22,148.83
2022,1,7,23,0,0,-0.7000000000000001,0,0,0,0,0,0.22,161.41
2022,1,8,0,0,0,-1,0,0,0,0,0,0.22,168.61
2022,1,8,1,0,0,-1.4000000000000001,0,0,0,0,0,0.22,161.97
2022,1,8,2,0,0,-1.9000000000000001,0,0,0,0,0,0.22,149.49
2022,1,8,3,0,0,-2.3000000000000003,0,0,0,0,0,0.22,135.92000000000002
2022,1,8,4,0,0,-2.6,0,0,0,0,0,0.22,122.08
2022,1,8,5,0,0,-2.9000000000000004,0,0,0,0,0,0.22,108.22
2022,1,8,6,0,0,-2.4000000000000004,0,0,0,0,0,0.22,94.45
2022,1,8,7,0,88,-0.6000000000000001,34,683,143,162,113,0.22,80.85000000000001
2022,1,8,8,0,235,1.6,52,932,404,178,302,0.22,67.77
2022,1,8,9,0,340,3.6,61,1026,643,306,514,0.22,55.43
2022,1,8,10,0,62,5,62,1081,833,1081,833,0.22,44.5
2022,1,8,11,0,63,6.300000000000001,63,1099,949,1099,949,0.22,36.33
2022,1,8,12,0,400,6.9,64,1105,991,399,734,0.22,33.03
2022,1,8,13,0,426,7,69,1092,953,290,661,0.22,35.980000000000004
2022,1,8,14,0,67,6.7,67,1069,837,1069,837,0.22,43.94
2022,1,8,15,0,366,5.800000000000001,64,1013,649,222,494,0.22,54.75
2022,1,8,16,0,56,4.4,56,913,412,913,412,0.22,67.04
2022,1,8,17,0,39,2.8000000000000003,39,666,153,666,153,0.22,80.09
2022,1,8,18,0,0,1.6,0,0,0,0,0,0.22,93.67
2022,1,8,19,0,0,1.1,0,0,0,0,0,0.22,107.43
2022,1,8,20,0,0,0.7000000000000001,0,0,0,0,0,0.22,121.3
2022,1,8,21,0,0,0.2,0,0,0,0,0,0.22,135.16
2022,1,8,22,0,0,-0.30000000000000004,0,0,0,0,0,0.22,148.78
2022,1,8,23,0,0,-0.8,0,0,0,0,0,0.22,161.41
2022,1,9,0,0,0,-1.2000000000000002,0,0,0,0,0,0.22,168.75
2022,1,9,1,0,0,-1.4000000000000001,0,0,0,0,0,0.22,162.13
2022,1,9,2,0,0,-1.6,0,0,0,0,0,0.22,149.63
2022,1,9,3,0,0,-1.7000000000000002,0,0,0,0,0,0.22,136.04
2022,1,9,4,0,0,-1.8,0,0,0,0,0,0.22,122.18
2022,1,9,5,0,0,-2,0,0,0,0,0,0.22,108.3
2022,1,9,6,0,0,-1.9000000000000001,0,0,0,0,0,0.22,94.52
2022,1,9,7,0,30,-0.1,30,736,147,736,147,0.22,80.9
2022,1,9,8,0,111,2.1,44,966,409,659,360,0.22,67.81
2022,1,9,9,0,52,4.2,52,1052,649,1052,649,0.22,55.44
2022,1,9,10,0,53,5.9,53,1099,837,1099,837,0.22,44.47
2022,1,9,11,0,54,7.1000000000000005,54,1120,957,1120,957,0.22,36.25
2022,1,9,12,0,57,7.6000000000000005,57,1125,1001,1125,1001,0.22,32.89
2022,1,9,13,0,63,7.5,63,1113,965,1113,965,0.22,35.81
2022,1,9,14,0,62,7.300000000000001,62,1091,849,1091,849,0.22,43.77
2022,1,9,15,0,57,6.300000000000001,57,1042,661,1042,661,0.22,54.59
2022,1,9,16,0,48,4.800000000000001,48,959,424,959,424,0.22,66.89
2022,1,9,17,0,33,2.8000000000000003,33,746,163,746,163,0.22,79.96000000000001
2022,1,9,18,0,0,1.3,0,0,0,0,0,0.22,93.55
2022,1,9,19,0,0,0.6000000000000001,0,0,0,0,0,0.22,107.32000000000001
2022,1,9,20,0,0,-0.2,0,0,0,0,0,0.22,121.21000000000001
2022,1,9,21,0,0,-0.6000000000000001,0,0,0,0,0,0.22,135.08
2022,1,9,22,0,0,-0.9,0,0,0,0,0,0.22,148.73
2022,1,9,23,0,0,-1.2000000000000002,0,0,0,0,0,0.22,161.41
2022,1,10,0,0,0,-1.5,0,0,0,0,0,0.22,168.89000000000001
2022,1,10,1,0,0,-1.8,0,0,0,0,0,0.22,162.29
2022,1,10,2,0,0,-2.1,0,0,0,0,0,0.22,149.76
2022,1,10,3,0,0,-2.6,0,0,0,0,0,0.22,136.15
2022,1,10,4,0,0,-2.6,0,0,0,0,0,0.22,122.28
2022,1,10,5,0,0,-2.8000000000000003,0,0,0,0,0,0.22,108.38
2022,1,10,6,0,0,-2.4000000000000004,0,0,0,0,0,0.22,94.59
2022,1,10,7,0,29,-0.9,29,760,148,760,148,0.22,80.95
2022,1,10,8,0,104,0.9,42,980,412,684,361,0.22,67.84
2022,1,10,9,0,49,3,49,1064,653,1064,653,0.22,55.44
2022,1,10,10,0,57,5,57,1102,844,1102,844,0.22,44.44
2022,1,10,11,0,61,6.2,61,1114,960,1114,960,0.22,36.15
2022,1,10,12,0,64,6.7,64,1119,1005,1119,1005,0.22,32.75
2022,1,10,13,0,70,6.7,70,1097,962,1097,962,0.22,35.64
2022,1,10,14,0,316,6.2,69,1072,846,523,696,0.22,43.6
2022,1,10,15,0,364,5.1000000000000005,64,1020,657,78,409,0.22,54.43
2022,1,10,16,0,214,3.7,54,932,421,136,268,0.22,66.75
2022,1,10,17,0,84,2.1,36,707,161,348,145,0.22,79.82000000000001
2022,1,10,18,0,0,1,0,0,0,0,0,0.22,93.43
2022,1,10,19,0,0,0.4,0,0,0,0,0,0.22,107.22
2022,1,10,20,0,0,0,0,0,0,0,0,0.22,121.12
2022,1,10,21,0,0,-0.30000000000000004,0,0,0,0,0,0.22,135.01
2022,1,10,22,0,0,-0.6000000000000001,0,0,0,0,0,0.22,148.68
2022,1,10,23,0,0,-0.9,0,0,0,0,0,0.22,161.42000000000002
2022,1,11,0,0,0,-1.1,0,0,0,0,0,0.22,169.03
2022,1,11,1,0,0,-1.3,0,0,0,0,0,0.22,162.46
2022,1,11,2,0,0,-1.5,0,0,0,0,0,0.22,149.89000000000001
2022,1,11,3,0,0,-1.7000000000000002,0,0,0,0,0,0.22,136.26
2022,1,11,4,0,0,-2.1,0,0,0,0,0,0.22,122.37
2022,1,11,5,0,0,-2.3000000000000003,0,0,0,0,0,0.22,108.46000000000001
2022,1,11,6,0,0,-2,0,0,0,0,0,0.22,94.65
2022,1,11,7,0,60,-0.4,30,725,143,7,61,0.22,81
2022,1,11,8,0,134,1.6,45,955,405,625,370,0.22,67.86
2022,1,11,9,0,175,3.2,54,1043,645,638,537,0.22,55.44
2022,1,11,10,0,232,4.5,60,1084,835,672,713,0.22,44.39
2022,1,11,11,0,324,5.5,64,1104,957,537,757,0.22,36.06
2022,1,11,12,0,403,6,66,1104,997,337,687,0.22,32.59
2022,1,11,13,0,63,6,79,1078,957,1029,901,0.22,35.46
2022,1,11,14,0,367,5.2,77,1053,841,292,579,0.22,43.42
2022,1,11,15,0,251,4.2,72,1002,657,450,514,0.22,54.27
2022,1,11,16,0,114,3,61,904,420,6,116,0.22,66.6
2022,1,11,17,0,88,1.7000000000000002,41,666,160,26,93,0.22,79.69
2022,1,11,18,0,0,0.8,0,0,0,0,0,0.22,93.31
2022,1,11,19,0,0,0.2,0,0,0,0,0,0.22,107.11
2022,1,11,20,0,0,-0.6000000000000001,0,0,0,0,0,0.22,121.03
2022,1,11,21,0,0,-1.1,0,0,0,0,0,0.22,134.94
2022,1,11,22,0,0,-1.5,0,0,0,0,0,0.22,148.63
2022,1,11,23,0,0,-1.6,0,0,0,0,0,0.22,161.43
2022,1,12,0,0,0,-1.8,0,0,0,0,0,0.22,169.19
2022,1,12,1,0,0,-2.2,0,0,0,0,0,0.22,162.63
2022,1,12,2,0,0,-2.7,0,0,0,0,0,0.22,150.02
2022,1,12,3,0,0,-2.9000000000000004,0,0,0,0,0,0.22,136.37
2022,1,12,4,0,0,-3.2,0,0,0,0,0,0.22,122.47
2022,1,12,5,0,0,-3.5,0,0,0,0,0,0.22,108.54
2022,1,12,6,0,0,-3,0,0,0,0,0,0.22,94.71000000000001
2022,1,12,7,0,29,-0.8,29,751,146,751,146,0.22,81.04
2022,1,12,8,0,110,1.7000000000000002,43,977,411,666,361,0.22,67.89
2022,1,12,9,0,51,4.2,51,1062,653,1062,653,0.22,55.43
2022,1,12,10,0,53,6.1000000000000005,53,1099,839,1099,839,0.22,44.35
2022,1,12,11,0,56,7.300000000000001,56,1119,962,1119,962,0.22,35.95
2022,1,12,12,0,58,8,58,1124,1007,1124,1007,0.22,32.43
2022,1,12,13,0,61,8.1,61,1110,967,1110,967,0.22,35.27
2022,1,12,14,0,60,7.7,60,1088,853,1088,853,0.22,43.24
2022,1,12,15,0,56,6.6000000000000005,56,1045,669,1045,669,0.22,54.11
2022,1,12,16,0,49,4.800000000000001,49,954,430,954,430,0.22,66.46000000000001
2022,1,12,17,0,35,2.4000000000000004,35,736,168,736,168,0.22,79.56
2022,1,12,18,0,0,0.6000000000000001,0,0,0,0,0,0.22,93.19
2022,1,12,19,0,0,-0.2,0,0,0,0,0,0.22,107.01
2022,1,12,20,0,0,-0.6000000000000001,0,0,0,0,0,0.22,120.94
2022,1,12,21,0,0,-1,0,0,0,0,0,0.22,134.87
2022,1,12,22,0,0,-1.3,0,0,0,0,0,0.22,148.59
2022,1,12,23,0,0,-1.5,0,0,0,0,0,0.22,161.45000000000002
2022,1,13,0,0,0,-1.8,0,0,0,0,0,0.22,169.35
2022,1,13,1,0,0,-2,0,0,0,0,0,0.22,162.8
2022,1,13,2,0,0,-2.4000000000000004,0,0,0,0,0,0.22,150.16
2022,1,13,3,0,0,-2.8000000000000003,0,0,0,0,0,0.22,136.48
2022,1,13,4,0,0,-3,0,0,0,0,0,0.22,122.56
2022,1,13,5,0,0,-3.1,0,0,0,0,0,0.22,108.61
2022,1,13,6,0,0,-2.5,0,0,0,0,0,0.22,94.77
2022,1,13,7,0,79,0.2,30,718,141,271,121,0.22,81.08
2022,1,13,8,0,113,2.9000000000000004,44,957,404,644,355,0.22,67.9
2022,1,13,9,0,344,5.7,52,1045,645,288,508,0.22,55.42
2022,1,13,10,0,58,7.300000000000001,58,1086,836,1086,836,0.22,44.29
2022,1,13,11,0,63,8.200000000000001,63,1106,959,1106,959,0.22,35.84
2022,1,13,12,0,64,8.4,64,1113,1005,1113,1005,0.22,32.26
2022,1,13,13,0,484,8.1,71,1090,963,56,530,0.22,35.08
2022,1,13,14,0,376,7.1000000000000005,68,1068,849,298,594,0.22,43.06
2022,1,13,15,0,64,5.800000000000001,64,1023,666,1023,666,0.22,53.94
2022,1,13,16,0,209,4.1000000000000005,54,935,430,280,322,0.22,66.31
2022,1,13,17,0,67,2.1,37,717,169,1,67,0.22,79.43
2022,1,13,18,0,0,0.6000000000000001,0,0,0,0,0,0.22,93.08
2022,1,13,19,0,0,-0.2,0,0,0,0,0,0.22,106.91
2022,1,13,20,0,0,-0.8,0,0,0,0,0,0.22,120.85000000000001
2022,1,13,21,0,0,-1.3,0,0,0,0,0,0.22,134.8
2022,1,13,22,0,0,-1.6,0,0,0,0,0,0.22,148.55
2022,1,13,23,0,0,-2,0,0,0,0,0,0.22,161.47
2022,1,14,0,0,0,-2.2,0,0,0,0,0,0.22,169.51
2022,1,14,1,0,0,-2.4000000000000004,0,0,0,0,0,0.22,162.97
2022,1,14,2,0,0,-2.6,0,0,0,0,0,0.22,150.29
2022,1,14,3,0,0,-2.7,0,0,0,0,0,0.22,136.58
2022,1,14,4,0,0,-2.9000000000000004,0,0,0,0,0,0.22,122.64
2022,1,14,5,0,0,-3.1,0,0,0,0,0,0.22,108.68
2022,1,14,6,0,0,-2.6,0,0,0,0,0,0.22,94.82000000000001
2022,1,14,7,0,75,-0.7000000000000001,31,702,139,300,121,0.22,81.12
2022,1,14,8,0,107,2.1,46,942,400,668,358,0.22,67.92
2022,1,14,9,0,336,5.300000000000001,54,1040,645,317,516,0.22,55.4
2022,1,14,10,0,64,7.4,64,1078,836,1078,836,0.22,44.230000000000004
2022,1,14,11,0,67,8.4,67,1100,960,1100,960,0.22,35.72
2022,1,14,12,0,70,8.8,70,1099,1001,1099,1001,0.22,32.09
2022,1,14,13,0,402,8.6,69,1095,967,402,731,0.22,34.89
2022,1,14,14,0,318,7.7,67,1072,853,22,334,0.22,42.87
2022,1,14,15,0,282,6.2,63,1022,666,42,307,0.22,53.78
2022,1,14,16,0,54,4.3,54,931,431,931,431,0.22,66.16
2022,1,14,17,0,94,2.2,38,713,170,5,95,0.22,79.3
2022,1,14,18,0,0,0.7000000000000001,0,0,0,0,0,0.22,92.96000000000001
2022,1,14,19,0,0,-0.2,0,0,0,0,0,0.22,106.81
2022,1,14,20,0,0,-0.6000000000000001,0,0,0,0,0,0.22,120.77
2022,1,14,21,0,0,-0.9,0,0,0,0,0,0.22,134.73
2022,1,14,22,0,0,-1.1,0,0,0,0,0,0.22,148.51
