Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4819925,-,b'Tolima',b'Colombia',4.48,-75.39,-5,2321,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Surface Albedo,Solar Zenith Angle
2022,1,2,23,0,0,12.4,0,0,0,0,0,0.14,155.71
2022,1,3,0,0,0,11.9,0,0,0,0,0,0.14,161.6
2022,1,3,1,0,0,11.5,0,0,0,0,0,0.14,157.48
2022,1,3,2,0,0,11.100000000000001,0,0,0,0,0,0.14,146.9
2022,1,3,3,0,0,10.9,0,0,0,0,0,0.14,134.17000000000002
2022,1,3,4,0,0,10.600000000000001,0,0,0,0,0,0.14,120.69
2022,1,3,5,0,0,10.4,0,0,0,0,0,0.14,106.94
2022,1,3,6,0,0,10.600000000000001,0,0,0,0,0,0.14,93.12
2022,1,3,7,0,22,12.4,58,460,144,0,22,0.14,79.33
2022,1,3,8,0,99,14.5,98,706,387,0,99,0.14,65.89
2022,1,3,9,0,326,16.3,123,818,615,52,357,0.14,52.96
2022,1,3,10,0,293,17.6,121,912,808,1,294,0.14,41.12
2022,1,3,11,0,428,18.5,142,917,923,254,644,0.14,31.68
2022,1,3,12,0,396,18.900000000000002,148,922,967,3,399,0.14,27.29
2022,1,3,13,0,42,19,207,817,913,0,42,0.14,30.25
2022,1,3,14,0,277,18.7,205,767,801,1,278,0.14,38.92
2022,1,3,15,0,273,18.1,176,716,633,3,275,0.14,50.410000000000004
2022,1,3,16,0,222,17.2,153,573,411,15,229,0.14,63.18
2022,1,3,17,0,11,15.9,95,342,175,0,11,0.14,76.55
2022,1,3,18,0,0,14.8,0,0,0,0,0,0.14,89.9
2022,1,3,19,0,0,14.200000000000001,0,0,0,0,0,0.14,104.11
2022,1,3,20,0,0,13.600000000000001,0,0,0,0,0,0.14,117.9
2022,1,3,21,0,0,13.200000000000001,0,0,0,0,0,0.14,131.47
2022,1,3,22,0,0,12.8,0,0,0,0,0,0.14,144.44
2022,1,3,23,0,0,12.600000000000001,0,0,0,0,0,0.14,155.71
2022,1,4,0,0,0,12.5,0,0,0,0,0,0.14,161.69
2022,1,4,1,0,0,12.100000000000001,0,0,0,0,0,0.14,157.62
2022,1,4,2,0,0,11.700000000000001,0,0,0,0,0,0.14,147.05
2022,1,4,3,0,0,11.4,0,0,0,0,0,0.14,134.3
2022,1,4,4,0,0,11,0,0,0,0,0,0.14,120.81
2022,1,4,5,0,0,10.600000000000001,0,0,0,0,0,0.14,107.05
2022,1,4,6,0,0,10.9,0,0,0,0,0,0.14,93.22
2022,1,4,7,0,35,12.4,66,381,136,0,35,0.14,79.41
2022,1,4,8,0,208,13.9,112,647,376,17,215,0.14,65.96000000000001
2022,1,4,9,0,317,15.600000000000001,136,783,607,45,344,0.14,53.01
2022,1,4,10,0,454,17.400000000000002,181,795,780,108,536,0.14,41.14
2022,1,4,11,0,455,18.5,198,825,900,39,488,0.14,31.64
2022,1,4,12,0,278,19,204,836,947,4,281,0.14,27.19
2022,1,4,13,0,448,18.900000000000002,212,807,911,148,577,0.14,30.11
2022,1,4,14,0,151,18.7,205,767,803,1,152,0.14,38.77
2022,1,4,15,0,78,18.1,178,715,635,0,78,0.14,50.27
2022,1,4,16,0,17,17.2,148,588,415,0,17,0.14,63.050000000000004
2022,1,4,17,0,66,15.8,94,356,178,2,67,0.14,76.43
2022,1,4,18,0,0,14.600000000000001,0,0,0,0,0,0.14,89.81
2022,1,4,19,0,0,14,0,0,0,0,0,0.14,104.01
2022,1,4,20,0,0,13.4,0,0,0,0,0,0.14,117.81
2022,1,4,21,0,0,13,0,0,0,0,0,0.14,131.4
2022,1,4,22,0,0,12.700000000000001,0,0,0,0,0,0.14,144.4
2022,1,4,23,0,0,12.4,0,0,0,0,0,0.14,155.71
2022,1,5,0,0,0,12.200000000000001,0,0,0,0,0,0.14,161.79
2022,1,5,1,0,0,11.9,0,0,0,0,0,0.14,157.77
2022,1,5,2,0,0,11.8,0,0,0,0,0,0.14,147.19
2022,1,5,3,0,0,11.8,0,0,0,0,0,0.14,134.43
2022,1,5,4,0,0,11.600000000000001,0,0,0,0,0,0.14,120.93
2022,1,5,5,0,0,11.100000000000001,0,0,0,0,0,0.14,107.15
2022,1,5,6,0,0,11.200000000000001,0,0,0,0,0,0.14,93.32000000000001
2022,1,5,7,0,5,12.600000000000001,57,462,141,0,5,0.14,79.5
2022,1,5,8,0,182,14.100000000000001,89,735,388,11,187,0.14,66.03
2022,1,5,9,0,348,15.700000000000001,108,851,620,75,393,0.14,53.050000000000004
2022,1,5,10,0,422,17.2,128,897,804,343,680,0.14,41.15
2022,1,5,11,0,478,18.2,135,929,926,127,586,0.14,31.61
2022,1,5,12,0,457,18.5,138,936,972,23,478,0.14,27.09
2022,1,5,13,0,181,18,131,936,942,0,181,0.14,29.96
2022,1,5,14,0,382,17.400000000000002,128,902,833,75,441,0.14,38.62
2022,1,5,15,0,246,16.7,114,851,660,1,247,0.14,50.120000000000005
2022,1,5,16,0,58,15.9,106,714,431,0,58,0.14,62.92
2022,1,5,17,0,98,15,72,495,189,12,101,0.14,76.31
2022,1,5,18,0,0,13.8,0,0,0,0,0,0.14,89.71000000000001
2022,1,5,19,0,0,13.3,0,0,0,0,0,0.14,103.91
2022,1,5,20,0,0,13,0,0,0,0,0,0.14,117.72
2022,1,5,21,0,0,12.8,0,0,0,0,0,0.14,131.33
2022,1,5,22,0,0,12.700000000000001,0,0,0,0,0,0.14,144.35
2022,1,5,23,0,0,12.5,0,0,0,0,0,0.14,155.73
2022,1,6,0,0,0,12.100000000000001,0,0,0,0,0,0.14,161.9
2022,1,6,1,0,0,11.600000000000001,0,0,0,0,0,0.14,157.93
2022,1,6,2,0,0,11.200000000000001,0,0,0,0,0,0.14,147.34
2022,1,6,3,0,0,10.9,0,0,0,0,0,0.14,134.56
2022,1,6,4,0,0,10.600000000000001,0,0,0,0,0,0.14,121.05
2022,1,6,5,0,0,10.4,0,0,0,0,0,0.14,107.26
2022,1,6,6,0,0,10.4,0,0,0,0,0,0.14,93.41
2022,1,6,7,0,56,11.200000000000001,57,449,138,0,56,0.14,79.58
2022,1,6,8,0,75,12.5,90,729,385,0,75,0.14,66.09
2022,1,6,9,0,115,14.3,105,861,622,0,115,0.14,53.1
2022,1,6,10,0,397,16,116,923,811,47,432,0.14,41.160000000000004
2022,1,6,11,0,201,17,121,956,936,0,201,0.14,31.560000000000002
2022,1,6,12,0,188,17.7,124,967,985,0,188,0.14,26.97
2022,1,6,13,0,182,18,117,968,958,1,183,0.14,29.810000000000002
2022,1,6,14,0,340,17.7,115,937,848,3,342,0.14,38.46
2022,1,6,15,0,230,17.2,107,881,673,1,231,0.14,49.980000000000004
2022,1,6,16,0,171,16.400000000000002,93,776,448,1,172,0.14,62.78
2022,1,6,17,0,123,14.9,65,560,199,167,163,0.14,76.18
2022,1,6,18,0,0,13.3,0,0,0,0,0,0.14,89.60000000000001
2022,1,6,19,0,0,12.700000000000001,0,0,0,0,0,0.14,103.81
2022,1,6,20,0,0,12.4,0,0,0,0,0,0.14,117.64
2022,1,6,21,0,0,12,0,0,0,0,0,0.14,131.26
2022,1,6,22,0,0,11.700000000000001,0,0,0,0,0,0.14,144.32
2022,1,6,23,0,0,11.4,0,0,0,0,0,0.14,155.74
2022,1,7,0,0,0,11.200000000000001,0,0,0,0,0,0.14,162.01
2022,1,7,1,0,0,10.9,0,0,0,0,0,0.14,158.09
2022,1,7,2,0,0,10.700000000000001,0,0,0,0,0,0.14,147.49
2022,1,7,3,0,0,10.600000000000001,0,0,0,0,0,0.14,134.7
2022,1,7,4,0,0,10.700000000000001,0,0,0,0,0,0.14,121.17
2022,1,7,5,0,0,10.700000000000001,0,0,0,0,0,0.14,107.37
2022,1,7,6,0,0,11,0,0,0,0,0,0.14,93.5
2022,1,7,7,0,100,12.3,56,456,138,104,119,0.14,79.66
2022,1,7,8,0,60,13.600000000000001,93,721,384,0,60,0.14,66.15
2022,1,7,9,0,314,15,115,841,619,33,333,0.14,53.14
2022,1,7,10,0,335,16.8,132,893,805,68,386,0.14,41.160000000000004
2022,1,7,11,0,438,18.3,146,916,927,240,643,0.14,31.51
2022,1,7,12,0,362,19,155,919,975,516,822,0.14,26.85
2022,1,7,13,0,451,19.1,162,895,940,236,656,0.14,29.650000000000002
2022,1,7,14,0,372,18.8,154,867,834,347,644,0.14,38.300000000000004
2022,1,7,15,0,327,18,135,820,664,242,483,0.14,49.83
2022,1,7,16,0,225,17.1,115,706,439,168,302,0.14,62.65
2022,1,7,17,0,22,15.8,77,488,195,0,22,0.14,76.06
2022,1,7,18,0,0,14.5,0,0,0,0,0,0.14,89.51
2022,1,7,19,0,0,13.8,0,0,0,0,0,0.14,103.71000000000001
2022,1,7,20,0,0,13.100000000000001,0,0,0,0,0,0.14,117.56
2022,1,7,21,0,0,12.5,0,0,0,0,0,0.14,131.2
2022,1,7,22,0,0,12.100000000000001,0,0,0,0,0,0.14,144.28
2022,1,7,23,0,0,11.8,0,0,0,0,0,0.14,155.76
2022,1,8,0,0,0,11.600000000000001,0,0,0,0,0,0.14,162.13
2022,1,8,1,0,0,11.5,0,0,0,0,0,0.14,158.25
2022,1,8,2,0,0,11.4,0,0,0,0,0,0.14,147.64000000000001
2022,1,8,3,0,0,11.100000000000001,0,0,0,0,0,0.14,134.83
2022,1,8,4,0,0,10.700000000000001,0,0,0,0,0,0.14,121.28
2022,1,8,5,0,0,10.4,0,0,0,0,0,0.14,107.47
2022,1,8,6,0,0,10.700000000000001,0,0,0,0,0,0.14,93.59
2022,1,8,7,0,89,12.600000000000001,56,455,137,5,90,0.14,79.73
2022,1,8,8,0,90,14.600000000000001,90,739,388,739,388,0.14,66.21000000000001
2022,1,8,9,0,104,16.6,104,871,626,871,626,0.14,53.17
2022,1,8,10,0,113,18.3,113,937,818,937,818,0.14,41.160000000000004
2022,1,8,11,0,118,19.6,118,968,943,968,943,0.14,31.46
2022,1,8,12,0,122,20.5,122,977,995,977,995,0.14,26.73
2022,1,8,13,0,504,20.8,138,942,959,140,626,0.14,29.490000000000002
2022,1,8,14,0,485,20.5,137,906,850,199,642,0.14,38.14
2022,1,8,15,0,332,19.900000000000002,127,847,675,31,353,0.14,49.68
2022,1,8,16,0,207,18.8,111,727,447,8,210,0.14,62.51
2022,1,8,17,0,78,17,78,499,199,499,199,0.14,75.94
2022,1,8,18,0,0,15.100000000000001,0,0,0,0,0,0.14,89.41
2022,1,8,19,0,0,14.4,0,0,0,0,0,0.14,103.62
2022,1,8,20,0,0,13.9,0,0,0,0,0,0.14,117.47
2022,1,8,21,0,0,13.600000000000001,0,0,0,0,0,0.14,131.14000000000001
2022,1,8,22,0,0,13.3,0,0,0,0,0,0.14,144.25
2022,1,8,23,0,0,12.9,0,0,0,0,0,0.14,155.79
2022,1,9,0,0,0,12.5,0,0,0,0,0,0.14,162.25
2022,1,9,1,0,0,12.200000000000001,0,0,0,0,0,0.14,158.42000000000002
2022,1,9,2,0,0,11.9,0,0,0,0,0,0.14,147.79
2022,1,9,3,0,0,11.8,0,0,0,0,0,0.14,134.96
2022,1,9,4,0,0,11.700000000000001,0,0,0,0,0,0.14,121.4
2022,1,9,5,0,0,11.600000000000001,0,0,0,0,0,0.14,107.57000000000001
2022,1,9,6,0,0,11.8,0,0,0,0,0,0.14,93.68
2022,1,9,7,0,48,12.9,51,487,138,0,48,0.14,79.8
2022,1,9,8,0,83,14.4,83,751,385,751,385,0.14,66.27
2022,1,9,9,0,101,16.2,101,866,620,866,620,0.14,53.2
2022,1,9,10,0,130,18,130,894,803,894,803,0.14,41.160000000000004
2022,1,9,11,0,469,19.1,146,915,927,118,570,0.14,31.39
2022,1,9,12,0,471,19.700000000000003,150,925,977,33,501,0.14,26.59
2022,1,9,13,0,486,19.3,190,850,932,112,584,0.14,29.32
2022,1,9,14,0,364,18.7,193,799,823,5,368,0.14,37.97
2022,1,9,15,0,362,18,172,741,653,57,399,0.14,49.53
2022,1,9,16,0,233,17.1,150,602,429,18,241,0.14,62.38
2022,1,9,17,0,78,15.700000000000001,98,370,188,0,79,0.14,75.82000000000001
2022,1,9,18,0,0,14.5,0,0,0,0,0,0.14,89.31
2022,1,9,19,0,0,14.100000000000001,0,0,0,0,0,0.14,103.52
2022,1,9,20,0,0,13.700000000000001,0,0,0,0,0,0.14,117.4
2022,1,9,21,0,0,13.5,0,0,0,0,0,0.14,131.08
2022,1,9,22,0,0,13.4,0,0,0,0,0,0.14,144.23
2022,1,9,23,0,0,13.200000000000001,0,0,0,0,0,0.14,155.82
2022,1,10,0,0,0,13,0,0,0,0,0,0.14,162.39000000000001
2022,1,10,1,0,0,12.700000000000001,0,0,0,0,0,0.14,158.6
2022,1,10,2,0,0,12.4,0,0,0,0,0,0.14,147.94
2022,1,10,3,0,0,12,0,0,0,0,0,0.14,135.09
2022,1,10,4,0,0,11.8,0,0,0,0,0,0.14,121.52
2022,1,10,5,0,0,11.8,0,0,0,0,0,0.14,107.67
2022,1,10,6,0,0,12,0,0,0,0,0,0.14,93.77
2022,1,10,7,0,97,12.700000000000001,53,453,132,116,117,0.14,79.87
2022,1,10,8,0,208,13.700000000000001,88,716,376,184,282,0.14,66.32000000000001
2022,1,10,9,0,304,14.8,109,836,609,215,432,0.14,53.230000000000004
2022,1,10,10,0,383,16.1,169,816,783,219,549,0.14,41.15
2022,1,10,11,0,525,17,184,845,905,159,660,0.14,31.330000000000002
2022,1,10,12,0,389,17.1,190,856,956,2,391,0.14,26.45
2022,1,10,13,0,461,16.900000000000002,223,792,915,28,486,0.14,29.14
2022,1,10,14,0,68,16.5,203,775,815,0,68,0.14,37.800000000000004
2022,1,10,15,0,149,15.9,173,732,650,0,149,0.14,49.38
2022,1,10,16,0,8,15.200000000000001,145,611,430,0,8,0.14,62.24
2022,1,10,17,0,4,14.3,89,420,193,0,4,0.14,75.7
2022,1,10,18,0,0,13.600000000000001,0,0,0,0,0,0.14,89.21000000000001
2022,1,10,19,0,0,13,0,0,0,0,0,0.14,103.43
2022,1,10,20,0,0,12.600000000000001,0,0,0,0,0,0.14,117.32000000000001
2022,1,10,21,0,0,12.200000000000001,0,0,0,0,0,0.14,131.03
2022,1,10,22,0,0,11.8,0,0,0,0,0,0.14,144.20000000000002
2022,1,10,23,0,0,11.8,0,0,0,0,0,0.14,155.86
2022,1,11,0,0,0,11.5,0,0,0,0,0,0.14,162.53
2022,1,11,1,0,0,10.8,0,0,0,0,0,0.14,158.77
2022,1,11,2,0,0,10.4,0,0,0,0,0,0.14,148.1
2022,1,11,3,0,0,10.100000000000001,0,0,0,0,0,0.14,135.23
2022,1,11,4,0,0,9.9,0,0,0,0,0,0.14,121.63
2022,1,11,5,0,0,9.8,0,0,0,0,0,0.14,107.77
2022,1,11,6,0,0,10.100000000000001,0,0,0,0,0,0.14,93.85000000000001
2022,1,11,7,0,58,11.5,49,507,137,0,58,0.14,79.94
2022,1,11,8,0,220,13.3,75,790,391,30,232,0.14,66.37
2022,1,11,9,0,359,15.8,86,913,632,113,427,0.14,53.25
2022,1,11,10,0,462,18,129,906,812,154,578,0.14,41.13
2022,1,11,11,0,440,19.5,134,944,941,19,456,0.14,31.25
2022,1,11,12,0,252,20.400000000000002,136,955,992,0,252,0.14,26.310000000000002
2022,1,11,13,0,389,20.700000000000003,148,927,960,3,392,0.14,28.96
2022,1,11,14,0,271,20.400000000000002,144,894,852,1,271,0.14,37.63
2022,1,11,15,0,192,19.6,129,840,678,0,192,0.14,49.230000000000004
2022,1,11,16,0,34,18.2,121,702,449,0,34,0.14,62.11
2022,1,11,17,0,93,16.3,87,456,200,1,93,0.14,75.58
2022,1,11,18,0,0,14.700000000000001,0,0,0,0,0,0.14,89.12
2022,1,11,19,0,0,13.9,0,0,0,0,0,0.13,103.34
2022,1,11,20,0,0,13.4,0,0,0,0,0,0.13,117.25
2022,1,11,21,0,0,13,0,0,0,0,0,0.13,130.97
2022,1,11,22,0,0,12.700000000000001,0,0,0,0,0,0.13,144.19
2022,1,11,23,0,0,12.4,0,0,0,0,0,0.13,155.9
2022,1,12,0,0,0,12.100000000000001,0,0,0,0,0,0.13,162.67000000000002
2022,1,12,1,0,0,11.8,0,0,0,0,0,0.13,158.96
2022,1,12,2,0,0,11.700000000000001,0,0,0,0,0,0.13,148.25
2022,1,12,3,0,0,11.600000000000001,0,0,0,0,0,0.13,135.36
2022,1,12,4,0,0,11.4,0,0,0,0,0,0.13,121.74000000000001
2022,1,12,5,0,0,11.3,0,0,0,0,0,0.13,107.87
2022,1,12,6,0,0,11.600000000000001,0,0,0,0,0,0.13,93.93
2022,1,12,7,0,51,12.700000000000001,51,476,134,476,134,0.13,80
2022,1,12,8,0,85,14.100000000000001,85,739,381,739,381,0.13,66.41
2022,1,12,9,0,105,15.700000000000001,105,856,617,856,617,0.13,53.27
2022,1,12,10,0,452,17.400000000000002,149,858,795,123,545,0.13,41.11
2022,1,12,11,0,383,18.2,164,885,921,3,386,0.13,31.17
2022,1,12,12,0,495,18.2,166,901,975,83,570,0.13,26.150000000000002
2022,1,12,13,0,417,17.900000000000002,181,869,942,6,423,0.13,28.78
2022,1,12,14,0,323,17.5,174,836,838,1,324,0.13,37.46
2022,1,12,15,0,157,16.8,151,791,669,0,157,0.13,49.07
2022,1,12,16,0,84,16,126,684,448,0,84,0.13,61.97
2022,1,12,17,0,74,14.700000000000001,84,482,205,0,74,0.13,75.46000000000001
2022,1,12,18,0,0,13.5,0,0,0,0,0,0.13,89.02
2022,1,12,19,0,0,13,0,0,0,0,0,0.13,103.25
2022,1,12,20,0,0,12.600000000000001,0,0,0,0,0,0.13,117.18
2022,1,12,21,0,0,12.100000000000001,0,0,0,0,0,0.13,130.93
2022,1,12,22,0,0,11.8,0,0,0,0,0,0.13,144.17000000000002
2022,1,12,23,0,0,11.5,0,0,0,0,0,0.13,155.95000000000002
2022,1,13,0,0,0,11.3,0,0,0,0,0,0.13,162.82
2022,1,13,1,0,0,11,0,0,0,0,0,0.13,159.14000000000001
2022,1,13,2,0,0,10.9,0,0,0,0,0,0.13,148.41
2022,1,13,3,0,0,10.700000000000001,0,0,0,0,0,0.13,135.49
2022,1,13,4,0,0,10.5,0,0,0,0,0,0.13,121.85000000000001
2022,1,13,5,0,0,10.4,0,0,0,0,0,0.13,107.96000000000001
2022,1,13,6,0,0,10.5,0,0,0,0,0,0.13,94.01
2022,1,13,7,0,99,11.600000000000001,60,399,129,119,119,0.13,80.06
2022,1,13,8,0,175,13.200000000000001,103,677,374,478,366,0.13,66.45
2022,1,13,9,0,312,15.3,125,814,611,46,340,0.13,53.28
2022,1,13,10,0,461,17.3,174,817,790,117,549,0.13,41.08
2022,1,13,11,0,342,18.400000000000002,189,850,917,1,343,0.13,31.080000000000002
2022,1,13,12,0,108,18.7,190,870,972,0,108,0.13,25.990000000000002
2022,1,13,13,0,186,18.5,208,830,936,0,187,0.13,28.580000000000002
2022,1,13,14,0,236,17.7,201,791,830,0,236,0.13,37.28
2022,1,13,15,0,322,16.8,177,738,662,15,331,0.13,48.92
2022,1,13,16,0,21,15.8,161,584,436,0,21,0.13,61.84
2022,1,13,17,0,29,14.5,105,354,195,0,29,0.13,75.35000000000001
2022,1,13,18,0,3,13.5,8,15,8,0,3,0.13,88.93
2022,1,13,19,0,0,13.100000000000001,0,0,0,0,0,0.13,103.17
2022,1,13,20,0,0,12.9,0,0,0,0,0,0.13,117.11
2022,1,13,21,0,0,12.700000000000001,0,0,0,0,0,0.13,130.88
2022,1,13,22,0,0,12.5,0,0,0,0,0,0.13,144.16
2022,1,13,23,0,0,12.3,0,0,0,0,0,0.13,156.01
2022,1,14,0,0,0,12.200000000000001,0,0,0,0,0,0.13,162.98
2022,1,14,1,0,0,12,0,0,0,0,0,0.13,159.33
2022,1,14,2,0,0,11.8,0,0,0,0,0,0.13,148.57
2022,1,14,3,0,0,11.700000000000001,0,0,0,0,0,0.13,135.62
2022,1,14,4,0,0,11.5,0,0,0,0,0,0.13,121.96000000000001
2022,1,14,5,0,0,11.4,0,0,0,0,0,0.13,108.05
2022,1,14,6,0,0,11.600000000000001,0,0,0,0,0,0.13,94.08
2022,1,14,7,0,92,12.5,47,473,128,73,104,0.13,80.12
2022,1,14,8,0,186,13.5,83,726,373,70,214,0.13,66.49
2022,1,14,9,0,278,14.600000000000001,103,849,610,218,409,0.13,53.29
2022,1,14,10,0,347,15.9,126,893,799,223,515,0.13,41.050000000000004
2022,1,14,11,0,433,17.1,137,922,928,155,566,0.13,30.990000000000002
2022,1,14,12,0,457,17.8,139,939,984,163,604,0.13,25.830000000000002
2022,1,14,13,0,359,18.1,158,902,952,14,371,0.13,28.39
2022,1,14,14,0,256,17.8,158,863,846,5,260,0.13,37.1
2022,1,14,15,0,133,17.1,147,798,674,1,133,0.13,48.76
2022,1,14,16,0,89,16.2,132,666,448,1,90,0.13,61.7
2022,1,14,17,0,4,15,91,443,204,0,4,0.13,75.23
2022,1,14,18,0,3,13.8,10,26,10,0,3,0.13,88.84
2022,1,14,19,0,0,13.3,0,0,0,0,0,0.13,103.09
2022,1,14,20,0,0,13,0,0,0,0,0,0.13,117.05
2022,1,14,21,0,0,12.8,0,0,0,0,0,0.13,130.84
2022,1,14,22,0,0,12.600000000000001,0,0,0,0,0,0.13,144.16
2022,1,14,23,0,0,12.4,0,0,0,0,0,0.13,156.06
2022,1,15,0,0,0,12.200000000000001,0,0,0,0,0,0.13,163.15
2022,1,15,1,0,0,12,0,0,0,0,0,0.13,159.53
2022,1,15,2,0,0,11.700000000000001,0,0,0,0,0,0.13,148.73
2022,1,15,3,0,0,11.5,0,0,0,0,0,0.13,135.75
2022,1,15,4,0,0,11.4,0,0,0,0,0,0.13,122.07000000000001
2022,1,15,5,0,0,11.3,0,0,0,0,0,0.13,108.14
2022,1,15,6,0,0,11.5,0,0,0,0,0,0.13,94.16
