source_id,ra,dec,parallax,pmra,pmdec,radial_velocity
387309842831819008,11.203822440006661,41.840692350552594,-0.34506086125232854,-1.9202200612825244,-2.06880999139036,
387309842832965120,11.193918409799716,41.85213244775605,0.105462449434744,0.18781629452157922,-0.17593079835228345,
387309842833896832,11.197904564879389,41.856971826765395,5.371405941782588,-1.6483089799192439,-7.275483924223756,
387309847127361280,11.210003519432018,41.836586558053526,0.14559971897255716,-0.9890876025716457,-4.813346800447183,
387309847127366144,11.196287949459641,41.85095127992224,7.49297121392895,5.881719662456779,-2.762205623403501,
387309847127366272,11.196173559359075,41.85124467949655,0.1756625032154737,-0.08230700163370253,-6.182405041448966,
387309847127399680,11.202310189591092,41.852423457888406,-1.288178990165297,-3.1243679825612416,3.248064160739156,
387309847127400960,11.199322894148509,41.85259330123129,,,,
387309847127402368,11.19541167675488,41.854852569424956,2.729885787516846,3.413259932341041,1.0389799547344625,
387309847128013184,11.205439170797641,41.852555898643836,,,,
387309847128013312,11.202357963011211,41.84458106576934,,,,
387309847129245056,11.199115199326801,41.85264886568521,,,,
387309877191561216,11.213184736793998,41.85729566255292,0.20221770572695635,-0.3742759632831115,-0.2877162304608277,
387309877191562624,11.200671095973345,41.86058811275796,0.4397446650701538,-4.329512900191602,-0.6291446739158743,
387309877191563008,11.206277320883624,41.86111719772448,0.5865735388480163,0.09581646625987306,1.3037257511491673,
387309877191565056,11.201613916933507,41.86589349003653,-1.3841359580958406,1.1091045767545304,-4.145899055114217,
387309877203406592,11.20948258955238,41.85667369518103,,,,
387309881487105024,11.202060168889833,41.86261412668845,1.2165008143377343,-1.41335644971181,-0.19097999856210057,
387309881487105280,11.205253287280296,41.86779297784307,-0.25032535252835886,-0.3593579108239434,1.2965102864007427,
387309881487135744,11.209265090474295,41.85205891811987,,,,
387309881487136384,11.207683275044486,41.85288631313767,,,,
387309881487138816,11.20267950820419,41.85589487687269,-0.6720482438069589,0.4861685805646451,-0.07149269543339534,
387309881487139712,11.201595040879598,41.85974564470729,0.8687173506803609,-5.025296888926094,2.669816356543084,
387309881488308224,11.197469481454801,41.86585423239622,0.3078397584773573,-1.011355767494159,0.5435377210408112,
387309911551299072,11.18497003160847,41.85735709340093,2.0423750738680027,0.09360781434327826,-0.8863711404834004,
387309911551308288,11.177542196474922,41.867947918008845,-0.335019244610634,0.4457844044755033,0.023456818490050543,
387309911551308416,11.18327195023097,41.86438726107071,-0.8148708601531603,0.36257293446689953,-0.17255723431207529,
387309911552442752,11.188582419442042,41.85883809738722,-1.6629085420043348,1.411376563919198,-0.38311261132215285,
387309911552443392,11.191690480372884,41.861065077183916,-1.0602858160009998,-0.43784140400451765,-0.48883223763428935,
387309915846782464,11.176193932508951,41.87154595602735,-0.06307222680441077,0.7040531025283063,-0.04508991317938121,
387309915846782976,11.176879301666856,41.86949068572417,-0.5103004909213159,-0.3874446541023332,-0.02888729397875265,
387309915846783232,11.17799208644785,41.86853644756176,-0.05643173669183437,-0.19885782410554992,-0.05904014900306357,
387309915846783872,11.179279124145094,41.86779113547169,1.6649422829037077,1.1407303370143418,0.5478721602959025,
387309915846784128,11.181354296290111,41.86790879964655,-2.1205504358844647,-0.540886719375731,-1.5391001894110343,
387309915846784384,11.177586490549356,41.8662918307396,-0.36671471367921393,0.8356061944411817,-0.009715182538508504,
387309915846785664,11.180166735907495,41.8580890545092,-1.125601066303056,-0.7680894268624197,0.6716323060854343,
387309915846785920,11.190893933686974,41.85204799090019,0.01673073490578841,-0.41839600874030003,0.40313830860096145,
387309915846843776,11.191025201365333,41.85333151340454,0.7280078085157566,2.0065640163819465,-0.6638144094562288,
387309915846846080,11.187653236146268,41.86478719341183,0.3658009102052917,0.7762440366938314,-0.385974958089706,
387309915846846464,11.1854669528559,41.866279488299924,-0.5152178263728099,0.41399796099195385,1.475027858620214,
387309915846846976,11.18197604915213,41.86815923069864,2.979286485112442,-4.508743685833675,-1.0297601899333544,
387309915846880768,11.188912290705769,41.85514817187537,4.142726345562094,1.0941827688444778,-4.824998402133918,
387309915846881024,11.185353189231702,41.85257672701683,0.5962905316468978,1.0627882501680925,0.9931872075182103,
387309915846883968,11.185533022819548,41.863926166342054,,,,
387309915846884096,11.185925775149725,41.86361043080877,,,,
387309915846889728,11.175488266173227,41.866069922971384,-1.0454702338868704,-0.6099802552491588,-1.3032880475938975,
387309915847135104,11.185856781451129,41.86174312839169,-0.3863270459850112,1.9553218034751008,1.416927533116462,
387309915848045952,11.181726240027578,41.867731103234874,0.9869128114275594,0.27237747945841495,-1.1635511643100842,
387309915848046208,11.183629079937246,41.86669460215713,0.655240026738231,0.44199943485283766,0.3407234774230237,
387309915848713984,11.179879605156295,41.86803793129115,-0.24708157371461245,-2.6844869556259026,1.1098694347003506,
387309915848714624,11.183926631382988,41.86517584154185,,,,
387309945912183424,11.189947901071276,41.87511824655595,-0.6112304342001075,1.0212333773880722,-0.679933625164219,
387309945912184704,11.18802801368444,41.86881712837689,0.27145876824517173,0.038609968727673416,-0.038189078951928676,
387309950206518784,11.186909610031977,41.87820462780915,-0.82630219534534,0.14075613249573882,0.44915604151115474,
387309950206520192,11.184464652303271,41.87552423571045,-0.2343837022394321,-1.2800254426628386,-1.6154940732528562,
387309950206520448,11.178038454312059,41.873450761958495,-0.05681245205074252,0.3770448649625345,-0.131356243081275,
387309950206521472,11.184708923449103,41.87022740491111,-0.6276859057382824,-1.685897387660513,0.828270736646621,
387309950206582656,11.195226114638855,41.86272456200673,-2.5102460724579947,0.014685145828671628,1.054157375090022,
387309950206585600,11.184333148489976,41.87183914340275,2.4538548081800355,1.47237443864358,0.1918253228400834,
387309950206586368,11.17914448856714,41.87212643726224,0.07891088736171387,0.24504009971954294,-2.468709940409273,
387309950206587776,11.17957286287269,41.884237727232886,,,,
387309950206621952,11.191123748326255,41.869056169200825,-0.6994659097925633,1.1667992551754227,0.8396192666531037,
387309950206623232,11.190405724772095,41.871548417485414,1.006033847484127,2.6125893845014287,-1.5188210224369145,
387309950206624256,11.190021401346437,41.87441400402644,-0.7669891111863046,-2.5551290642029185,1.888937114709034,
387309950206624896,11.184018899195083,41.869012073383225,1.2040661134335737,1.5135759965932971,-2.2671546841094607,
387309950206626048,11.186153316654792,41.8761314675883,,,,
387309950206626560,11.184580707793533,41.874733504919575,,,,
387309950206627840,11.184054493177142,41.8768756375272,-1.1288361582245072,1.177416277963649,-0.7888649406543327,
387309950206628736,11.178200238862262,41.87389904939916,1.513634032181483,0.9918879040503282,-3.3418483852874923,
387309950206629120,11.179019502254565,41.875770517263284,,,,
387309950206827648,11.193256133954563,41.86700059250712,,,,
387309950206889600,11.18167200820865,41.879695206751975,-1.3965373913895895,2.102934363411226,-1.4366206897283973,
387309950207226112,11.189026799921255,41.86964765049081,,,,
387309950207226496,11.183228643147876,41.86873962247182,,,,
387309950207783808,11.185252574111537,41.87438097129826,-0.13546245951904923,-0.5085242328738411,0.2013395946731595,
387309950207784064,11.179546064380867,41.87071826486974,-1.4060025993045018,-0.43674034263026373,1.7615805573577035,
387309980270783744,11.211070132890613,41.86969518352823,0.8403360699790937,0.5148843042422508,-0.0914606376103447,
387309980270784768,11.200619420075409,41.87215834962159,0.3382211804280078,-0.3634102946029789,0.6115266323144221,
387309980270786432,11.211250074217393,41.87367904158992,0.23102825568503177,0.052407439483091414,0.26751192744899194,
387309980270787456,11.20484330345971,41.87427550301722,-0.7943411562135847,0.0019529979696102928,-0.3484270458178278,
387309980272240768,11.20355676941594,41.87536673589343,-0.32018140064318334,0.07504236406052975,-0.24433287485824803,
387309980272850816,11.215445711503728,41.871854546155426,0.024588354302605586,-1.8764378068183611,-0.10439585579268347,
387309980282658816,11.217282770834364,41.861931094685424,0.31300921123861886,0.44235445278222363,-0.12894248189546148,
387309984566256640,11.204778523119517,41.88130198351618,-0.8536231822525528,1.1434445523522354,-0.40972344918994463,
387309984566258688,11.208245163240312,41.8783695421897,6.000438632961097,53.37349622728608,10.120428975769542,
387309984566317696,11.21549791648526,41.86170309409881,0.8117781778108117,-0.18490660332397857,-0.3367265565361198,
387309984566319488,11.214872154622975,41.87356956533439,-0.6554892876440104,-0.18933099373188894,-1.0614178706202824,
387309984566320256,11.207815949833734,41.87102594289403,-0.4233467264852701,-2.300400334759875,-2.295276873550224,
387309984566320896,11.203689894448392,41.87282371551227,-0.8230516753384386,0.603397763639028,0.9731041126965785,
387309984566322944,11.200841169461425,41.8819615709053,0.6122908614409361,-0.23668405379962215,0.45436509190706537,
387309984566351104,11.21784671602424,41.86479539410315,,,,
387309984566351872,11.216595333374144,41.86671000822397,,,,
387309984566356480,11.205814178781491,41.8715580161014,1.646773916937621,0.22017214092502682,-1.51888661444189,
387309984566356736,11.209749432426232,41.878357396051356,,,,
387309984566357376,11.204973306776258,41.87554163127691,-0.4671473640159046,1.1960482262294745,-0.4120426724541283,
387309984567521536,11.205332290959461,41.88049446554512,0.2957885182836493,-0.6853341120035352,-0.032839805692331234,
387309984567522816,11.21899386911449,41.87283690159583,1.159282028360578,9.750656494413162,5.402446162732293,
387309984567523200,11.207804566231927,41.86940397045495,0.08517624953487585,0.11048411025017889,-0.018720417573142606,
387310014630529280,11.2148047111302,41.881348836484335,0.26029986098337643,-1.8486903050272792,1.5220216559694855,
387310014630532352,11.201611572473764,41.88474048227689,-0.4073040725211686,-0.3157382915023877,-0.06641970918866852,
387310014630532736,11.212705533284007,41.88772020769447,0.19166575258273383,-0.005192939855734768,-4.283758034358409,
387310014630534272,11.217310152845089,41.88856956391765,-0.010394466268137684,0.44430252486780897,-0.2404511107130204,
387310014631662720,11.203929654471649,41.887903357708055,-2.0059828058528235,-1.2071241340991947,-2.300168829246501,
387310018925997312,11.219160950653263,41.87926566171307,-1.116760540658272,-0.7279297807745652,0.3564011324312098,
387310018926057344,11.220857369963715,41.87806200689946,-0.39467594569024533,-0.7327781664051177,0.6518107940294073,
387310018926057728,11.22085099728676,41.88066852232915,-0.10563938217836438,-0.19459626916133596,0.03500091859775818,
387310018926060544,11.20937385083138,41.884992492282876,0.06917066076418596,-4.6689491844090725,-0.9041016154667707,
387310018926093440,11.219937457749255,41.883745011159284,0.3532657614540674,0.7871425159780218,-0.9255221855365152,
387310018926305664,11.221712257441789,41.88450485405341,,,,
387310018926700544,11.204919199288932,41.894531578345656,,,,
387310018927259520,11.217984192058681,41.885231596471876,0.3306331280937187,-1.7602204619031072,-2.3439858188691876,
387310018927260032,11.217343990043645,41.88182051121531,0.2765410159404166,1.88988875876487,-2.8721474780572795,
387310048990279040,11.186442485800265,41.89425581876252,-0.926418284983472,-0.4466576475231063,-0.22828643999060055,
387310048991718272,11.17958559587963,41.88884118736426,-0.8452311438101073,0.8371505465183798,-1.2483486919954463,
387310053285801856,11.185411542406065,41.88427709461918,1.253838818415461,11.354855631247036,0.3023248511581465,
387310053285842176,11.189397177259734,41.88173686970067,,,,
387310053285842560,11.191139216316481,41.885448075917225,0.15047153768595606,-3.744981602084791,-0.12982703613511187,
387310053285844480,11.190255765744473,41.891044929112866,1.556593496938798,2.0115392767545544,-1.6831745749211384,
387310053285846400,11.185817139226572,41.891533443056794,,,,
387310053286996608,11.180987865204127,41.88585194853267,0.86687924981599,10.426683091379083,2.59879922671908,
387310053286997632,11.199055299486421,41.883815497029204,0.9957367203462557,-1.5848745790783096,2.4232140205543953,
387310053287673088,11.183172730239775,41.88710134268118,,,,
387310083350018944,11.187338847520662,41.89697548009914,0.44559642156080037,0.7824740581150281,-4.673155905252891,
387310083350020992,11.183787164935746,41.899774462308415,,,,
387310083350021120,11.187527331569171,41.900348427580134,0.20171555719406045,1.3213177588849165,-0.4303734107654119,
387310083350021888,11.187357165251122,41.902455833173086,-1.1396856759340332,1.0172929829177506,-0.23932252563706874,
387310083350022272,11.18597823661807,41.90299460409661,2.429734966464853,-1.554945769398935,0.5267176674887575,
387310083351458048,11.188439729762823,41.89769446896089,-0.3064057673793673,0.011989316980565747,0.48420957473359033,
387310087645579392,11.196398202524088,41.88867711145294,-1.4511918263306032,-0.27246687870336217,-0.4698198486369373,
387310087645586560,11.189844618299404,41.90573361908321,0.5102071848833662,0.44705815365274715,-0.02006617358869168,
387310087645588224,11.186293744799636,41.904297393030504,-0.48654203897817433,1.4625065150958099,-2.02614982600886,
387310087646984960,11.19545817127316,41.89792286664657,,,,
387310117709741568,11.24504943827786,41.87506108497895,-0.06421407228460367,-0.031047820174403704,-0.1773532020508276,
387310117709742464,11.251218539732683,41.8784319501131,-0.3533500664781032,-0.976628089148613,-0.047928523705348794,
387310117711194368,11.254482651441752,41.87662079414798,1.0516106440702984,-3.262573975808296,-1.011366606762307,
387310122005214464,11.251079782359023,41.878211243468904,0.41786634009506207,0.6512286469016062,0.5157093662055725,
387310122005268480,11.244056125191763,41.881475925986564,0.16684245962235125,0.978907986491062,-0.30197126928833096,
387310122005296256,11.252427757648904,41.86607111671554,-2.2251268388951955,2.279916465139152,1.8625327076822906,
387310122005298560,11.248986784196477,41.87786033913131,,,,
387310122006506496,11.262432123269802,41.87186026533094,-2.2051685654564706,-2.2977937617430486,2.3417826422699504,
387310122007144448,11.245861632570127,41.873018739662236,0.5596211205977016,1.4263142971089005,0.7096858892540147,
387310122007144576,11.256066951682396,41.876471910677864,,,,
387310122007144704,11.254215451839388,41.87693109650507,1.1966951878654437,0.4407563926162755,-1.7476990916450839,
387310156364948352,11.247000491933678,41.88852018681071,0.7294167781864332,-0.6757753668064558,0.3992135388959383,
387310156364950016,11.25763342765386,41.888224701864395,1.145135883552196,15.455877246699195,5.559925371699708,
387310156364951424,11.25172304805676,41.88160492789478,-1.6480091362789686,0.11126937324046272,-0.37469786304408426,
387310156365006336,11.24829149296892,41.88428806854731,-2.6311758423110727,-1.292425420876907,-1.9240150341868631,
387310156365035264,11.255347867279188,41.881798480126264,-0.0428111017929272,-1.8558040107184577,4.673227063106585,
387310156365259904,11.250440819557944,41.8862571386845,,,,
387310156365300864,11.264125662995447,41.886932617602206,,,,
387310156365310208,11.262684758693391,41.87460077719739,,,,
387310156366214144,11.251957291944949,41.883978216878305,0.6251303826167145,-2.018940755265287,-1.555281874298173,
387310156366244992,11.252257561864115,41.88643371471854,,,,
387310156366333824,11.251855795307868,41.88556730988024,,,,
387310186430671360,11.225685031448519,41.88324564877246,0.5553947635300558,0.40974422959431644,0.3597843990113383,
387310186430676608,11.230090058992316,41.88254906333939,-0.0773866271859231,0.3384360065614004,-0.9056348882080117,
387310190724744832,11.24175163089244,41.877483283957986,-0.85871189057026,-0.03176192678932842,-1.203670496100656,
387310190724746112,11.238180096932899,41.87875203579726,-0.272526861838758,0.5193099261972578,-1.300104183886382,
387310190724746240,11.238736956770882,41.87855711262728,-1.6496164543367435,1.5382801597897533,1.4741778154563305,
387310190724747520,11.234363427006029,41.88514032235826,-0.4028027161933158,-0.34394418638964414,-0.7988237491880743,
387310190724777216,11.239314567957882,41.874619374893705,,,,
387310190724777728,11.240337982293964,41.87861532973782,,,,
387310190724778752,11.242046166752871,41.883881005432045,0.7856861013197243,-0.3905577575498043,0.7900171544328356,
387310190724781568,11.230359813663465,41.88160354312417,-3.354892992431828,3.715517887919627,-0.2760915621946599,
387310190724782848,11.230439619748951,41.88719203600673,,,,
387310190724784256,11.22852928821922,41.89014233930337,,,,
387310190724997760,11.239795399856611,41.88312666250225,,,,
387310190725051520,11.236371264473233,41.88762870001413,0.7552716899350278,2.0293093195093936,-0.4572132171667084,
387310190725051648,11.235437396658854,41.89015150229017,1.3981205864015527,-3.689523089448424,1.0610924098764762,
387310190725952128,11.234320435715373,41.88419725682443,-0.011292807673192417,1.7019494253450582,-0.18649743227456753,
387310190725983744,11.237359299204565,41.887678540517065,2.466885603930613,3.2050825183855935,-0.18445514362348417,
387310190726626304,11.23368564901327,41.87963803490714,-0.6988664660760692,-0.06353854819946285,-0.6179168553062098,
387310220790095744,11.2278298379247,41.89865105259434,1.1635633943360344,-2.1593700830089757,3.2160922252964346,
387310220790096128,11.229755081671062,41.90528868812289,0.18887845041036416,0.25030056206464174,0.6577247570340916,
387310220790436608,11.24114225258132,41.901266345882355,-0.1525426122132897,0.24390750152613175,-0.29531822737183244,
387310225084422784,11.242924603525678,41.8917785874083,-0.22803908602612233,-1.8731096493687127,0.23693994382353384,
387310225084480256,11.227263855539135,41.90425173727738,2.7889210038389454,-2.21999463438777,2.9661266703758704,
387310225084486144,11.244244693856116,41.89856691608067,,,,
387310225084486784,11.237969181767948,41.89333260168531,-0.6863445272753514,-0.85667925803988,-0.6480616477272003,
387310225084486912,11.239683246320753,41.89587966771572,1.089375842667613,1.405055569988582,0.145769837764137,
387310225084488576,11.233399816438478,41.90016209997806,,,,
387310225084517888,11.24407885997267,41.890310538753035,,,,
387310225084518016,11.243864275732955,41.89080816631346,-2.160319722411263,2.9090571074657507,1.5488814209619945,
387310225084519552,11.240241137385478,41.89305927773832,,,,
387310225084526208,11.228522718026975,41.90717294557841,,,,
387310225084737280,11.242728400538441,41.89731941951132,,,,
387310225085129344,11.23130236932996,41.89584957851665,,,,
387310255148715392,11.262874930256745,41.901686290823044,1.089117811475861,0.47750186888315493,-0.9012387416613772,
387310255148721920,11.251007016129364,41.909672175009746,-0.6665037161404176,1.777551965707347,0.7187574983282722,
387310255150048640,11.252723856405106,41.90228075740986,1.2839301981003257,-9.086036467330961,-7.028368989715132,
387310255150174848,11.259764957923686,41.90045098911431,0.03761825295283333,0.02786900537402351,-0.12309024022796844,
387310259444154624,11.250142649316844,41.90737257833737,-0.22585118520185793,-0.12705285328365812,-0.13503843240716257,
387310259444158464,11.248604878270317,41.89836274261117,-1.1465970110386234,-0.37327504210217527,-0.23326230879519866,
387310259444159872,11.252701388022677,41.896898205357466,-0.7943942031033073,-0.003131043938904954,0.5006253453134634,
387310259444160768,11.26290471189022,41.89590675573273,1.0546590333119963,0.005860324670349901,-0.7553680360887949,
387310259444164224,11.26023315659451,41.889865784016024,-0.3737745507897019,-0.48024818351398174,0.028526897308199375,
387310259444220544,11.26667356067011,41.89178454540809,0.2958004287829697,0.5592211825971892,0.09196759803202388,
387310259444222336,11.255653247002828,41.89793089055797,0.2224142918931577,-0.25180070530725945,0.15521419248781215,
387310259444222592,11.25610762164448,41.89897829503819,-1.0145111964692783,-0.9143546390733319,-0.6928499625441187,
387310259444223488,11.254130006461233,41.90214281261586,,,,
387310259444250752,11.266062043908017,41.89719623602798,-1.4059246344604635,-6.836952950618459,-5.248969551343465,
387310259444253568,11.256880390811306,41.896542983731884,2.103532950178375,-0.33577699096204056,1.1241307382195744,
387310259444475520,11.261242160029704,41.893671702565,,,,
387310259444476160,11.252421014028704,41.90063510908037,,,,
387310259444476288,11.25861849424613,41.90051592555352,-0.547762129253809,-3.6706319871779116,-0.9794875430278236,
387310259444525056,11.266298579868819,41.899541455368905,,,,
387310259445425664,11.252368677963902,41.90732436113275,-0.4634323637870657,-0.08481328200898115,-1.0971279393583895,
387310259445455104,11.267862460507269,41.8984567828411,0.9842728280822208,1.4024352083548202,-2.2282187168678838,
387310259445632384,11.260044314066821,41.89031327017559,,,,
387310362523360512,11.244197791404789,41.92584445795644,-1.3174792401647182,0.3208393672720598,0.8682656266135662,
387310259446102784,11.264553837839888,41.90007174296921,-0.23697541412295509,0.5926678352523428,-0.11440505377772134,
387310289508461568,11.25182046921515,41.91130761291316,0.6011806900948388,-0.1656022023514368,-0.19426850951714014,
387310289508467584,11.255573536389381,41.91820651479184,0.3382019916505722,-0.4857595204507408,1.7709535172696125,
387310289510503424,11.266905539874857,41.90259903821628,0.7023480400401102,0.9612902457926786,0.2501633220749627,
387310293803885952,11.252497159553746,41.91604610549202,0.36031019302396927,0.05596050535874214,0.03688020044711441,
387310293803891200,11.25324880248184,41.909282500774566,-0.22078964704998688,0.24520174317620952,0.35760471767758684,
387310293803957760,11.268585048343564,41.898344296339076,1.4900005084051215,0.5356376783284975,-1.5480322866542102,
387310293803959424,11.26805814694522,41.90039213141342,0.4399858641835949,0.7591258320028084,0.583568140271673,
387310293803960576,11.262929169839028,41.90640155412771,1.3526950063958418,0.8162608332474097,-0.04931627263906895,
387310293803990272,11.270576815252545,41.905506323693444,,,,
387310293803990656,11.268607449904355,41.90569111341336,,,,
387310293803991040,11.265179046648496,41.90390617307938,,,,
387310293803994112,11.264493828758509,41.91318004001169,0.04966288381833099,-0.29012966533278056,-1.9811311525616992,
387310293803995008,11.2557157280706,41.90784266369137,1.639591809964298,0.32704617702930666,5.4168589898961725,
387310293803995520,11.255065527716159,41.90903017037691,,,,
387310293804215424,11.252908381931569,41.92031912664822,,,,
387310293804263936,11.264435084683415,41.91503631541207,,,,
387310293805193088,11.263517296314353,41.913462355562395,0.6485603713696372,-0.0659295635078545,-4.648064695114648,
387310293805831424,11.253711132562447,41.915334586611905,-0.2750111229332772,0.7987462357975389,-0.013235205651965428,
387310293805831552,11.251065845082902,41.9148936684423,0.3575704464425199,1.1015041024486647,-0.3731965311581487,
387310323868200576,11.244579831702755,41.912993699869126,,,,
387310323869312640,11.230291521859018,41.91269291522797,,,,
