Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5386373,-,b'La Guajira',b'Colombia',11.72,-71.97,-5,45,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Temperature,GHI,Surface Albedo,Solar Zenith Angle
2022,1,1,0,0,0,0,0,0,0,25.400000000000002,0,0.22,168.53
2022,1,1,1,0,0,0,0,0,0,25.3,0,0.22,160.14000000000001
2022,1,1,2,0,0,0,0,0,0,25.200000000000003,0,0.22,147.39000000000001
2022,1,1,3,0,0,0,0,0,0,25.3,0,0.22,133.8
2022,1,1,4,0,0,0,0,0,0,25.3,0,0.22,120.02
2022,1,1,5,0,0,0,0,0,0,25.3,0,0.22,106.25
2022,1,1,6,0,0,0,0,0,0,25.5,0,0.22,92.61
2022,1,1,7,0,62,138,406,62,406,26.5,138,0.22,79.18
2022,1,1,8,0,95,367,678,95,678,27.8,367,0.22,66.37
2022,1,1,9,0,112,581,805,112,805,28.8,581,0.22,54.42
2022,1,1,10,0,119,748,877,119,877,29.700000000000003,748,0.22,44.12
2022,1,1,11,0,125,850,906,125,906,30.3,850,0.22,36.89
2022,1,1,12,0,127,877,912,127,912,30.700000000000003,877,0.22,34.730000000000004
2022,1,1,13,0,121,831,907,121,907,30.8,831,0.22,38.5
2022,1,1,14,0,115,709,868,115,868,30.6,709,0.22,46.79
2022,1,1,15,0,104,528,793,104,793,30,528,0.22,57.67
2022,1,1,16,0,83,305,647,83,647,29.1,305,0.22,69.92
2022,1,1,17,0,45,82,298,45,298,27.8,82,0.22,82.87
2022,1,1,18,0,0,0,0,0,0,27,0,0.22,96.44
2022,1,1,19,0,0,0,0,0,0,26.5,0,0.22,110.13
2022,1,1,20,0,0,0,0,0,0,26.200000000000003,0,0.22,123.93
2022,1,1,21,0,0,0,0,0,0,26,0,0.22,137.69
2022,1,1,22,0,0,0,0,0,0,25.700000000000003,0,0.22,151.15
2022,1,1,23,0,0,0,0,0,0,25.6,0,0.22,163.35
2022,1,2,0,0,0,0,0,0,0,25.5,0,0.22,168.63
2022,1,2,1,0,0,0,0,0,0,25.400000000000002,0,0.22,160.27
2022,1,2,2,0,0,0,0,0,0,25.3,0,0.22,147.51
2022,1,2,3,0,0,0,0,0,0,25.3,0,0.22,133.92000000000002
2022,1,2,4,0,0,0,0,0,0,25.200000000000003,0,0.22,120.13
2022,1,2,5,0,0,0,0,0,0,25.1,0,0.22,106.34
2022,1,2,6,0,0,0,0,0,0,25.3,0,0.22,92.7
2022,1,2,7,0,59,139,426,59,426,26.3,139,0.22,79.25
2022,1,2,8,0,91,368,692,91,692,27.6,368,0.22,66.43
2022,1,2,9,0,110,580,807,110,807,28.6,580,0.22,54.46
2022,1,2,10,0,114,748,883,114,883,29.5,748,0.22,44.13
2022,1,2,11,0,129,846,896,129,896,30.1,846,0.22,36.85
2022,1,2,12,0,136,872,895,136,895,30.5,872,0.22,34.64
2022,1,2,13,0,123,828,899,123,899,30.6,828,0.22,38.38
2022,1,2,14,0,119,709,859,119,859,30.400000000000002,709,0.22,46.65
2022,1,2,15,0,108,527,781,108,781,29.8,527,0.22,57.53
2022,1,2,16,0,89,305,626,89,626,28.8,305,0.22,69.78
2022,1,2,17,0,48,82,271,48,271,27.5,82,0.22,82.74
2022,1,2,18,0,0,0,0,0,0,26.8,0,0.22,96.32000000000001
2022,1,2,19,0,0,0,0,0,0,26.400000000000002,0,0.22,110.02
2022,1,2,20,0,0,0,0,0,0,26,0,0.22,123.82000000000001
2022,1,2,21,0,0,0,0,0,0,25.700000000000003,0,0.22,137.6
2022,1,2,22,0,0,0,0,0,0,25.5,0,0.22,151.08
2022,1,2,23,0,0,0,0,0,0,25.3,0,0.22,163.33
2022,1,3,0,0,0,0,0,0,0,25.1,0,0.22,168.74
2022,1,3,1,0,0,0,0,0,0,24.900000000000002,0,0.22,160.41
2022,1,3,2,0,0,0,0,0,0,24.8,0,0.22,147.64000000000001
2022,1,3,3,0,0,0,0,0,0,24.700000000000003,0,0.22,134.04
2022,1,3,4,0,0,0,0,0,0,24.700000000000003,0,0.22,120.23
2022,1,3,5,0,0,0,0,0,0,24.700000000000003,0,0.22,106.44
2022,1,3,6,0,0,0,0,0,0,25,0,0.22,92.78
2022,1,3,7,0,67,133,356,67,356,26.400000000000002,133,0.22,79.32000000000001
2022,1,3,8,0,110,360,628,110,628,27.700000000000003,360,0.22,66.49
2022,1,3,9,0,135,573,754,135,754,28.8,573,0.22,54.49
2022,1,3,10,0,128,750,865,128,865,29.6,750,0.22,44.12
2022,1,3,11,0,134,853,897,134,897,30.3,853,0.22,36.800000000000004
2022,1,3,12,0,133,885,912,133,912,30.700000000000003,885,0.22,34.53
2022,1,3,13,0,114,844,930,114,930,30.8,844,0.22,38.24
2022,1,3,14,0,108,725,897,108,897,30.6,725,0.22,46.51
2022,1,3,15,0,97,544,830,97,830,30,544,0.22,57.39
2022,1,3,16,0,77,319,696,77,696,29.1,319,0.22,69.65
2022,1,3,17,0,42,90,370,42,370,27.700000000000003,90,0.22,82.61
2022,1,3,18,0,0,0,0,0,0,26.8,0,0.22,96.19
2022,1,3,19,0,0,0,0,0,0,26.3,0,0.22,109.9
2022,1,3,20,0,0,0,0,0,0,25.900000000000002,0,0.22,123.72
2022,1,3,21,0,0,0,0,0,0,25.5,0,0.22,137.5
2022,1,3,22,0,0,0,0,0,0,25.200000000000003,0,0.22,151.01
2022,1,3,23,0,0,0,0,0,0,25,0,0.22,163.31
2022,1,4,0,0,0,0,0,0,0,24.8,0,0.22,168.86
2022,1,4,1,0,0,0,0,0,0,24.6,0,0.22,160.56
2022,1,4,2,0,0,0,0,0,0,24.5,0,0.22,147.77
2022,1,4,3,0,0,0,0,0,0,24.5,0,0.22,134.15
2022,1,4,4,0,0,0,0,0,0,24.5,0,0.22,120.34
2022,1,4,5,0,0,0,0,0,0,24.5,0,0.22,106.53
2022,1,4,6,0,0,0,0,0,0,24.8,0,0.22,92.87
2022,1,4,7,0,60,137,422,60,422,26.200000000000003,137,0.22,79.39
2022,1,4,8,0,92,368,693,92,693,27.6,368,0.22,66.54
2022,1,4,9,0,112,583,811,112,811,28.8,583,0.22,54.52
2022,1,4,10,0,108,760,908,108,908,29.700000000000003,760,0.22,44.12
2022,1,4,11,0,115,863,933,115,933,30.3,863,0.22,36.74
2022,1,4,12,0,118,894,940,118,940,30.6,894,0.22,34.42
2022,1,4,13,0,111,850,938,111,938,30.6,850,0.22,38.1
2022,1,4,14,0,104,729,905,104,905,30.3,729,0.22,46.36
2022,1,4,15,0,94,548,841,94,841,29.8,548,0.22,57.24
2022,1,4,16,0,76,322,703,76,703,28.8,322,0.22,69.51
2022,1,4,17,0,43,91,373,43,373,27.5,91,0.22,82.49
2022,1,4,18,0,0,0,0,0,0,26.700000000000003,0,0.22,96.07000000000001
2022,1,4,19,0,0,0,0,0,0,26.200000000000003,0,0.22,109.79
2022,1,4,20,0,0,0,0,0,0,25.8,0,0.22,123.61
2022,1,4,21,0,0,0,0,0,0,25.5,0,0.22,137.41
2022,1,4,22,0,0,0,0,0,0,25.200000000000003,0,0.22,150.94
2022,1,4,23,0,0,0,0,0,0,25,0,0.22,163.3
2022,1,5,0,0,0,0,0,0,0,24.6,0,0.22,168.98
2022,1,5,1,0,0,0,0,0,0,24.400000000000002,0,0.22,160.70000000000002
2022,1,5,2,0,0,0,0,0,0,24.3,0,0.22,147.9
2022,1,5,3,0,0,0,0,0,0,24.5,0,0.22,134.27
2022,1,5,4,0,0,0,0,0,0,24.6,0,0.22,120.44
2022,1,5,5,0,0,0,0,0,0,24.700000000000003,0,0.22,106.63
2022,1,5,6,0,0,0,0,0,0,24.900000000000002,0,0.22,92.95
2022,1,5,7,0,64,133,378,64,378,26,133,0.22,79.46000000000001
2022,1,5,8,0,99,363,664,99,664,27.1,363,0.22,66.58
2022,1,5,9,0,118,579,794,118,794,28.1,579,0.22,54.54
2022,1,5,10,0,111,757,899,111,899,29.1,757,0.22,44.1
2022,1,5,11,0,119,862,927,119,927,29.700000000000003,862,0.22,36.68
2022,1,5,12,0,121,894,936,121,936,30.1,894,0.22,34.31
2022,1,5,13,0,111,852,940,111,940,30.200000000000003,852,0.22,37.95
2022,1,5,14,0,104,734,911,104,911,30.1,734,0.22,46.2
2022,1,5,15,0,92,554,851,92,851,29.6,554,0.22,57.09
2022,1,5,16,0,73,329,727,73,727,28.6,329,0.22,69.37
2022,1,5,17,0,41,96,416,41,416,27.3,96,0.22,82.36
2022,1,5,18,0,0,0,0,0,0,26.3,0,0.22,95.95
2022,1,5,19,0,0,0,0,0,0,25.8,0,0.22,109.68
2022,1,5,20,0,0,0,0,0,0,25.400000000000002,0,0.22,123.51
2022,1,5,21,0,0,0,0,0,0,25,0,0.22,137.33
2022,1,5,22,0,0,0,0,0,0,24.700000000000003,0,0.22,150.88
2022,1,5,23,0,0,0,0,0,0,24.5,0,0.22,163.29
2022,1,6,0,0,0,0,0,0,0,24.3,0,0.22,169.11
2022,1,6,1,0,0,0,0,0,0,24.1,0,0.22,160.85
2022,1,6,2,0,0,0,0,0,0,23.900000000000002,0,0.22,148.03
2022,1,6,3,0,0,0,0,0,0,23.8,0,0.22,134.38
2022,1,6,4,0,0,0,0,0,0,23.8,0,0.22,120.54
2022,1,6,5,0,0,0,0,0,0,23.8,0,0.22,106.72
2022,1,6,6,0,0,0,0,0,0,24.400000000000002,0,0.22,93.02
2022,1,6,7,0,59,132,402,59,402,25.900000000000002,132,0.22,79.52
2022,1,6,8,0,94,362,677,94,677,27.400000000000002,362,0.22,66.63
2022,1,6,9,0,113,578,802,113,802,28.6,578,0.22,54.56
2022,1,6,10,0,111,752,893,111,893,29.6,752,0.22,44.08
2022,1,6,11,0,120,857,919,120,919,30.400000000000002,857,0.22,36.61
2022,1,6,12,0,123,889,927,123,927,30.900000000000002,889,0.22,34.18
2022,1,6,13,0,119,845,919,119,919,31.1,845,0.22,37.800000000000004
2022,1,6,14,0,112,728,888,112,888,30.900000000000002,728,0.22,46.050000000000004
2022,1,6,15,0,99,549,826,99,826,30.400000000000002,549,0.22,56.94
2022,1,6,16,0,78,325,696,78,696,29.400000000000002,325,0.22,69.23
2022,1,6,17,0,43,95,387,43,387,27.900000000000002,95,0.22,82.23
2022,1,6,18,0,0,0,0,0,0,26.8,0,0.22,95.83
2022,1,6,19,0,0,0,0,0,0,26,0,0.22,109.56
2022,1,6,20,0,0,0,0,0,0,25.5,0,0.22,123.41
2022,1,6,21,0,0,0,0,0,0,25.1,0,0.22,137.24
2022,1,6,22,0,0,0,0,0,0,24.8,0,0.22,150.82
2022,1,6,23,0,0,0,0,0,0,24.6,0,0.22,163.28
2022,1,7,0,0,0,0,0,0,0,24.5,0,0.22,169.25
2022,1,7,1,0,0,0,0,0,0,24.400000000000002,0,0.22,161
2022,1,7,2,0,0,0,0,0,0,24.200000000000003,0,0.22,148.15
2022,1,7,3,0,0,0,0,0,0,24.1,0,0.22,134.49
2022,1,7,4,0,0,0,0,0,0,23.900000000000002,0,0.22,120.64
2022,1,7,5,0,0,0,0,0,0,23.8,0,0.22,106.8
2022,1,7,6,0,0,0,0,0,0,24.1,0,0.22,93.10000000000001
2022,1,7,7,0,62,130,374,62,374,25.700000000000003,130,0.22,79.58
2022,1,7,8,0,98,360,661,98,661,27.1,360,0.22,66.67
2022,1,7,9,0,117,576,791,117,791,28.3,576,0.22,54.57
2022,1,7,10,0,138,743,842,138,842,29.3,743,0.22,44.050000000000004
2022,1,7,11,0,144,849,878,144,878,30.1,849,0.22,36.53
2022,1,7,12,0,143,881,891,143,891,30.6,881,0.22,34.05
2022,1,7,13,0,132,840,895,132,895,30.700000000000003,840,0.22,37.64
2022,1,7,14,0,124,722,860,124,860,30.5,722,0.22,45.89
2022,1,7,15,0,109,542,791,109,791,29.900000000000002,542,0.22,56.79
2022,1,7,16,0,86,322,659,86,659,28.900000000000002,322,0.22,69.09
2022,1,7,17,0,47,95,350,47,350,27.6,95,0.22,82.10000000000001
2022,1,7,18,0,0,0,0,0,0,26.700000000000003,0,0.22,95.71000000000001
2022,1,7,19,0,0,0,0,0,0,26.1,0,0.22,109.45
2022,1,7,20,0,0,0,0,0,0,25.6,0,0.22,123.31
2022,1,7,21,0,0,0,0,0,0,25.200000000000003,0,0.22,137.16
2022,1,7,22,0,0,0,0,0,0,24.8,0,0.22,150.76
2022,1,7,23,0,0,0,0,0,0,24.400000000000002,0,0.22,163.28
2022,1,8,0,0,0,0,0,0,0,24.1,0,0.22,169.39000000000001
2022,1,8,1,0,0,0,0,0,0,23.900000000000002,0,0.22,161.15
2022,1,8,2,0,0,0,0,0,0,24.1,0,0.22,148.28
2022,1,8,3,0,0,0,0,0,0,24.400000000000002,0,0.22,134.6
2022,1,8,4,0,0,0,0,0,0,24.6,0,0.22,120.74000000000001
2022,1,8,5,0,0,0,0,0,0,24.700000000000003,0,0.22,106.89
2022,1,8,6,0,0,0,0,0,0,25,0,0.22,93.17
2022,1,8,7,0,70,124,300,70,300,26.200000000000003,124,0.22,79.63
2022,1,8,8,0,114,350,598,114,598,27.5,350,0.22,66.7
2022,1,8,9,0,134,566,746,134,746,28.6,566,0.22,54.58
2022,1,8,10,0,133,741,845,133,845,29.5,741,0.22,44.02
2022,1,8,11,0,139,846,880,139,880,30.1,846,0.22,36.44
2022,1,8,12,0,138,881,895,138,895,30.6,881,0.22,33.910000000000004
2022,1,8,13,0,149,837,886,133,803,30.700000000000003,786,0.22,37.47
2022,1,8,14,0,123,721,857,123,857,30.5,721,0.22,45.72
2022,1,8,15,0,108,543,791,108,791,29.900000000000002,543,0.22,56.64
2022,1,8,16,0,86,322,657,86,657,28.900000000000002,322,0.22,68.95
2022,1,8,17,0,48,96,343,48,343,27.5,96,0.22,81.97
2022,1,8,18,0,0,0,0,0,0,26.700000000000003,0,0.22,95.59
2022,1,8,19,0,0,0,0,0,0,26.1,0,0.22,109.34
2022,1,8,20,0,0,0,0,0,0,25.8,0,0.22,123.22
2022,1,8,21,0,0,0,0,0,0,25.400000000000002,0,0.22,137.08
2022,1,8,22,0,0,0,0,0,0,25.1,0,0.22,150.70000000000002
2022,1,8,23,0,0,0,0,0,0,24.900000000000002,0,0.22,163.29
2022,1,9,0,0,0,0,0,0,0,24.6,0,0.22,169.54
2022,1,9,1,0,0,0,0,0,0,24.5,0,0.22,161.31
2022,1,9,2,0,0,0,0,0,0,24.6,0,0.22,148.41
2022,1,9,3,0,0,0,0,0,0,24.6,0,0.22,134.71
2022,1,9,4,0,0,0,0,0,0,24.6,0,0.22,120.83
2022,1,9,5,0,0,0,0,0,0,24.5,0,0.22,106.97
2022,1,9,6,0,0,0,0,0,0,24.8,0,0.22,93.23
2022,1,9,7,0,55,133,438,55,438,26.1,133,0.22,79.68
2022,1,9,8,0,84,365,713,84,713,27.400000000000002,365,0.22,66.73
2022,1,9,9,0,99,582,833,99,833,28.400000000000002,582,0.22,54.58
2022,1,9,10,0,395,753,892,111,286,29.200000000000003,601,0.22,43.980000000000004
2022,1,9,11,0,117,861,924,117,924,29.8,861,0.22,36.35
2022,1,9,12,0,118,894,933,118,933,30.1,894,0.22,33.77
2022,1,9,13,0,464,848,918,118,163,30.1,594,0.22,37.300000000000004
2022,1,9,14,0,109,732,889,109,889,29.8,732,0.22,45.550000000000004
2022,1,9,15,0,98,552,823,98,823,29.3,552,0.22,56.480000000000004
2022,1,9,16,0,78,329,694,78,694,28.400000000000002,329,0.22,68.8
2022,1,9,17,0,45,100,388,45,388,27.200000000000003,100,0.22,81.84
2022,1,9,18,0,0,0,0,0,0,26.400000000000002,0,0.22,95.47
2022,1,9,19,0,0,0,0,0,0,26,0,0.21,109.24000000000001
2022,1,9,20,0,0,0,0,0,0,25.700000000000003,0,0.21,123.12
2022,1,9,21,0,0,0,0,0,0,25.6,0,0.21,137
2022,1,9,22,0,0,0,0,0,0,25.400000000000002,0,0.21,150.65
2022,1,9,23,0,0,0,0,0,0,25.1,0,0.21,163.29
2022,1,10,0,0,0,0,0,0,0,24.900000000000002,0,0.21,169.70000000000002
2022,1,10,1,0,0,0,0,0,0,24.6,0,0.21,161.46
2022,1,10,2,0,0,0,0,0,0,24.400000000000002,0,0.21,148.54
2022,1,10,3,0,0,0,0,0,0,24.1,0,0.21,134.82
2022,1,10,4,0,0,0,0,0,0,23.8,0,0.21,120.93
2022,1,10,5,0,0,0,0,0,0,23.6,0,0.21,107.05
2022,1,10,6,0,0,0,0,0,0,24.1,0,0.21,93.3
2022,1,10,7,0,56,131,422,56,422,25.900000000000002,131,0.21,79.73
2022,1,10,8,0,84,364,708,84,708,27.3,364,0.21,66.76
2022,1,10,9,0,99,581,832,99,832,28.400000000000002,581,0.21,54.58
2022,1,10,10,0,109,750,891,109,891,29.1,750,0.21,43.94
2022,1,10,11,0,120,852,908,120,908,29.6,852,0.21,36.25
2022,1,10,12,0,127,882,907,127,907,29.700000000000003,882,0.21,33.61
2022,1,10,13,0,126,836,890,126,890,29.6,836,0.21,37.13
2022,1,10,14,0,123,717,846,123,846,29.3,717,0.21,45.38
2022,1,10,15,0,267,539,772,111,91,28.700000000000003,317,0.21,56.32
2022,1,10,16,0,167,322,646,87,266,28,264,0.21,68.66
2022,1,10,17,0,73,99,356,47,29,27.200000000000003,77,0.21,81.71000000000001
2022,1,10,18,0,0,0,0,0,0,26.6,0,0.21,95.35000000000001
2022,1,10,19,0,0,0,0,0,0,26.200000000000003,0,0.21,109.13
2022,1,10,20,0,0,0,0,0,0,25.8,0,0.21,123.03
2022,1,10,21,0,0,0,0,0,0,25.400000000000002,0,0.21,136.92000000000002
2022,1,10,22,0,0,0,0,0,0,25.200000000000003,0,0.21,150.6
2022,1,10,23,0,0,0,0,0,0,25.1,0,0.21,163.31
2022,1,11,0,0,0,0,0,0,0,25,0,0.21,169.86
2022,1,11,1,0,0,0,0,0,0,24.900000000000002,0,0.21,161.62
2022,1,11,2,0,0,0,0,0,0,24.8,0,0.21,148.66
2022,1,11,3,0,0,0,0,0,0,24.8,0,0.21,134.93
2022,1,11,4,0,0,0,0,0,0,24.700000000000003,0,0.21,121.02
2022,1,11,5,0,0,0,0,0,0,24.6,0,0.21,107.12
2022,1,11,6,0,0,0,0,0,0,24.900000000000002,0,0.21,93.36
2022,1,11,7,0,58,127,387,58,387,26.200000000000003,127,0.21,79.77
2022,1,11,8,0,172,353,653,96,403,27.5,331,0.21,66.78
2022,1,11,9,0,282,565,767,121,231,28.6,416,0.21,54.57
2022,1,11,10,0,266,734,829,136,506,29.3,631,0.21,43.89
2022,1,11,11,0,144,841,863,144,863,29.8,841,0.21,36.14
2022,1,11,12,0,332,877,881,142,471,30,725,0.21,33.46
2022,1,11,13,0,374,832,855,149,60,30.1,422,0.21,36.95
2022,1,11,14,0,315,721,838,131,363,29.900000000000002,570,0.21,45.21
2022,1,11,15,0,167,549,795,107,5,29.3,170,0.21,56.160000000000004
2022,1,11,16,0,178,333,690,80,90,28.5,211,0.21,68.51
2022,1,11,17,0,70,104,405,45,11,27.400000000000002,71,0.21,81.58
2022,1,11,18,0,0,0,0,0,0,26.6,0,0.21,95.23
2022,1,11,19,0,0,0,0,0,0,26,0,0.22,109.02
2022,1,11,20,0,0,0,0,0,0,25.6,0,0.22,122.94
2022,1,11,21,0,0,0,0,0,0,25.200000000000003,0,0.22,136.85
2022,1,11,22,0,0,0,0,0,0,24.900000000000002,0,0.22,150.56
2022,1,11,23,0,0,0,0,0,0,24.6,0,0.22,163.32
2022,1,12,0,0,0,0,0,0,0,24.3,0,0.22,170.03
2022,1,12,1,0,0,0,0,0,0,24.1,0,0.22,161.78
2022,1,12,2,0,0,0,0,0,0,24.200000000000003,0,0.22,148.79
2022,1,12,3,0,0,0,0,0,0,24.3,0,0.22,135.03
2022,1,12,4,0,0,0,0,0,0,24.3,0,0.22,121.10000000000001
2022,1,12,5,0,0,0,0,0,0,24.200000000000003,0,0.22,107.19
2022,1,12,6,0,0,0,0,0,0,24.5,0,0.22,93.41
2022,1,12,7,0,49,134,478,49,478,25.8,134,0.22,79.81
2022,1,12,8,0,75,367,740,75,740,27.1,367,0.22,66.79
2022,1,12,9,0,90,584,852,90,852,28.1,584,0.22,54.550000000000004
2022,1,12,10,0,102,754,904,102,904,28.900000000000002,754,0.22,43.83
2022,1,12,11,0,109,861,930,109,930,29.6,861,0.22,36.03
2022,1,12,12,0,111,895,938,111,938,30,895,0.22,33.29
2022,1,12,13,0,106,853,932,106,932,30.3,853,0.22,36.76
2022,1,12,14,0,101,737,901,101,901,30.200000000000003,737,0.22,45.03
2022,1,12,15,0,91,559,837,91,837,29.8,559,0.22,56
2022,1,12,16,0,74,338,717,74,717,29,338,0.22,68.37
2022,1,12,17,0,43,107,428,43,428,27.700000000000003,107,0.22,81.45
2022,1,12,18,0,0,0,0,0,0,26.700000000000003,0,0.22,95.11
2022,1,12,19,0,0,0,0,0,0,26.200000000000003,0,0.22,108.92
2022,1,12,20,0,0,0,0,0,0,25.700000000000003,0,0.22,122.85000000000001
2022,1,12,21,0,0,0,0,0,0,25.200000000000003,0,0.22,136.78
2022,1,12,22,0,0,0,0,0,0,24.700000000000003,0,0.22,150.51
2022,1,12,23,0,0,0,0,0,0,24.200000000000003,0,0.22,163.34
2022,1,13,0,0,0,0,0,0,0,23.8,0,0.22,170.20000000000002
2022,1,13,1,0,0,0,0,0,0,23.5,0,0.22,161.94
2022,1,13,2,0,0,0,0,0,0,23.3,0,0.22,148.91
2022,1,13,3,0,0,0,0,0,0,23.1,0,0.22,135.13
2022,1,13,4,0,0,0,0,0,0,23.200000000000003,0,0.22,121.19
2022,1,13,5,0,0,0,0,0,0,23.200000000000003,0,0.22,107.26
2022,1,13,6,0,0,0,0,0,0,23.900000000000002,0,0.22,93.47
2022,1,13,7,0,51,133,463,51,463,25.5,133,0.22,79.84
2022,1,13,8,0,79,368,732,79,732,26.900000000000002,368,0.22,66.8
2022,1,13,9,0,93,588,853,93,853,28.200000000000003,588,0.22,54.53
2022,1,13,10,0,101,763,917,101,917,29.200000000000003,763,0.22,43.77
2022,1,13,11,0,105,872,947,105,947,30.1,872,0.22,35.910000000000004
2022,1,13,12,0,105,907,957,105,957,30.6,907,0.22,33.12
2022,1,13,13,0,106,863,943,106,943,30.900000000000002,863,0.22,36.57
2022,1,13,14,0,99,747,914,99,914,30.8,747,0.22,44.85
2022,1,13,15,0,89,569,855,89,855,30.400000000000002,569,0.22,55.84
2022,1,13,16,0,72,344,734,72,734,29.6,344,0.22,68.22
2022,1,13,17,0,42,110,454,42,454,28,110,0.22,81.32000000000001
2022,1,13,18,0,0,0,0,0,0,26.900000000000002,0,0.22,95
2022,1,13,19,0,0,0,0,0,0,26.200000000000003,0,0.22,108.82000000000001
2022,1,13,20,0,0,0,0,0,0,25.700000000000003,0,0.22,122.76
2022,1,13,21,0,0,0,0,0,0,25.3,0,0.22,136.71
2022,1,13,22,0,0,0,0,0,0,25,0,0.22,150.47
2022,1,13,23,0,0,0,0,0,0,24.8,0,0.22,163.37
2022,1,14,0,0,0,0,0,0,0,24.6,0,0.22,170.38
2022,1,14,1,0,0,0,0,0,0,24.200000000000003,0,0.22,162.1
2022,1,14,2,0,0,0,0,0,0,24,0,0.22,149.04
2022,1,14,3,0,0,0,0,0,0,23.900000000000002,0,0.22,135.23
2022,1,14,4,0,0,0,0,0,0,23.900000000000002,0,0.22,121.27
2022,1,14,5,0,0,0,0,0,0,23.8,0,0.22,107.33
2022,1,14,6,0,0,0,0,0,0,24.200000000000003,0,0.22,93.52
2022,1,14,7,0,34,127,429,52,0,25.5,34,0.22,79.87
2022,1,14,8,0,84,357,693,84,693,26.900000000000002,357,0.22,66.81
2022,1,14,9,0,101,575,816,101,816,28.400000000000002,575,0.22,54.51
2022,1,14,10,0,116,744,868,116,868,29.6,744,0.22,43.7
2022,1,14,11,0,125,852,897,125,897,30.5,852,0.22,35.78
2022,1,14,12,0,126,890,910,126,910,31.1,890,0.22,32.94
2022,1,14,13,0,116,851,913,116,913,31.3,851,0.22,36.37
2022,1,14,14,0,110,736,880,110,880,31.1,736,0.22,44.660000000000004
2022,1,14,15,0,96,560,822,96,822,30.6,560,0.22,55.67
2022,1,14,16,0,75,341,713,75,713,29.8,341,0.22,68.07000000000001
2022,1,14,17,0,43,111,444,43,444,28.3,111,0.22,81.19
2022,1,14,18,0,0,0,0,0,0,27.200000000000003,0,0.22,94.88
2022,1,14,19,0,0,0,0,0,0,26.5,0,0.22,108.72
2022,1,14,20,0,0,0,0,0,0,26,0,0.22,122.67
2022,1,14,21,0,0,0,0,0,0,25.6,0,0.22,136.64000000000001
2022,1,14,22,0,0,0,0,0,0,25.200000000000003,0,0.22,150.44
2022,1,14,23,0,0,0,0,0,0,24.8,0,0.22,163.39000000000001
2022,1,15,0,0,0,0,0,0,0,24.5,0,0.22,170.57
2022,1,15,1,0,0,0,0,0,0,24.5,0,0.22,162.27
2022,1,15,2,0,0,0,0,0,0,24.5,0,0.22,149.16
2022,1,15,3,0,0,0,0,0,0,24.3,0,0.22,135.33
2022,1,15,4,0,0,0,0,0,0,24.200000000000003,0,0.22,121.35000000000001
2022,1,15,5,0,0,0,0,0,0,24.200000000000003,0,0.22,107.39
2022,1,15,6,0,0,0,0,0,0,24.700000000000003,0,0.22,93.56
2022,1,15,7,0,52,129,437,52,437,26,129,0.22,79.9
2022,1,15,8,0,86,360,696,86,696,27.3,360,0.22,66.81
2022,1,15,9,0,104,578,817,104,817,28.700000000000003,578,0.22,54.480000000000004
2022,1,15,10,0,109,754,891,109,891,29.700000000000003,754,0.22,43.62
2022,1,15,11,0,115,862,920,115,920,30.5,862,0.22,35.65
2022,1,15,12,0,118,897,927,118,927,31,897,0.22,32.75
2022,1,15,13,0,117,855,914,117,914,31.200000000000003,855,0.22,36.17
2022,1,15,14,0,111,741,884,111,884,31.1,741,0.22,44.480000000000004
2022,1,15,15,0,99,564,822,99,822,30.6,564,0.22,55.5
2022,1,15,16,0,80,343,700,80,700,29.700000000000003,343,0.22,67.93
2022,1,15,17,0,47,112,417,47,417,28.3,112,0.22,81.06
2022,1,15,18,0,0,0,0,0,0,27.200000000000003,0,0.22,94.76
2022,1,15,19,0,0,0,0,0,0,26.5,0,0.23,108.62
2022,1,15,20,0,0,0,0,0,0,26,0,0.23,122.59
2022,1,15,21,0,0,0,0,0,0,25.6,0,0.23,136.58
2022,1,15,22,0,0,0,0,0,0,25.200000000000003,0,0.23,150.4
2022,1,15,23,0,0,0,0,0,0,24.900000000000002,0,0.23,163.42000000000002
2022,1,16,0,0,0,0,0,0,0,24.8,0,0.23,170.76
2022,1,16,1,0,0,0,0,0,0,24.8,0,0.23,162.43
